agent_id,o_zone_id,d_zone_id,link_sequence,from_node_id,to_node_id,propotion
788,5,20,16,6,8,0.8935743078914937
789,5,20,18,7,18,0.9999999999999998
790,5,20,50,16,18,0.0
791,5,20,20,8,7,0.9999999999999998
792,5,20,24,9,8,0.10642569210850607
793,5,20,22,8,16,0.0
794,5,20,56,18,20,0.9999999999999998
795,5,20,25,9,10,0.0
796,5,20,59,19,20,0.0
797,5,20,28,10,15,0.0
798,5,21,7,3,12,0.9102802062103826
799,5,21,8,4,3,0.9102802062103826
800,5,21,11,5,4,0.9102802062103826
801,5,21,12,5,6,0.0
802,5,21,13,5,9,0.08971979378961731
803,5,21,16,6,8,0.0
804,5,21,18,7,18,0.0
805,5,21,20,8,7,0.0
806,5,21,25,9,10,0.08971979378961731
807,5,21,28,10,15,0.08971979378961731
808,5,21,37,12,13,0.9102802062103826
809,5,21,39,13,24,0.9102802062103826
810,5,21,45,15,19,0.0
811,5,21,46,15,22,0.08971979378961731
812,5,21,56,18,20,0.0
813,5,21,59,19,20,0.0
814,5,21,62,20,21,0.0
815,5,21,69,22,21,0.08971979378961731
816,5,21,75,24,21,0.9102802062103826
817,5,22,7,3,12,0.0
818,5,22,8,4,3,0.0
819,5,22,11,5,4,0.0
820,5,22,12,5,6,0.0
821,5,22,13,5,9,1.0
822,5,22,16,6,8,0.0
823,5,22,18,7,18,0.0
824,5,22,20,8,7,0.0
825,5,22,25,9,10,1.0
826,5,22,28,10,15,1.0
827,5,22,34,11,14,0.0
828,5,22,36,12,11,0.0
829,5,22,37,12,13,0.0
830,5,22,39,13,24,0.0
831,5,22,41,14,15,0.0
832,5,22,45,15,19,0.0
833,5,22,46,15,22,1.0
834,5,22,56,18,20,0.0
835,5,22,59,19,20,0.0
836,5,22,62,20,21,0.0
837,5,22,63,20,22,0.0
838,5,22,65,21,22,0.0
839,5,22,72,23,22,0.0
840,5,22,75,24,21,0.0
841,5,22,76,24,23,0.0
842,5,23,34,11,14,0.9134712182266341
843,5,23,36,12,11,0.0
844,5,23,37,12,13,0.08652878177336558
845,5,23,7,3,12,0.08652878177336558
846,5,23,8,4,3,0.08652878177336558
847,5,23,39,13,24,0.08652878177336558
848,5,23,10,4,11,0.9134712182266341
849,5,23,11,5,4,0.9999999999999997
850,5,23,42,14,23,0.9134712182266341
851,5,23,76,24,23,0.08652878177336558
852,6,1,3,2,1,1.0000000000000002
853,6,1,14,6,2,1.0000000000000002
854,6,2,14,6,2,1.0
855,6,3,2,1,3,0.3478518999477331
856,6,3,3,2,1,0.3478518999477331
857,6,3,8,4,3,0.6521481000522668
858,6,3,11,5,4,0.6521481000522668
859,6,3,14,6,2,0.3478518999477331
860,6,3,15,6,5,0.6521481000522668
861,6,4,11,5,4,1.0
862,6,4,15,6,5,1.0
863,6,5,15,6,5,1.0
864,6,7,13,5,9,0.0
865,6,7,15,6,5,0.0
866,6,7,16,6,8,0.9999999999999999
867,6,7,50,16,18,0.0
868,6,7,20,8,7,0.9999999999999999
869,6,7,22,8,16,0.0
870,6,7,54,18,7,0.0
871,6,7,24,9,8,0.0
872,6,8,13,5,9,0.0
873,6,8,24,9,8,0.0
874,6,8,15,6,5,0.0
875,6,8,16,6,8,0.9999999999999999
876,6,9,13,5,9,1.0
877,6,9,15,6,5,1.0
878,6,10,2,1,3,0.0
879,6,10,3,2,1,0.0
880,6,10,36,12,11,0.0
881,6,10,7,3,12,0.0
882,6,10,13,5,9,0.9999999999999999
883,6,10,14,6,2,0.0
884,6,10,15,6,5,0.9999999999999999
885,6,10,48,16,10,0.0
886,6,10,16,6,8,0.0
887,6,10,22,8,16,0.0
888,6,10,25,9,10,0.9999999999999999
889,6,10,32,11,10,0.0
890,6,11,2,1,3,0.0
891,6,11,3,2,1,0.0
892,6,11,36,12,11,0.0
893,6,11,7,3,12,0.0
894,6,11,8,4,3,0.0
895,6,11,10,4,11,0.9999999999999999
896,6,11,11,5,4,0.9999999999999999
897,6,11,14,6,2,0.0
898,6,11,15,6,5,0.9999999999999999
899,6,12,2,1,3,0.3583948942015074
900,6,12,3,2,1,0.3583948942015074
901,6,12,7,3,12,0.9999999999999996
902,6,12,8,4,3,0.6416051057984922
903,6,12,11,5,4,0.6416051057984922
904,6,12,14,6,2,0.3583948942015074
905,6,12,15,6,5,0.6416051057984922
906,6,13,2,1,3,0.3638826773155533
907,6,13,3,2,1,0.3638826773155533
908,6,13,37,12,13,0.9999999999999998
909,6,13,7,3,12,0.9999999999999998
910,6,13,8,4,3,0.6361173226844464
911,6,13,11,5,4,0.6361173226844464
912,6,13,14,6,2,0.3638826773155533
913,6,13,15,6,5,0.6361173226844464
914,6,14,2,1,3,0.0
915,6,14,3,2,1,0.0
916,6,14,7,3,12,0.0
917,6,14,8,4,3,0.0
918,6,14,10,4,11,1.0000000000000002
919,6,14,11,5,4,1.0000000000000002
920,6,14,13,5,9,0.0
921,6,14,14,6,2,0.0
922,6,14,15,6,5,1.0000000000000002
923,6,14,16,6,8,0.0
924,6,14,18,7,18,0.0
925,6,14,20,8,7,0.0
926,6,14,25,9,10,0.0
927,6,14,28,10,15,0.0
928,6,14,34,11,14,1.0000000000000002
929,6,14,36,12,11,0.0
930,6,14,37,12,13,0.0
931,6,14,39,13,24,0.0
932,6,14,44,15,14,0.0
933,6,14,56,18,20,0.0
934,6,14,62,20,21,0.0
935,6,14,66,21,24,0.0
936,6,14,71,23,14,0.0
937,6,14,76,24,23,0.0
938,6,15,65,21,22,0.0
939,6,15,67,22,15,0.0
940,6,15,13,5,9,1.0
941,6,15,15,6,5,1.0
942,6,15,16,6,8,0.0
943,6,15,49,16,17,0.0
944,6,15,18,7,18,0.0
945,6,15,20,8,7,0.0
946,6,15,53,17,19,0.0
947,6,15,22,8,16,0.0
948,6,15,56,18,20,0.0
949,6,15,57,19,15,0.0
950,6,15,25,9,10,1.0
951,6,15,28,10,15,1.0
952,6,15,61,20,19,0.0
953,6,15,62,20,21,0.0
954,6,16,13,5,9,0.0
955,6,16,15,6,5,0.0
956,6,16,16,6,8,1.0000000000000004
957,6,16,18,7,18,0.12745150490562088
958,6,16,20,8,7,0.12745150490562088
959,6,16,22,8,16,0.8725484950943795
960,6,16,55,18,16,0.12745150490562088
961,6,16,24,9,8,0.0
962,6,17,13,5,9,0.0
963,6,17,15,6,5,0.0
964,6,17,16,6,8,1.0
965,6,17,49,16,17,1.0
966,6,17,18,7,18,0.03757748763247554
967,6,17,20,8,7,0.03757748763247554
968,6,17,22,8,16,0.9624225123675244
969,6,17,55,18,16,0.03757748763247554
970,6,17,25,9,10,0.0
971,6,17,30,10,17,0.0
972,6,18,13,5,9,0.0
973,6,18,15,6,5,0.0
974,6,18,16,6,8,0.9999999999999999
975,6,18,18,7,18,0.9999999999999999
976,6,18,50,16,18,0.0
977,6,18,20,8,7,0.9999999999999999
978,6,18,22,8,16,0.0
979,6,18,24,9,8,0.0
980,6,19,65,21,22,0.0
981,6,19,67,22,15,0.0
982,6,19,13,5,9,0.0
983,6,19,45,15,19,0.0
984,6,19,15,6,5,0.0
985,6,19,16,6,8,0.9999999999999997
986,6,19,49,16,17,0.0
987,6,19,18,7,18,0.9999999999999997
988,6,19,50,16,18,0.0
989,6,19,20,8,7,0.9999999999999997
990,6,19,53,17,19,0.0
991,6,19,22,8,16,0.0
992,6,19,56,18,20,0.9999999999999997
993,6,19,25,9,10,0.0
994,6,19,28,10,15,0.0
995,6,19,61,20,19,0.9999999999999997
996,6,19,62,20,21,0.0
997,6,20,13,5,9,0.0
998,6,20,45,15,19,0.0
999,6,20,15,6,5,0.0
1000,6,20,16,6,8,1.0000000000000002
1001,6,20,18,7,18,1.0000000000000002
1002,6,20,50,16,18,0.0
1003,6,20,20,8,7,1.0000000000000002
1004,6,20,22,8,16,0.0
1005,6,20,56,18,20,1.0000000000000002
1006,6,20,25,9,10,0.0
1007,6,20,59,19,20,0.0
1008,6,20,28,10,15,0.0
1009,6,21,7,3,12,0.0
1010,6,21,8,4,3,0.0
1011,6,21,11,5,4,0.0
1012,6,21,13,5,9,0.0
1013,6,21,15,6,5,0.0
1014,6,21,16,6,8,1.0
1015,6,21,18,7,18,1.0
1016,6,21,20,8,7,1.0
1017,6,21,22,8,16,0.0
1018,6,21,25,9,10,0.0
1019,6,21,28,10,15,0.0
1020,6,21,37,12,13,0.0
1021,6,21,39,13,24,0.0
1022,6,21,45,15,19,0.0
1023,6,21,50,16,18,0.0
1024,6,21,56,18,20,1.0
1025,6,21,59,19,20,0.0
1026,6,21,62,20,21,1.0
1027,6,21,75,24,21,0.0
1028,6,22,2,1,3,0.0
1029,6,22,3,2,1,0.0
1030,6,22,7,3,12,0.0
1031,6,22,8,4,3,0.0
1032,6,22,11,5,4,0.0
1033,6,22,13,5,9,0.0
1034,6,22,14,6,2,0.0
1035,6,22,15,6,5,0.0
1036,6,22,16,6,8,1.0000000000000002
1037,6,22,18,7,18,1.0000000000000002
1038,6,22,20,8,7,1.0000000000000002
1039,6,22,22,8,16,0.0
1040,6,22,25,9,10,0.0
1041,6,22,28,10,15,0.0
1042,6,22,37,12,13,0.0
1043,6,22,39,13,24,0.0
1044,6,22,45,15,19,0.0
1045,6,22,46,15,22,0.0
1046,6,22,49,16,17,0.0
1047,6,22,50,16,18,0.0
1048,6,22,53,17,19,0.0
1049,6,22,56,18,20,1.0000000000000002
1050,6,22,57,19,15,0.0
1051,6,22,59,19,20,0.0
1052,6,22,62,20,21,0.0
1053,6,22,63,20,22,1.0000000000000002
1054,6,22,65,21,22,0.0
1055,6,22,72,23,22,0.0
1056,6,22,76,24,23,0.0
1057,6,23,2,1,3,0.0
1058,6,23,3,2,1,0.0
1059,6,23,7,3,12,0.0
1060,6,23,8,4,3,0.0
1061,6,23,10,4,11,0.9999999999999997
1062,6,23,11,5,4,0.9999999999999997
1063,6,23,14,6,2,0.0
1064,6,23,15,6,5,0.9999999999999997
1065,6,23,16,6,8,0.0
1066,6,23,18,7,18,0.0
1067,6,23,20,8,7,0.0
1068,6,23,34,11,14,0.9999999999999997
1069,6,23,36,12,11,0.0
1070,6,23,37,12,13,0.0
1071,6,23,39,13,24,0.0
1072,6,23,42,14,23,0.9999999999999997
1073,6,23,56,18,20,0.0
1074,6,23,62,20,21,0.0
1075,6,23,66,21,24,0.0
1076,6,23,76,24,23,0.0
1077,6,24,66,21,24,0.0
1078,6,24,3,2,1,0.32923551579281174
1079,6,24,2,1,3,0.32923551579281174
1080,6,24,37,12,13,0.9999999999999998
1081,6,24,7,3,12,0.9999999999999998
1082,6,24,39,13,24,0.9999999999999998
1083,6,24,8,4,3,0.670764484207188
1084,6,24,11,5,4,0.670764484207188
1085,6,24,14,6,2,0.32923551579281174
1086,6,24,15,6,5,0.670764484207188
1087,6,24,16,6,8,0.0
1088,6,24,18,7,18,0.0
1089,6,24,20,8,7,0.0
1090,6,24,56,18,20,0.0
1091,6,24,62,20,21,0.0
1092,7,1,3,2,1,0.9999999999999999
1093,7,1,5,3,1,0.0
1094,7,1,8,4,3,0.0
1095,7,1,11,5,4,0.0
1096,7,1,14,6,2,0.9999999999999999
1097,7,1,47,16,8,0.0
1098,7,1,17,7,8,0.9999999999999999
1099,7,1,18,7,18,0.0
1100,7,1,19,8,6,0.9999999999999999
1101,7,1,21,8,9,0.0
1102,7,1,23,9,5,0.0
1103,7,1,55,18,16,0.0
1104,7,2,1,1,2,0.0
1105,7,2,5,3,1,0.0
1106,7,2,8,4,3,0.0
1107,7,2,11,5,4,0.0
1108,7,2,14,6,2,0.9999999999999999
1109,7,2,47,16,8,0.0
1110,7,2,17,7,8,0.9999999999999999
1111,7,2,18,7,18,0.0
1112,7,2,19,8,6,0.9999999999999999
1113,7,2,21,8,9,0.0
1114,7,2,23,9,5,0.0
1115,7,2,55,18,16,0.0
1116,7,3,2,1,3,0.20081005822893466
1117,7,3,3,2,1,0.20081005822893466
1118,7,3,8,4,3,0.7991899417710651
1119,7,3,11,5,4,0.7991899417710651
1120,7,3,14,6,2,0.20081005822893466
1121,7,3,15,6,5,0.6146086189083956
1122,7,3,47,16,8,0.0
1123,7,3,17,7,8,0.9999999999999998
1124,7,3,18,7,18,0.0
1125,7,3,19,8,6,0.8154186771373302
1126,7,3,48,16,10,0.0
1127,7,3,21,8,9,0.1845813228626695
1128,7,3,23,9,5,0.1845813228626695
1129,7,3,55,18,16,0.0
1130,7,3,26,10,9,0.0
1131,7,4,11,5,4,0.9999999999999996
1132,7,4,15,6,5,0.8475974999626643
1133,7,4,47,16,8,0.0
1134,7,4,17,7,8,0.9999999999999996
1135,7,4,18,7,18,0.0
1136,7,4,19,8,6,0.8475974999626643
1137,7,4,48,16,10,0.0
1138,7,4,21,8,9,0.15240250003733524
1139,7,4,23,9,5,0.15240250003733524
1140,7,4,55,18,16,0.0
1141,7,4,26,10,9,0.0
1142,7,5,15,6,5,0.8511832385033276
1143,7,5,47,16,8,0.0
1144,7,5,17,7,8,0.9999999999999999
1145,7,5,18,7,18,0.0
1146,7,5,19,8,6,0.8511832385033276
1147,7,5,48,16,10,0.0
1148,7,5,21,8,9,0.14881676149667233
1149,7,5,23,9,5,0.14881676149667233
1150,7,5,55,18,16,0.0
1151,7,5,26,10,9,0.0
1152,7,6,12,5,6,0.0
1153,7,6,47,16,8,0.0
1154,7,6,17,7,8,0.9999999999999999
1155,7,6,18,7,18,0.0
1156,7,6,19,8,6,0.9999999999999999
1157,7,6,21,8,9,0.0
1158,7,6,23,9,5,0.0
1159,7,6,55,18,16,0.0
1160,7,8,17,7,8,0.9999999999999998
1161,7,8,18,7,18,0.0
1162,7,8,55,18,16,0.0
1163,7,8,47,16,8,0.0
1164,7,9,13,5,9,0.0
1165,7,9,15,6,5,0.0
1166,7,9,48,16,10,0.0
1167,7,9,17,7,8,1.0
1168,7,9,18,7,18,0.0
1169,7,9,19,8,6,0.0
1170,7,9,47,16,8,0.0
1171,7,9,21,8,9,1.0
1172,7,9,55,18,16,0.0
1173,7,9,26,10,9,0.0
1174,7,10,65,21,22,0.0
1175,7,10,67,22,15,0.0
1176,7,10,43,15,10,0.0
1177,7,10,48,16,10,0.7990430313536891
1178,7,10,17,7,8,0.20095696864631044
1179,7,10,18,7,18,0.7990430313536891
1180,7,10,49,16,17,0.0
1181,7,10,51,17,10,0.0
1182,7,10,21,8,9,0.20095696864631044
1183,7,10,55,18,16,0.7990430313536891
1184,7,10,56,18,20,0.0
1185,7,10,25,9,10,0.20095696864631044
1186,7,10,62,20,21,0.0
1187,7,11,2,1,3,0.0
1188,7,11,3,2,1,0.0
1189,7,11,7,3,12,0.0
1190,7,11,10,4,11,0.0
1191,7,11,11,5,4,0.0
1192,7,11,14,6,2,0.0
1193,7,11,17,7,8,0.15156885895677547
1194,7,11,18,7,18,0.8484311410432245
1195,7,11,19,8,6,0.0
1196,7,11,21,8,9,0.15156885895677547
1197,7,11,23,9,5,0.0
1198,7,11,25,9,10,0.15156885895677547
1199,7,11,27,10,11,1.0
1200,7,11,36,12,11,0.0
1201,7,11,40,14,11,0.0
1202,7,11,44,15,14,0.0
1203,7,11,48,16,10,0.8484311410432245
1204,7,11,49,16,17,0.0
1205,7,11,51,17,10,0.0
1206,7,11,53,17,19,0.0
1207,7,11,55,18,16,0.8484311410432245
1208,7,11,57,19,15,0.0
1209,7,12,2,1,3,0.20548419826120048
1210,7,12,3,2,1,0.20548419826120048
1211,7,12,7,3,12,0.9999999999999999
1212,7,12,8,4,3,0.7945158017387994
1213,7,12,11,5,4,0.7945158017387994
1214,7,12,14,6,2,0.20548419826120048
1215,7,12,15,6,5,0.608529094424067
1216,7,12,47,16,8,0.0
1217,7,12,17,7,8,0.9999999999999999
1218,7,12,18,7,18,0.0
1219,7,12,19,8,6,0.8140132926852675
1220,7,12,48,16,10,0.0
1221,7,12,21,8,9,0.18598670731473244
1222,7,12,23,9,5,0.18598670731473244
1223,7,12,55,18,16,0.0
1224,7,12,26,10,9,0.0
1225,7,13,2,1,3,0.0
1226,7,13,3,2,1,0.0
1227,7,13,7,3,12,0.0
1228,7,13,8,4,3,0.0
1229,7,13,11,5,4,0.0
1230,7,13,14,6,2,0.0
1231,7,13,15,6,5,0.0
1232,7,13,17,7,8,0.0
1233,7,13,18,7,18,0.9999999999999999
1234,7,13,19,8,6,0.0
1235,7,13,21,8,9,0.0
1236,7,13,23,9,5,0.0
1237,7,13,37,12,13,0.0
1238,7,13,47,16,8,0.0
1239,7,13,55,18,16,0.0
1240,7,13,56,18,20,0.9999999999999999
1241,7,13,62,20,21,0.9999999999999999
1242,7,13,63,20,22,0.0
1243,7,13,66,21,24,0.9999999999999999
1244,7,13,70,22,23,0.0
1245,7,13,73,23,24,0.0
1246,7,13,74,24,13,0.9999999999999999
1247,7,14,65,21,22,0.0
1248,7,14,66,21,24,0.0
1249,7,14,67,22,15,0.0
1250,7,14,70,22,23,0.0
1251,7,14,71,23,14,0.0
1252,7,14,44,15,14,0.9999999999999999
1253,7,14,76,24,23,0.0
1254,7,14,49,16,17,0.0
1255,7,14,18,7,18,0.9999999999999999
1256,7,14,53,17,19,0.0
1257,7,14,55,18,16,0.0
1258,7,14,56,18,20,0.9999999999999999
1259,7,14,57,19,15,0.9999999999999999
1260,7,14,61,20,19,0.9999999999999999
1261,7,14,62,20,21,0.0
1262,7,14,63,20,22,0.0
1263,7,15,65,21,22,0.0
1264,7,15,67,22,15,0.0
1265,7,15,49,16,17,0.0
1266,7,15,18,7,18,1.0
1267,7,15,53,17,19,0.0
1268,7,15,55,18,16,0.0
1269,7,15,56,18,20,1.0
1270,7,15,57,19,15,1.0
1271,7,15,61,20,19,1.0
1272,7,15,62,20,21,0.0
1273,7,15,63,20,22,0.0
1274,7,16,18,7,18,1.0000000000000002
1275,7,16,55,18,16,1.0000000000000002
1276,7,17,49,16,17,0.9999999999999999
1277,7,17,18,7,18,0.9999999999999999
1278,7,17,17,7,8,0.0
1279,7,17,21,8,9,0.0
1280,7,17,55,18,16,0.9999999999999999
1281,7,17,25,9,10,0.0
1282,7,17,30,10,17,0.0
1283,7,18,18,7,18,1.0
1284,7,19,65,21,22,0.0
1285,7,19,67,22,15,0.0
1286,7,19,45,15,19,0.0
1287,7,19,49,16,17,0.0
1288,7,19,18,7,18,1.0
1289,7,19,53,17,19,0.0
1290,7,19,55,18,16,0.0
1291,7,19,56,18,20,1.0
1292,7,19,61,20,19,1.0
1293,7,19,62,20,21,0.0
1294,7,20,18,7,18,1.0
1295,7,20,56,18,20,1.0
1296,7,21,69,22,21,0.0
1297,7,21,70,22,23,0.0
1298,7,21,73,23,24,0.0
1299,7,21,75,24,21,0.0
1300,7,21,46,15,22,0.0
1301,7,21,49,16,17,0.0
1302,7,21,18,7,18,0.9999999999999999
1303,7,21,53,17,19,0.0
1304,7,21,55,18,16,0.0
1305,7,21,56,18,20,0.9999999999999999
1306,7,21,57,19,15,0.0
1307,7,21,62,20,21,0.9999999999999999
1308,7,21,63,20,22,0.0
1309,7,22,65,21,22,0.0
1310,7,22,46,15,22,0.0
1311,7,22,49,16,17,0.0
1312,7,22,18,7,18,0.9999999999999999
1313,7,22,53,17,19,0.0
1314,7,22,55,18,16,0.0
1315,7,22,56,18,20,0.9999999999999999
1316,7,22,57,19,15,0.0
1317,7,22,62,20,21,0.0
1318,7,22,63,20,22,0.9999999999999999
1319,7,23,66,21,24,0.0
1320,7,23,70,22,23,0.9999999999999999
1321,7,23,42,14,23,0.0
1322,7,23,76,24,23,0.0
1323,7,23,44,15,14,0.0
1324,7,23,46,15,22,0.0
1325,7,23,49,16,17,0.0
1326,7,23,18,7,18,0.9999999999999999
1327,7,23,53,17,19,0.0
1328,7,23,55,18,16,0.0
1329,7,23,56,18,20,0.9999999999999999
1330,7,23,57,19,15,0.0
1331,7,23,62,20,21,0.0
1332,7,23,63,20,22,0.9999999999999999
1333,7,24,66,21,24,1.0000000000000002
1334,7,24,70,22,23,0.0
1335,7,24,73,23,24,0.0
1336,7,24,46,15,22,0.0
1337,7,24,49,16,17,0.0
1338,7,24,18,7,18,1.0000000000000002
1339,7,24,53,17,19,0.0
1340,7,24,55,18,16,0.0
1341,7,24,56,18,20,1.0000000000000002
1342,7,24,57,19,15,0.0
1343,7,24,62,20,21,1.0000000000000002
1344,7,24,63,20,22,0.0
1345,8,1,3,2,1,0.9999999999999999
1346,8,1,5,3,1,0.0
1347,8,1,8,4,3,0.0
1348,8,1,11,5,4,0.0
1349,8,1,14,6,2,0.9999999999999999
1350,8,1,19,8,6,0.9999999999999999
1351,8,1,21,8,9,0.0
1352,8,1,23,9,5,0.0
1353,8,2,1,1,2,0.0
1354,8,2,5,3,1,0.0
1355,8,2,8,4,3,0.0
1356,8,2,11,5,4,0.0
1357,8,2,14,6,2,0.9999999999999999
1358,8,2,19,8,6,0.9999999999999999
1359,8,2,21,8,9,0.0
1360,8,2,23,9,5,0.0
1361,8,3,2,1,3,0.21583500982244078
1362,8,3,3,2,1,0.21583500982244078
1363,8,3,8,4,3,0.7841649901775594
1364,8,3,11,5,4,0.7841649901775594
1365,8,3,14,6,2,0.21583500982244078
1366,8,3,15,6,5,0.6022150062543107
1367,8,3,19,8,6,0.8180500160767514
1368,8,3,21,8,9,0.18194998392324863
1369,8,3,23,9,5,0.18194998392324863
1370,8,4,11,5,4,1.0
1371,8,4,15,6,5,0.8583842328586866
1372,8,4,19,8,6,0.8583842328586866
1373,8,4,21,8,9,0.1416157671413135
1374,8,4,23,9,5,0.1416157671413135
1375,8,5,19,8,6,0.8638712296468568
1376,8,5,21,8,9,0.13612877035314289
1377,8,5,15,6,5,0.8638712296468568
1378,8,5,23,9,5,0.13612877035314289
1379,8,6,19,8,6,0.9999999999999999
1380,8,6,12,5,6,0.0
1381,8,6,21,8,9,0.0
1382,8,6,23,9,5,0.0
1383,8,7,54,18,7,0.0
1384,8,7,50,16,18,0.0
1385,8,7,20,8,7,0.9999999999999998
1386,8,7,22,8,16,0.0
1387,8,9,13,5,9,0.0
1388,8,9,15,6,5,0.0
1389,8,9,48,16,10,0.0
1390,8,9,19,8,6,0.0
1391,8,9,21,8,9,0.9999999999999999
1392,8,9,22,8,16,0.0
1393,8,9,26,10,9,0.0
1394,8,10,2,1,3,0.0
1395,8,10,3,2,1,0.0
1396,8,10,36,12,11,0.0
1397,8,10,7,3,12,0.0
1398,8,10,14,6,2,0.0
1399,8,10,48,16,10,0.0
1400,8,10,18,7,18,0.0
1401,8,10,19,8,6,0.0
1402,8,10,20,8,7,0.0
1403,8,10,21,8,9,1.0000000000000002
1404,8,10,22,8,16,0.0
1405,8,10,55,18,16,0.0
1406,8,10,25,9,10,1.0000000000000002
1407,8,10,32,11,10,0.0
1408,8,11,2,1,3,0.0
1409,8,11,3,2,1,0.0
1410,8,11,36,12,11,0.0
1411,8,11,7,3,12,0.0
1412,8,11,8,4,3,0.0
1413,8,11,10,4,11,0.22989319098434632
1414,8,11,11,5,4,0.22989319098434632
1415,8,11,14,6,2,0.0
1416,8,11,15,6,5,0.22989319098434632
1417,8,11,48,16,10,0.0
1418,8,11,19,8,6,0.22989319098434632
1419,8,11,21,8,9,0.7701068090156533
1420,8,11,22,8,16,0.0
1421,8,11,23,9,5,0.0
1422,8,11,25,9,10,0.7701068090156533
1423,8,11,27,10,11,0.7701068090156533
1424,8,12,2,1,3,0.2224697966245904
1425,8,12,3,2,1,0.2224697966245904
1426,8,12,7,3,12,0.9999999999999999
1427,8,12,8,4,3,0.7775302033754095
1428,8,12,11,5,4,0.7775302033754095
1429,8,12,14,6,2,0.2224697966245904
1430,8,12,15,6,5,0.5936894797218282
1431,8,12,19,8,6,0.8161592763464186
1432,8,12,21,8,9,0.18384072365358126
1433,8,12,23,9,5,0.18384072365358126
1434,8,13,2,1,3,0.2265545626727103
1435,8,13,3,2,1,0.2265545626727103
1436,8,13,37,12,13,0.9999999999999996
1437,8,13,7,3,12,0.9999999999999996
1438,8,13,8,4,3,0.7734454373272893
1439,8,13,11,5,4,0.7734454373272893
1440,8,13,14,6,2,0.2265545626727103
1441,8,13,15,6,5,0.5884397248691577
1442,8,13,19,8,6,0.8149942875418681
1443,8,13,21,8,9,0.18500571245813158
1444,8,13,23,9,5,0.18500571245813158
1445,8,14,2,1,3,0.0
1446,8,14,3,2,1,0.0
1447,8,14,7,3,12,0.0
1448,8,14,14,6,2,0.0
1449,8,14,18,7,18,0.9999999999999999
1450,8,14,19,8,6,0.0
1451,8,14,20,8,7,0.9999999999999999
1452,8,14,22,8,16,0.0
1453,8,14,34,11,14,0.0
1454,8,14,36,12,11,0.0
1455,8,14,44,15,14,0.9999999999999999
1456,8,14,49,16,17,0.0
1457,8,14,50,16,18,0.0
1458,8,14,53,17,19,0.0
1459,8,14,56,18,20,0.9999999999999999
1460,8,14,57,19,15,0.9999999999999999
1461,8,14,61,20,19,0.9999999999999999
1462,8,14,62,20,21,0.0
1463,8,14,63,20,22,0.0
1464,8,14,66,21,24,0.0
1465,8,14,70,22,23,0.0
1466,8,14,71,23,14,0.0
1467,8,14,76,24,23,0.0
1468,8,15,65,21,22,0.0
1469,8,15,67,22,15,0.0
1470,8,15,49,16,17,0.0
1471,8,15,18,7,18,1.0
1472,8,15,50,16,18,0.0
1473,8,15,20,8,7,1.0
1474,8,15,53,17,19,0.0
1475,8,15,22,8,16,0.0
1476,8,15,56,18,20,1.0
1477,8,15,57,19,15,1.0
1478,8,15,61,20,19,1.0
1479,8,15,62,20,21,0.0
1480,8,15,63,20,22,0.0
1481,8,16,18,7,18,0.09614249521458842
1482,8,16,20,8,7,0.09614249521458842
1483,8,16,22,8,16,0.9038575047854117
1484,8,16,55,18,16,0.09614249521458842
1485,8,17,49,16,17,1.0000000000000009
1486,8,17,18,7,18,0.04983629641917556
1487,8,17,20,8,7,0.04983629641917556
1488,8,17,21,8,9,0.0
1489,8,17,22,8,16,0.9501637035808252
1490,8,17,55,18,16,0.04983629641917556
1491,8,17,25,9,10,0.0
1492,8,17,30,10,17,0.0
1493,8,18,18,7,18,0.9999999999999998
1494,8,18,20,8,7,0.9999999999999998
1495,8,18,22,8,16,0.0
1496,8,18,50,16,18,0.0
1497,8,19,65,21,22,0.0
1498,8,19,67,22,15,0.0
1499,8,19,45,15,19,0.0
1500,8,19,49,16,17,0.0
1501,8,19,18,7,18,1.0
1502,8,19,50,16,18,0.0
1503,8,19,20,8,7,1.0
1504,8,19,53,17,19,0.0
1505,8,19,22,8,16,0.0
1506,8,19,56,18,20,1.0
1507,8,19,61,20,19,1.0
1508,8,19,62,20,21,0.0
1509,8,20,18,7,18,0.9999999999999999
1510,8,20,50,16,18,0.0
1511,8,20,20,8,7,0.9999999999999999
1512,8,20,22,8,16,0.0
1513,8,20,56,18,20,0.9999999999999999
1514,8,21,37,12,13,0.0
1515,8,21,69,22,21,0.0
1516,8,21,7,3,12,0.0
1517,8,21,8,4,3,0.0
1518,8,21,39,13,24,0.0
1519,8,21,11,5,4,0.0
1520,8,21,75,24,21,0.0
1521,8,21,15,6,5,0.0
1522,8,21,18,7,18,0.9999999999999999
1523,8,21,50,16,18,0.0
1524,8,21,20,8,7,0.9999999999999999
1525,8,21,19,8,6,0.0
1526,8,21,22,8,16,0.0
1527,8,21,56,18,20,0.9999999999999999
1528,8,21,62,20,21,0.9999999999999999
1529,8,21,63,20,22,0.0
1530,8,22,65,21,22,0.0
1531,8,22,46,15,22,0.0
1532,8,22,49,16,17,0.0
1533,8,22,18,7,18,1.0
1534,8,22,50,16,18,0.0
1535,8,22,20,8,7,1.0
1536,8,22,53,17,19,0.0
1537,8,22,22,8,16,0.0
1538,8,22,56,18,20,1.0
1539,8,22,57,19,15,0.0
1540,8,22,62,20,21,0.0
1541,8,22,63,20,22,1.0
1542,8,23,66,21,24,0.0
1543,8,23,70,22,23,1.0
