measurement_type,o_zone_id,d_zone_id,from_node_id,to_node_id,obs_count,est_count
link,,,462,873,9.415,11.51594253983292
link,,,462,876,186.44,313.45645452275295
link,,,462,927,1569.0,1072.4140121981193
link,,,463,464,1555.0,827.6555873670268
link,,,463,928,1728.0,1420.5169725046776
link,,,464,463,1728.0,1420.5169725046776
link,,,464,465,1585.585,1095.4904980969434
link,,,464,883,27.35,86.82602875673108
link,,,464,884,10.38,16.616040548084392
link,,,465,464,1740.84,1489.975703025099
link,,,465,466,1874.784,1975.1711420323754
link,,,465,862,183.85,145.22786814961935
link,,,465,881,293.445,413.06239237344283
link,,,466,465,1845.77,1734.3678942546876
link,,,466,467,1959.551,2467.446475365479
link,,,466,855,457.023,443.7020964078905
link,,,466,862,279.021,367.3940645489642
link,,,467,458,1898.83,2609.466788877732
link,,,467,466,1468.583,1333.2382446430156
link,,,467,845,530.31,504.8877482583617
link,,,467,855,283.768,389.3513806788904
link,,,468,458,1730.684,1653.4754033287484
link,,,468,469,2722.255,5805.635968209485
link,,,468,829,306.613,242.8725698485076
link,,,468,830,327.946,667.5704838654523
link,,,469,468,1853.252,2143.041301677741
link,,,469,470,2532.438,5803.553274365726
link,,,469,819,467.335,778.7309734653178
link,,,469,824,203.186,253.2558777067544
link,,,470,469,1668.876,2108.3413055472884
link,,,470,471,3362.888,7986.963912866369
link,,,470,817,706.184,1387.6256909798858
link,,,470,822,212.306,250.36558332789497
link,,,471,470,2172.995,2945.5405655361997
link,,,471,472,3749.735,9164.28283109145
link,,,471,815,515.56,1317.6534310278266
link,,,471,816,834.164,1848.387572716854
link,,,472,471,2392.036,3500.709023748961
link,,,472,473,5071.669,12391.851358239406
link,,,472,813,1370.271,1956.541531127807
link,,,472,815,1460.11,2568.557799448516
link,,,473,472,2278.012,3698.2791111937822
link,,,473,474,1013.603,3309.0731249398236
link,,,473,475,5110.893,8494.017502883595
link,,,473,707,648.444,2694.0824328654144
link,,,473,813,661.473,960.2880920317231
link,,,474,473,306.78,1206.4252473383933
link,,,474,538,2655.73,4835.529972643534
link,,,474,701,1563.49,1999.0285667386895
link,,,474,706,4210.132,4676.664395121633
link,,,475,473,2510.734,3400.766741177999
link,,,475,476,4677.677,8113.343550801223
link,,,475,706,1808.603,2457.36374242745
link,,,475,707,827.371,1886.7364133230903
link,,,476,475,2114.145,3182.8366694981296
link,,,476,477,4626.917,12650.524232530117
link,,,476,705,2508.327,2021.8842276688815
link,,,476,707,1061.215,1971.148046851894
link,,,477,476,2443.166,4585.5177435482
link,,,477,478,6013.862,13160.990091057625
link,,,477,503,4177.087,10519.682517334986
link,,,477,504,4080.935,8397.66374105104
link,,,478,477,3895.031,9048.020380032844
link,,,478,479,6577.545,12378.859637890604
link,,,478,633,5603.764,5345.401182044464
link,,,478,703,4939.302,5970.638383393509
link,,,479,478,4452.939,9342.301828432854
link,,,479,480,4765.297,11367.893711837472
link,,,479,629,2724.624,3002.4937149316943
link,,,479,693,4824.807,5167.069579262386
link,,,480,479,4279.866,9301.437166424916
link,,,480,483,5206.986,6082.976690036235
link,,,480,484,5463.361,6415.445415500042
link,,,480,486,6098.028,14602.520270436708
link,,,481,480,409.409,344.3149674919194
link,,,481,483,2436.941,3010.4382502907292
link,,,481,691,2505.879,2692.619220491821
link,,,483,480,4668.571,6069.645209921846
link,,,483,481,2505.879,2692.619220491821
link,,,483,539,2580.077,3662.0472812047938
link,,,483,693,7714.912,7421.749592057261
link,,,484,480,5024.839,5711.995762892144
link,,,484,485,3354.097,4152.592403356321
link,,,484,627,5780.327,6020.052440156619
link,,,484,629,1231.47,2269.6995140643203
link,,,485,484,2565.4,2845.4468268108526
link,,,485,489,1477.32,2361.572757093276
link,,,485,626,5997.991,6631.946905396589
link,,,485,628,3751.691,4377.807578903545
link,,,486,480,6180.125,12908.529890254513
link,,,486,535,6951.701,16177.485368662132
link,,,486,627,7122.007,7367.584950369815
link,,,486,691,6927.281,7366.817229277974
link,,,487,488,2814.834,6841.44507855608
link,,,487,535,5254.929,9877.459601446837
link,,,487,681,3627.791,4149.050425084871
link,,,487,682,2917.801,3647.3073179255553
link,,,488,405,3527.39,7750.258014842902
link,,,488,487,5044.014,10039.082454379844
link,,,488,680,2743.072,3354.0321187241616
link,,,488,682,3868.896,4400.3517548693035
link,,,489,485,199.111,589.2062125909212
link,,,489,490,1971.754,2435.130574883683
link,,,489,630,3530.757,4187.5928157447925
link,,,489,631,3067.219,3782.790098000694
link,,,490,489,187.444,456.5974841875694
link,,,490,491,3838.944,4177.776803311511
link,,,490,557,4128.984,5063.445060599057
link,,,490,631,4614.317,5505.145753245462
link,,,491,490,835.377,1283.4233270953787
link,,,491,492,1636.816,1582.187846376275
link,,,491,558,5296.342,5292.216144370623
link,,,491,559,3230.069,3388.0849185053057
link,,,492,491,156.609,381.99555591043077
link,,,492,493,1087.091,1038.740943870153
link,,,492,561,4812.388,4741.726774832736
link,,,492,562,7402.986,7612.997379527927
link,,,493,492,104.823,210.3823203704474
link,,,493,494,5946.837,8991.088753548716
link,,,493,497,6438.78,6657.226661509513
link,,,493,562,10524.964,10257.81332409049
link,,,493,564,10554.99,10674.172024133532
link,,,494,493,6588.192,7598.204074883948
link,,,494,495,5460.01,7293.87228292534
link,,,494,561,6174.811,6990.97047751092
link,,,494,563,9779.766,9740.447568618425
link,,,495,494,8092.852,8859.852225919594
link,,,495,496,6361.561,7678.551972194733
link,,,495,551,3854.022,3953.672417767177
link,,,495,560,2561.365,3600.426818102447
link,,,496,436,6661.563,8007.883009408264
link,,,496,495,7800.699,9072.680168518238
link,,,496,553,5191.713,5943.9319071372
link,,,496,556,6835.454,6984.7382024290555
link,,,497,493,8199.89,9644.377954186722
link,,,497,498,6438.78,6657.226661509513
link,,,498,497,8199.89,9644.377954186722
link,,,498,499,81.14,151.62089240233394
link,,,498,533,6357.64,6505.605769107178
link,,,499,498,628.878,954.9706425708827
link,,,499,500,898.414,1113.3635775841037
link,,,499,567,12439.286,12323.777569812752
link,,,499,569,6407.954,6672.630368925149
link,,,500,499,2760.21,3311.782114744954
link,,,500,501,1577.188,1680.4192768260382
link,,,500,566,5783.085,6188.691924295862
link,,,500,570,5104.419,5178.560574950702
link,,,501,500,3921.628,4923.0989419673015
link,,,501,502,2086.749,2879.6696608090433
link,,,501,571,2854.989,3003.1130418968824
link,,,501,636,5364.177,7262.306068081401
link,,,502,501,4154.198,8166.260829065516
link,,,502,503,2329.807,3366.431916679073
link,,,502,632,2138.963,2839.299510589166
link,,,502,634,1289.775,1695.447164541424
link,,,503,477,1908.315,3217.34135718152
link,,,503,502,4260.141,8806.66590856457
link,,,503,504,1583.422,1443.1977149632544
link,,,503,633,4160.35,5391.430242621765
link,,,504,477,6284.786,11747.968123247367
link,,,504,503,4243.404,3678.4136338513467
link,,,504,505,3961.062,6773.68095472265
link,,,504,635,3710.04,5100.964742544172
link,,,505,504,6772.04,11856.446545373163
link,,,505,506,3278.716,5793.425762892411
link,,,505,634,4163.453,4294.375115377692
link,,,505,639,2561.322,3392.9448874830873
link,,,506,505,5360.401,6650.546606642028
link,,,506,507,2379.281,4185.849108041098
link,,,506,639,2474.832,4411.744107069179
link,,,506,644,2588.071,3392.055779713834
link,,,507,506,4207.652,7654.304500967036
link,,,507,508,1400.677,2409.8749637932115
link,,,507,578,424.955,458.99987052418965
link,,,507,646,2783.822,3695.0799087263686
link,,,508,450,809.79,612.9971556968294
link,,,508,507,2553.633,4831.9456937255345
link,,,508,509,2370.668,3174.6600682481567
link,,,509,508,3363.423,5444.942849422364
link,,,509,510,2145.354,2093.7501071696865
link,,,509,659,2592.561,2135.6560459461257
link,,,509,667,2525.38,2885.6625993363323
link,,,510,509,2615.606,2933.821555364238
link,,,510,511,2478.78,3936.5076150565
link,,,510,658,2857.292,2202.8371122378217
link,,,510,666,1341.508,1620.6414559566842
link,,,511,510,2210.822,2360.5464655043347
link,,,511,512,1771.872,1529.6831777096631
link,,,511,522,886.757,3241.2683999508527
link,,,512,511,2250.813,2561.4216124133604
link,,,512,513,1955.389,1874.7096817961183
link,,,512,661,1413.675,1244.2758674226764
link,,,512,670,883.867,1126.5898523839287
link,,,513,512,2439.654,2528.3843540966022
link,,,513,514,1955.389,1874.7096817961183
link,,,513,902,2213.888,2607.7575314926153
link,,,513,905,920.344,1423.5406876104548
link,,,514,513,2106.326,2045.1101899579546
link,,,514,515,1727.638,1504.6637747732946
link,,,514,903,1413.099,2107.8085114780565
link,,,514,905,1168.74,1800.3984205454356
link,,,515,514,2208.0,2094.6972051463695
link,,,515,534,1556.864,1331.8008061833914
link,,,515,544,175.79,267.8488461469707
link,,,515,932,25.0,16.966732657711695
link,,,516,903,2736.222,3424.276642730651
link,,,516,906,2022.622,2671.578271189915
link,,,517,908,187.538,173.44219863352447
link,,,517,909,84.82,73.81195931594795
link,,,518,911,67.99,64.34349416730424
link,,,518,912,55.27,42.34735032906144
link,,,519,668,1588.068,1785.9645069650878
link,,,519,670,1574.592,1833.7947041512155
link,,,521,511,37.668,252.15682647326267
link,,,521,666,1004.752,1053.8902955983638
link,,,521,670,689.224,819.667398945662
link,,,522,511,102.19,381.41198922172646
link,,,522,523,886.757,3241.2683999508527
link,,,523,522,102.19,381.41198922172646
link,,,523,530,3282.053,5895.278041489389
link,,,523,545,920.62,2272.1785798868987
link,,,524,525,1349.433,1539.2867888532082
link,,,524,545,2134.492,3371.4302309024824
link,,,524,578,2565.617,2554.6633901957425
link,,,524,647,2843.701,2756.339377484677
link,,,525,452,2052.764,2064.7626615513805
link,,,525,524,2828.979,3716.2691784739472
link,,,525,652,1998.735,2118.425525919216
link,,,525,657,2372.435,2401.922494546321
link,,,526,527,3512.398,3572.0968006629328
link,,,526,528,4884.906,4773.745537772039
link,,,526,541,1961.674,2242.5816355395023
link,,,526,546,485.335,681.8531523737038
link,,,527,526,3528.385,3717.4480564130795
link,,,527,542,569.084,905.0130332602694
link,,,527,543,3902.691,3885.7940013544476
link,,,527,546,1403.492,1480.9189493396423
link,,,528,526,3916.378,4081.1111903591354
link,,,528,529,3569.241,2432.5266466138114
link,,,528,573,3982.476,4620.942426421241
link,,,528,575,2206.841,2607.8188414777387
link,,,529,528,2912.612,2467.072615277031
link,,,529,530,501.737,1054.1716896493351
link,,,529,531,7531.708,8602.716180656495
link,,,530,523,640.847,1156.808769573548
link,,,530,529,3962.467,6170.189534042678
link,,,530,575,4017.223,4375.294143589966
link,,,530,577,2158.329,2408.907757388923
link,,,531,529,3414.349,3521.2443049263666
link,,,531,532,7087.268,8174.921900612594
link,,,531,573,2032.581,2493.5475381001634
link,,,531,574,3480.142,3627.8575236888987
link,,,532,531,4137.706,4617.116723449014
link,,,532,533,7372.701,7484.271970928997
link,,,532,569,5443.057,6164.211658613637
link,,,532,574,5083.897,4864.1214401608495
link,,,533,498,7571.012,8689.407311615843
link,,,533,532,5945.476,5661.894052777912
link,,,533,568,2318.651,2185.2746373375076
link,,,533,569,1294.701,1700.108080885947
link,,,534,515,1950.523,1920.1284471294628
link,,,534,543,3886.476,3388.1123752820513
link,,,534,933,5468.0,5059.264853103058
link,,,535,438,3484.78,8224.64982392285
link,,,535,486,7366.857,14971.700869201692
link,,,535,487,3568.201,8071.452443787183
link,,,536,438,5234.852,8801.073924286688
link,,,536,537,3827.445,4970.949619043575
link,,,537,399,3570.016,4911.679120128185
link,,,537,536,5234.829,8687.073924286688
link,,,537,608,3022.398,3720.185585025558
link,,,537,610,9199.895,9296.487411712764
link,,,538,409,4511.32,6254.315683974812
link,,,538,474,1293.672,2440.275990096987
link,,,538,699,4434.199,4805.240341192716
link,,,538,704,3032.392,3779.988492903006
link,,,539,409,3176.765,3830.7376446859053
link,,,539,483,5715.87,6613.568628699878
link,,,539,694,6485.37,6789.2394870879625
link,,,539,704,2259.567,3171.9555472240304
link,,,540,438,405.341,524.4633935687127
link,,,540,583,7136.81,6814.026822091342
link,,,540,622,876.47,1465.4904824991665
link,,,541,526,1996.058,1990.7989302363173
link,,,541,582,3069.158,3831.726765542646
link,,,541,902,2607.12,3229.5712516640483
link,,,542,527,1446.781,1666.8673450343076
link,,,542,902,8262.598,8536.801500179094
link,,,542,903,5417.293,6038.066944835584
link,,,543,527,3959.138,4068.356742296495
link,,,543,534,3911.136,3727.4640469196675
link,,,543,903,10.392,259.4730733355978
link,,,544,515,265.492,273.9476421840246
link,,,544,903,2643.124,3133.224692619792
link,,,544,904,1974.27,2348.039645970743
link,,,545,523,2777.259,4150.791441073612
link,,,545,524,460.392,792.242453915855
link,,,545,577,3081.183,3566.8399952685895
link,,,545,580,3220.071,3319.995930685234
link,,,546,526,1403.492,1480.9189493396423
link,,,546,527,485.335,681.8531523737038
link,,,547,1,3529.15,3673.569544492993
link,,,547,548,3239.532,3332.2332018263473
link,,,547,549,4535.155,4754.907902141524
link,,,547,621,3128.61,3128.5014510851497
link,,,548,2,4984.04,5130.947650122198
link,,,548,547,2393.528,2538.116103864359
link,,,548,550,4772.023,5104.013868638303
link,,,548,552,2679.242,2960.4211847798365
link,,,548,618,5100.633,5402.583982821263
link,,,549,3,7826.03,8178.422949168388
link,,,549,547,3661.378,3938.8752900697255
link,,,549,550,4016.312,4272.054526213974
link,,,549,551,7290.419,7456.854910073507
link,,,550,4,7976.31,8215.977359543243
link,,,550,548,4164.9,4560.353749678009
link,,,550,549,3828.44,4155.8057063690085
link,,,550,551,7799.779,8275.031322345832
link,,,550,552,2629.11,2952.0176845469855
link,,,550,553,3956.803,4241.763721442299
link,,,550,560,4167.85,4401.085570250766
link,,,551,5,15357.139,16361.77647098272
link,,,551,495,3287.766,2978.853454831372
link,,,551,549,4335.015,4678.379573770337
link,,,551,550,6123.626,6495.034654875554
link,,,551,563,19594.136,19866.837900346673
link,,,552,6,6888.67,7032.164283643513
link,,,552,435,4233.187,4345.167656748303
link,,,552,548,2215.319,2439.363640028095
link,,,552,550,2587.285,2917.4065451744978
link,,,552,553,7604.656,7803.949492249446
link,,,552,618,4844.104,5081.84942425151
link,,,552,619,6193.139,6648.630826579946
link,,,553,7,8530.26,8812.180446209975
link,,,553,496,5097.725,5200.066801832251
link,,,553,550,3899.486,4408.560506506098
link,,,553,552,8145.313,8508.525402300487
link,,,553,560,6547.455,6715.170706786117
link,,,554,8,7431.62,7581.609423029456
link,,,554,435,4757.755,4892.792858837905
link,,,554,437,2719.852,2752.6285795379063
link,,,554,614,3684.507,4248.870437957428
link,,,554,619,2562.521,3120.8702293287556
link,,,554,622,2048.99,2797.022217966098
link,,,554,625,5352.298,5466.702538187605
link,,,555,9,6540.09,6663.564528031983
link,,,555,556,4651.498,4552.761480948211
link,,,555,622,5100.43,5740.016778554692
link,,,555,624,7611.146,8103.974052239198
link,,,555,625,6802.786,6992.798450432639
link,,,556,10,10542.219,11154.022848509534
link,,,556,437,3768.014,3980.958577936298
link,,,556,496,7720.942,7410.377907208767
link,,,556,555,6535.239,6947.171577135385
link,,,556,557,7937.721,9064.812228757575
link,,,556,560,5215.476,6094.32711175297
link,,,556,624,1350.007,1999.4367990282897
link,,,557,11,8250.219,8544.648364928018
link,,,557,490,3966.384,4766.69869190015
link,,,557,556,8267.916,8705.898367879101
link,,,557,558,5836.976,6304.972937997334
link,,,557,559,7596.199,7986.370540949415
link,,,557,624,2507.542,2970.2567806229536
link,,,557,630,7684.956,8145.975730155782
link,,,558,12,6462.53,6565.5578127520985
link,,,558,491,3805.956,3830.251197949546
link,,,558,557,5244.134,5597.305188594042
link,,,558,560,6259.505,6572.864474064961
link,,,558,561,5436.425,5661.533915501924
link,,,559,13,10388.029,10654.222749161732
link,,,559,491,3197.095,3155.888679176093
link,,,559,557,7046.345,7206.498099310583
link,,,559,562,10522.12,10933.509977445692
link,,,559,566,3851.526,4093.9580189556327
link,,,559,631,2701.339,3074.684058143796
link,,,560,14,12641.259,13178.254163652844
link,,,560,495,4321.324,4747.097527709
link,,,560,550,3679.838,4171.482210544751
link,,,560,553,5582.788,5841.778686192192
link,,,560,556,4689.457,5228.0656542747665
link,,,560,558,5856.397,6249.606607352888
link,,,560,561,10233.368,10688.609314985735
link,,,561,15,9689.57,9850.036013228213
link,,,561,492,6891.524,7069.550477021805
link,,,561,494,8288.472,8679.725004585416
link,,,561,558,3233.055,3545.459257192005
link,,,561,560,7489.09,7750.839270340401
link,,,562,16,22380.619,22761.739949320126
link,,,562,492,4825.911,4913.340010372719
link,,,562,493,10502.011,10776.39137975779
link,,,562,559,6849.618,6974.553351262797
link,,,562,563,745.813,1315.9526656366625
link,,,562,567,7108.545,7283.475315517249
link,,,563,17,22236.619,22752.226258177056
link,,,563,494,5674.618,5092.828419884917
link,,,563,551,12529.643,12726.468223107564
link,,,563,562,735.137,1409.373150896014
link,,,563,564,18969.177,19111.681413956565
link,,,564,18,17801.099,18034.038266529336
link,,,564,493,7193.211,7732.968730954072
link,,,564,563,20926.93,20712.71442289525
link,,,564,565,11665.076,11795.913519974922
link,,,565,19,5082.51,5035.631783290471
link,,,565,564,18761.41,18966.278168768273
link,,,565,568,5375.636,5586.270468923785
link,,,565,569,4672.589,4774.668246053916
link,,,566,20,7120.37,7257.03931884833
link,,,566,500,4492.527,4634.881630010809
link,,,566,559,5125.641,5359.351274118348
link,,,566,567,3530.908,4090.1934803746044
link,,,566,631,2414.395,2847.98727000927
link,,,567,21,4959.05,4975.642610007708
link,,,567,499,7151.183,7077.035915375609
link,,,567,562,12926.299,13137.666142947846
link,,,567,566,2738.377,3100.9564917956045
link,,,568,22,4832.92,4738.277253414222
link,,,568,533,2033.508,1792.9536259399356
link,,,568,565,12520.24,12757.39426788105
link,,,568,574,4459.71,4688.2663121093465
link,,,569,23,15381.259,15950.359818153831
link,,,569,499,10381.999,10524.303236369995
link,,,569,532,3276.128,3819.344110831949
link,,,569,533,1365.989,2453.8527166411
link,,,569,565,7082.218,7257.9929071402685
link,,,569,570,2543.588,2883.6697355492283
link,,,569,572,2852.472,3183.0615589294393
link,,,569,573,2504.898,2794.7924049755748
link,,,570,24,6881.59,7006.424820023061
link,,,570,500,5912.333,5688.1097412553445
link,,,570,569,4016.614,4461.227756302157
link,,,570,571,1999.216,2222.205870147974
link,,,570,572,3069.254,3253.993138345476
link,,,571,25,6682.74,6786.975477264906
link,,,571,501,4916.705,4105.411599887293
link,,,571,570,3093.971,3413.155028524347
link,,,571,572,4318.824,4724.524297800063
link,,,571,631,2452.732,3449.0182922516265
link,,,571,632,3447.985,3941.437580747696
link,,,571,634,1183.033,1788.4381182080879
link,,,571,637,2799.627,3462.9173106351805
link,,,572,26,12527.549,13362.622848846288
link,,,572,569,4530.822,4965.830966439923
link,,,572,570,5126.109,5193.152803699854
link,,,572,571,5903.877,6024.777824310437
link,,,572,573,5619.1,6051.0075925655665
link,,,572,576,4321.613,4548.26096755993
link,,,572,637,2544.044,2996.3804886333805
link,,,573,27,6312.42,6417.69334340723
link,,,573,528,3023.383,3640.068197020924
link,,,573,531,3035.702,3200.063243645001
link,,,573,569,6354.987,6931.936076413562
link,,,573,572,6747.309,7092.409435890942
link,,,573,577,3352.246,3654.7605607890714
link,,,574,28,10392.149,10663.608485050914
link,,,574,531,1309.224,1397.675119577512
link,,,574,532,5728.49,5473.561728930043
link,,,574,568,12781.271,12952.793094779914
link,,,574,575,6967.503,7106.3270882989
link,,,575,29,13164.209,14208.08822719444
link,,,575,528,2854.034,2861.5127548019377
link,,,575,530,2297.439,2511.5448373131358
link,,,575,574,15454.528,15592.619945716653
link,,,575,580,2012.584,2433.0988803735877
link,,,575,581,4561.53,4868.3591260741105
link,,,576,30,4471.18,4553.252275552231
link,,,576,572,7723.478,7867.572510401055
link,,,576,577,1934.137,2295.7114313754832
link,,,576,578,1855.409,2097.259710637878
link,,,576,637,3019.425,3489.525795374761
link,,,576,643,2747.86,3039.2301460008093
link,,,577,31,4484.93,4590.63638970905
link,,,577,530,4697.637,4650.205636143255
link,,,577,545,2572.888,2663.236393765687
link,,,577,573,6937.503,7305.27977955114
link,,,577,576,2452.259,2879.1173384778835
link,,,577,578,3868.601,4349.501260512476
link,,,578,32,5029.56,5212.785616708488
link,,,578,507,558.966,542.8245504462245
link,,,578,524,1507.771,1723.8035379129221
link,,,578,576,2679.005,2881.2559117248625
link,,,578,577,6649.062,6804.095835688864
link,,,578,579,1580.365,1829.0064023754903
link,,,578,580,1710.063,2075.737515356056
link,,,578,643,6448.261,6683.6933590995895
link,,,578,645,2826.575,3113.3673045508986
link,,,579,33,3358.86,3419.802941482921
link,,,579,578,2151.21,2224.443806059177
link,,,579,580,4622.312,4733.9920720664295
link,,,579,582,1214.093,1353.0377738480217
link,,,579,647,3048.076,3240.608332299764
link,,,579,656,2518.9,2869.8986454442497
link,,,580,34,4917.44,5028.722084988081
link,,,580,545,3910.905,3523.0246163882234
link,,,580,575,4413.03,4721.586211938599
link,,,580,578,1955.703,2390.34188161811
link,,,580,579,2828.722,3130.047469650027
link,,,580,581,872.65,1021.4733148309537
link,,,580,582,2274.273,2739.0264137178037
link,,,581,35,4029.96,4097.6467206500165
link,,,581,575,8158.489,8220.751472669652
link,,,581,580,788.206,901.9353124278058
link,,,581,582,2848.648,3237.4554779628816
link,,,582,36,6027.78,6140.563892127873
link,,,582,541,2688.476,3402.4100143415476
link,,,582,579,1138.512,1393.9442707604967
link,,,582,580,2359.346,2662.331903659146
link,,,582,581,5245.514,5452.21236840303
link,,,582,660,1507.917,1962.8544094095191
link,,,583,37,7136.81,6814.026822091342
link,,,583,540,1148.81,1026.84424490477
link,,,584,38,2425.38,1999.285044174309
link,,,584,394,417.225,1382.0564350970694
link,,,584,395,788.684,3160.9060455476388
link,,,584,586,1804.813,2821.347985592024
link,,,584,588,2956.549,6411.414979468322
link,,,584,605,1409.592,5128.33200396833
link,,,584,710,608.856,2214.4993706033392
link,,,584,712,1513.751,4174.411782904296
link,,,584,768,767.602,2884.4374811742987
link,,,584,808,564.915,2093.4318577450754
link,,,585,39,4548.0,4278.361436563151
link,,,585,401,4687.173,4937.633400862604
link,,,585,586,969.069,1397.640661572086
link,,,585,587,4237.447,5087.890696633595
link,,,585,771,1265.893,1987.5967660991864
link,,,586,40,1047.44,1306.9483777095697
link,,,586,584,1066.756,1659.796357406564
link,,,586,585,1875.453,2023.7523943188867
link,,,586,588,3231.338,6001.239049214561
link,,,586,772,1630.638,3369.193232393143
link,,,587,41,11211.119,11197.659344691425
link,,,587,400,939.776,1220.9675422412388
link,,,587,585,2529.18,3254.5621566716736
link,,,587,588,960.246,1315.0451450421594
link,,,587,592,6507.288,7443.22308969003
link,,,587,604,3516.429,4349.228039749597
link,,,588,42,1350.81,1590.7431568745722
link,,,588,397,3721.674,8990.252064546588
link,,,588,584,1341.324,3257.8176963240944
link,,,588,586,1038.28,2027.3836133501086
link,,,588,587,3701.764,4234.112655389571
link,,,589,43,6471.88,6415.062628042767
link,,,589,590,2754.844,3421.202310155794
link,,,589,591,5217.007,5765.212982488355
link,,,589,594,1971.597,2388.9615584523676
link,,,589,775,979.172,1576.7873569200542
link,,,590,44,6938.15,6942.573643688537
link,,,590,401,1802.423,2634.8599797291513
link,,,590,589,4296.731,5149.741905009041
link,,,590,592,6548.815,7160.218311941714
link,,,590,776,2347.436,3175.185822169103
link,,,591,45,5349.17,5418.610753534588
link,,,591,441,5833.088,5566.898412872975
link,,,591,589,3796.203,4509.6845632236655
link,,,591,592,2413.388,2973.690411818241
link,,,591,608,3269.184,3640.2357657044704
link,,,591,613,5662.685,6007.664430082516
link,,,592,46,6643.03,6684.195693039508
link,,,592,587,5292.941,6126.619246522105
link,,,592,590,2363.881,3110.1897221475597
link,,,592,591,5348.862,5646.4896672178265
link,,,592,608,5034.919,5547.884320296407
link,,,592,609,2610.847,3077.919043241313
link,,,593,47,5051.92,4906.109324491685
link,,,593,429,1159.137,1326.3827823052761
link,,,593,431,1970.217,2012.0748735935824
link,,,593,594,2491.511,2841.1894223265003
link,,,593,595,3714.945,4459.308788489499
link,,,594,48,6847.96,6798.884574515436
link,,,594,427,3382.43,4200.869089152284
link,,,594,589,1707.61,2288.291610675334
link,,,594,593,3333.984,3394.2242993283435
link,,,594,596,3341.48,4115.084171366028
link,,,595,49,3737.49,3774.217659723001
link,,,595,432,2148.681,1766.343423018152
link,,,595,593,3258.15,3935.755145201195
link,,,595,596,2226.735,2705.0922068027016
link,,,595,612,1480.679,1732.1888496212111
link,,,595,617,2697.479,3671.3366025236605
link,,,596,50,5346.46,5356.929341358678
link,,,596,441,4322.547,4649.960238402126
link,,,596,594,3255.495,4087.9506356727593
link,,,596,595,3002.128,3189.4448029405216
link,,,596,612,3781.386,4321.201083837002
link,,,596,613,707.807,1008.9684316357014
link,,,597,51,934.1,1428.3491566479456
link,,,597,431,396.978,576.4031518110514
link,,,597,599,2344.307,4109.719925657087
link,,,597,778,674.695,1204.9827509578604
link,,,598,52,2590.05,2697.5179572345346
link,,,598,599,1528.234,1709.8573233695997
link,,,598,616,1020.227,973.4868128884425
link,,,598,620,2262.518,3319.1025933156343
link,,,599,53,3683.05,3755.3814095316175
link,,,599,432,4049.42,4142.721940553162
link,,,599,597,1007.294,1710.9540736279473
link,,,599,598,2875.633,4225.871818711992
link,,,599,616,3444.684,4546.554243632203
link,,,599,617,1763.839,2062.7363554431877
link,,,600,54,668.91,975.2442333072396
link,,,600,395,1122.461,2664.175439000703
link,,,600,601,1041.316,1689.3543660965206
link,,,600,602,2422.923,4555.019136427868
link,,,600,605,2465.537,2979.356093703513
link,,,601,55,1209.84,1456.2377342952227
link,,,601,394,825.446,1598.0118694924415
link,,,601,600,1173.884,1780.381486726962
link,,,601,603,1458.611,3489.984064062997
link,,,601,716,1965.735,3352.1901812299
link,,,602,56,2219.89,1998.654589547548
link,,,602,600,2357.99,3589.950276516069
link,,,602,603,1551.792,2411.473646656547
link,,,602,607,1766.977,2163.6317548276406
link,,,602,671,3366.786,5957.7916441087755
link,,,603,57,1436.87,1540.2338215898233
link,,,603,601,1211.686,2669.8384329205137
link,,,603,602,1330.804,2137.675346768321
link,,,603,672,1468.976,3633.7696051371804
link,,,603,718,695.928,1365.8262976501803
link,,,604,58,9931.419,9522.190085362703
link,,,604,397,632.825,1397.6920258091143
link,,,604,399,7399.54,9105.138099133273
link,,,604,587,3435.318,4132.36408127066
link,,,604,605,2218.23,3756.713316684533
link,,,604,606,2740.621,4127.727939776984
link,,,605,59,3733.02,3588.442125309046
link,,,605,584,835.797,2133.880783808124
link,,,605,600,1909.069,2528.0099503740744
link,,,605,604,5005.21,7328.562849207582
link,,,605,607,1795.609,3345.3219235551373
link,,,606,60,3521.2,3514.764159244123
link,,,606,403,2622.389,3404.5188217216514
link,,,606,604,4521.75,5597.986377416912
link,,,606,607,2282.0,3082.4469889563475
link,,,606,675,3814.316,4414.029596159629
link,,,607,61,3311.49,3366.605212801897
link,,,607,602,1241.929,1802.4703079116955
link,,,607,605,1959.546,2726.277717578374
link,,,607,606,4428.892,4939.008776942852
link,,,607,676,706.425,1708.3513361612986
link,,,608,62,3584.99,3628.515511714785
link,,,608,537,5725.695,5987.604248079481
link,,,608,591,3066.742,3511.09049951102
link,,,608,592,3240.467,4029.4946529887434
link,,,608,609,3530.236,3980.7288957031747
link,,,608,613,3819.402,4364.749863052928
link,,,609,63,5998.59,5866.600625730815
link,,,609,399,3101.744,3388.018046052255
link,,,609,400,536.011,768.1836537925599
link,,,609,592,2016.201,2091.1615653131785
link,,,609,608,4033.813,4978.855984369965
link,,,609,611,3640.009,4067.147500663004
link,,,610,64,16119.509,16196.652133808399
link,,,610,537,5562.866,5284.458741456941
link,,,610,611,1707.917,2547.8569458647557
link,,,610,615,6746.199,7468.303397212193
link,,,610,679,6360.077,7036.798661865838
link,,,611,65,3350.44,3261.1819142322374
