link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,queue,density,geometry,obs_count,dev,notes
862,512,513,0700_0800,1891.803,3.440,59.816,0.378,0,0,"LINESTRING (-87.543415 41.579449, -87.476730 41.574947)",1955.4,-63.6,period-based
863,512,661,0700_0800,1064.632,1.113,59.286,0.532,0,0,"LINESTRING (-87.543393 41.579458, -87.531485 41.592963)",1413.7,-349.0,period-based
864,512,670,0700_0800,1069.796,3.463,59.272,0.535,0,0,"LINESTRING (-87.543438 41.579468, -87.530339 41.529947)",883.9,185.9,period-based
865,513,512,0700_0800,2560.868,3.465,59.387,0.512,0,0,"LINESTRING (-87.476726 41.574999, -87.543411 41.579501)",2439.7,121.2,period-based
866,513,514,0700_0800,1891.803,4.901,59.816,0.378,0,0,"LINESTRING (-87.476729 41.574947, -87.381465 41.571345)",1955.4,-63.6,period-based
867,513,902,0700_0800,2517.183,3.266,57.685,0.719,0,0,"LINESTRING (-87.476702 41.574968, -87.468366 41.620886)",2213.9,303.3,period-based
868,513,905,0700_0800,1350.370,5.918,59.801,0.386,0,0,"LINESTRING (-87.476753 41.574967, -87.455318 41.489432)",920.3,430.0,period-based
869,514,513,0700_0800,2142.796,4.911,59.698,0.429,0,0,"LINESTRING (-87.381463 41.571397, -87.476727 41.574999)",2106.3,36.5,period-based
870,514,515,0700_0800,1611.450,4.034,59.903,0.322,0,0,"LINESTRING (-87.381463 41.571345, -87.302870 41.573146)",1727.6,-116.2,period-based
871,514,903,0700_0800,2012.314,2.641,58.232,0.671,0,0,"LINESTRING (-87.381446 41.571352, -87.350485 41.601064)",1413.1,599.2,period-based
872,514,905,0700_0800,1696.546,6.820,59.093,0.566,0,0,"LINESTRING (-87.381483 41.571388, -87.455312 41.489455)",1168.7,527.8,period-based
873,515,514,0700_0800,2209.794,4.051,59.659,0.442,0,0,"LINESTRING (-87.302872 41.573198, -87.381465 41.571397)",2208.0,1.8,period-based
874,515,516,0700_0800,0.000,5.288,60.000,0.000,0,0,"LINESTRING (-87.302896 41.573179, -87.323140 41.496648)",,,period-based
875,515,534,0700_0800,1480.249,1.503,59.713,0.423,0,0,"LINESTRING (-87.302846 41.573179, -87.308800 41.594788)",1556.9,-76.6,period-based
876,515,544,0700_0800,237.629,0.305,60.000,0.068,0,0,"LINESTRING (-87.302897 41.573172, -87.302897 41.568670)",175.8,61.8,period-based
877,515,932,0700_0800,12.000,10.443,60.000,0.002,0,0,"LINESTRING (-87.302882 41.573148, -87.130216 41.491215)",25.0,-13.0,period-based
878,516,515,0700_0800,0.000,5.288,60.000,0.000,0,0,"LINESTRING (-87.323090 41.496634, -87.302846 41.573165)",,,period-based
879,516,517,0700_0800,0.000,6.588,60.000,0.000,0,0,"LINESTRING (-87.323141 41.496641, -87.324331 41.399401)",,,period-based
880,516,903,0700_0800,3210.199,7.302,59.271,0.535,0,0,"LINESTRING (-87.323090 41.496648, -87.350478 41.601090)",2736.2,474.0,period-based
881,516,906,0700_0800,2497.967,1.125,59.731,0.416,0,0,"LINESTRING (-87.323125 41.496617, -87.304072 41.488514)",2022.6,475.3,period-based
882,517,516,0700_0800,0.000,6.588,60.000,0.000,0,0,"LINESTRING (-87.324279 41.399401, -87.323089 41.496641)",,,period-based
883,517,518,0700_0800,0.000,7.191,60.000,0.000,0,0,"LINESTRING (-87.324330 41.399395, -87.299324 41.294953)",,,period-based
884,517,908,0700_0800,182.257,1.642,60.000,0.073,0,0,"LINESTRING (-87.324297 41.399426, -87.354067 41.408430)",187.5,-5.3,period-based
885,517,909,0700_0800,79.633,4.313,60.000,0.032,0,0,"LINESTRING (-87.324302 41.399375, -87.240946 41.408379)",84.8,-5.2,period-based
886,518,517,0700_0800,0.000,7.191,60.000,0.000,0,0,"LINESTRING (-87.299274 41.294965, -87.324280 41.399407)",,,period-based
887,518,911,0700_0800,65.145,3.627,60.000,0.019,0,0,"LINESTRING (-87.299306 41.294984, -87.365990 41.276976)",68.0,-2.8,period-based
888,518,912,0700_0800,30.999,2.166,60.000,0.009,0,0,"LINESTRING (-87.299288 41.294935, -87.263564 41.312042)",55.3,-24.3,period-based
889,518,930,0700_0800,0.000,38.356,60.000,0.000,0,0,"LINESTRING (-87.299311 41.294982, -87.909000 40.966348)",,,period-based
890,519,520,0700_0800,0.000,0.682,60.000,0.000,0,0,"LINESTRING (-87.579162 41.500236, -87.576780 41.490332)",,,period-based
891,519,521,0700_0800,0.000,2.508,60.000,0.000,0,0,"LINESTRING (-87.579111 41.500245, -87.582683 41.537160)",,,period-based
892,519,668,0700_0800,1605.164,0.378,56.485,0.803,0,0,"LINESTRING (-87.579117 41.500226, -87.575544 41.504728)",1588.1,17.1,period-based
893,519,670,0700_0800,1662.539,3.440,55.990,0.831,0,0,"LINESTRING (-87.579123 41.500220, -87.530300 41.529932)",1574.6,87.9,period-based
894,520,519,0700_0800,0.000,0.682,60.000,0.000,0,0,"LINESTRING (-87.576730 41.490344, -87.579112 41.500248)",,,period-based
895,521,511,0700_0800,286.584,2.868,60.000,0.057,0,0,"LINESTRING (-87.582683 41.537158, -87.583874 41.579476)",37.7,248.9,period-based
896,521,519,0700_0800,0.000,2.508,60.000,0.000,0,0,"LINESTRING (-87.582735 41.537154, -87.579163 41.500239)",,,period-based
897,521,666,0700_0800,880.707,0.807,58.949,0.587,0,0,"LINESTRING (-87.582686 41.537144, -87.576732 41.547949)",1004.8,-124.0,period-based
898,521,670,0700_0800,752.487,2.754,59.435,0.502,0,0,"LINESTRING (-87.582713 41.537131, -87.530318 41.529928)",689.2,63.3,period-based
899,522,511,0700_0800,373.000,4.272,60.000,0.075,0,0,"LINESTRING (-87.581544 41.642501, -87.583926 41.579476)",102.2,270.8,period-based
900,522,523,0700_0800,3110.797,5.833,58.681,0.622,0,0,"LINESTRING (-87.581496 41.642514, -87.627937 41.719045)",886.8,2224.0,period-based
901,523,522,0700_0800,373.000,5.705,60.000,0.075,0,0,"LINESTRING (-87.627981 41.719017, -87.581540 41.642486)",102.2,270.8,period-based
902,523,530,0700_0800,5239.745,2.449,50.808,1.048,0,0,"LINESTRING (-87.627933 41.719031, -87.627933 41.749644)",3282.1,1957.7,period-based
903,523,545,0700_0800,2123.243,0.061,59.709,0.425,0,0,"LINESTRING (-87.627959 41.719057, -87.629150 41.719057)",920.6,1202.6,period-based
904,524,525,0700_0800,1534.936,2.948,59.920,0.307,0,0,"LINESTRING (-87.664899 41.671320, -87.677998 41.629003)",1349.4,185.5,period-based
905,524,545,0700_0800,2952.678,3.783,58.925,0.591,0,0,"LINESTRING (-87.664853 41.671296, -87.629129 41.719015)",2134.5,818.2,period-based
906,524,578,0700_0800,2651.126,2.768,59.518,0.482,0,0,"LINESTRING (-87.664848 41.671313, -87.666039 41.711830)",2565.6,85.5,period-based
907,524,647,0700_0800,2586.182,0.808,59.563,0.470,0,0,"LINESTRING (-87.664877 41.671286, -87.649397 41.669485)",2843.7,-257.5,period-based
908,525,452,0700_0800,2053.912,2.166,59.745,0.411,0,0,"LINESTRING (-87.677989 41.629016, -87.707759 41.606507)",2052.8,1.1,period-based
909,525,524,0700_0800,3127.632,3.012,58.653,0.626,0,0,"LINESTRING (-87.677948 41.628987, -87.664849 41.671304)",2829.0,298.7,period-based
910,525,652,0700_0800,1961.405,1.071,59.788,0.392,0,0,"LINESTRING (-87.677962 41.629019, -87.695824 41.637122)",1998.7,-37.3,period-based
911,525,657,0700_0800,2387.828,2.255,59.535,0.478,0,0,"LINESTRING (-87.677967 41.628970, -87.636289 41.638874)",2372.4,15.4,period-based
912,526,527,0700_0800,3612.714,6.282,51.270,1.032,0,0,"LINESTRING (-87.518419 41.659584, -87.433872 41.612765)",3512.4,100.3,period-based
913,526,528,0700_0800,4895.696,9.780,52.730,0.979,0,0,"LINESTRING (-87.518386 41.659624, -87.610077 41.765868)",4884.9,10.8,period-based
914,526,541,0700_0800,1955.385,0.446,59.136,0.559,0,0,"LINESTRING (-87.518418 41.659630, -87.525563 41.656029)",1961.7,-6.3,period-based
915,526,546,0700_0800,654.800,2.939,59.989,0.187,0,0,"LINESTRING (-87.518408 41.659581, -87.461249 41.655980)",485.3,169.5,period-based
916,527,526,0700_0800,3616.336,6.286,51.240,1.033,0,0,"LINESTRING (-87.433846 41.612811, -87.518393 41.659630)",3528.4,88.0,period-based
917,527,542,0700_0800,874.796,0.613,59.965,0.250,0,0,"LINESTRING (-87.433885 41.612785, -87.432694 41.603782)",569.1,305.7,period-based
918,527,543,0700_0800,3893.443,4.503,48.793,1.112,0,0,"LINESTRING (-87.433860 41.612762, -87.362412 41.610961)",3902.7,-9.2,period-based
919,527,546,0700_0800,1517.778,3.264,59.683,0.434,0,0,"LINESTRING (-87.433837 41.612802, -87.461225 41.656020)",1403.5,114.3,period-based
920,528,526,0700_0800,4118.621,9.188,56.124,0.824,0,0,"LINESTRING (-87.610117 41.765834, -87.518426 41.659590)",3916.4,202.2,period-based
921,528,529,0700_0800,2302.266,1.309,59.859,0.354,0,0,"LINESTRING (-87.610084 41.765874, -87.630328 41.777578)",3569.2,-1267.0,period-based
922,528,573,0700_0800,4430.488,2.931,48.949,1.108,0,0,"LINESTRING (-87.610084 41.765874, -87.646999 41.787482)",3982.5,448.0,period-based
923,528,575,0700_0800,2317.054,1.165,59.004,0.579,0,0,"LINESTRING (-87.610088 41.765826, -87.589845 41.773028)",2206.8,110.2,period-based
924,529,528,0700_0800,2346.220,1.309,59.848,0.361,0,0,"LINESTRING (-87.630354 41.777532, -87.610110 41.765828)",2912.6,-566.4,period-based
925,529,530,0700_0800,999.798,1.895,59.995,0.154,0,0,"LINESTRING (-87.630367 41.777553, -87.627985 41.749642)",501.7,498.1,period-based
926,529,531,0700_0800,7674.827,1.453,46.456,1.181,0,0,"LINESTRING (-87.630316 41.777562, -87.635079 41.793769)",7531.7,143.1,period-based
927,530,523,0700_0800,1065.169,2.075,59.981,0.213,0,0,"LINESTRING (-87.627985 41.749644, -87.627985 41.719031)",640.8,424.3,period-based
928,530,529,0700_0800,5372.561,2.028,56.074,0.827,0,0,"LINESTRING (-87.627933 41.749646, -87.630315 41.777557)",3962.5,1410.1,period-based
929,530,575,0700_0800,4334.847,2.728,55.313,0.867,0,0,"LINESTRING (-87.627945 41.749622, -87.589840 41.773031)",4017.2,317.6,period-based
930,530,577,0700_0800,2263.457,0.824,59.624,0.453,0,0,"LINESTRING (-87.627968 41.749668, -87.642258 41.744266)",2158.3,105.1,period-based
931,531,529,0700_0800,3346.019,1.137,59.375,0.515,0,0,"LINESTRING (-87.635129 41.793755, -87.630366 41.777548)",3414.3,-68.3,period-based
932,531,532,0700_0800,7554.022,1.787,47.110,1.162,0,0,"LINESTRING (-87.635078 41.793762, -87.635078 41.814470)",7087.3,466.8,period-based
933,531,573,0700_0800,2272.562,0.764,58.442,0.649,0,0,"LINESTRING (-87.635116 41.793785, -87.647024 41.787482)",2032.6,240.0,period-based
934,531,574,0700_0800,3375.920,2.542,53.105,0.965,0,0,"LINESTRING (-87.635090 41.793740, -87.601748 41.815349)",3480.1,-104.2,period-based
935,532,531,0700_0800,4388.602,1.447,58.186,0.675,0,0,"LINESTRING (-87.635130 41.814470, -87.635130 41.793762)",4137.7,250.9,period-based
936,532,533,0700_0800,6805.086,1.442,50.839,1.047,0,0,"LINESTRING (-87.635078 41.814468, -87.633887 41.832476)",7372.7,-567.6,period-based
937,532,569,0700_0800,6070.062,1.929,45.255,1.214,0,0,"LINESTRING (-87.635084 41.814487, -87.650565 41.832495)",5443.1,627.0,period-based
938,532,574,0700_0800,4848.246,1.936,52.975,0.970,0,0,"LINESTRING (-87.635103 41.814444, -87.601761 41.815345)",5083.9,-235.7,period-based
939,533,498,0700_0800,7707.813,1.592,46.275,1.186,0,0,"LINESTRING (-87.633891 41.832492, -87.644609 41.848698)",7571.0,136.8,period-based
940,533,532,0700_0800,5546.027,1.319,55.581,0.853,0,0,"LINESTRING (-87.633939 41.832480, -87.635130 41.814472)",5945.5,-399.4,period-based
941,533,568,0700_0800,1932.143,1.494,59.800,0.386,0,0,"LINESTRING (-87.633901 41.832455, -87.610085 41.845060)",2318.7,-386.5,period-based
942,533,569,0700_0800,1664.864,0.856,59.890,0.333,0,0,"LINESTRING (-87.633913 41.832504, -87.650585 41.832504)",1294.7,370.2,period-based
943,534,515,0700_0800,2081.976,1.524,58.894,0.595,0,0,"LINESTRING (-87.308850 41.594774, -87.302896 41.573165)",1950.5,131.5,period-based
944,534,543,0700_0800,3468.104,3.384,52.420,0.991,0,0,"LINESTRING (-87.308817 41.594806, -87.362403 41.611012)",3886.5,-418.4,period-based
945,534,933,0700_0800,5207.412,10.597,34.581,1.488,0,0,"LINESTRING (-87.308824 41.594755, -87.189744 41.599257)",5468.0,-260.6,period-based
946,535,438,0700_0800,7501.927,8.978,47.388,1.154,0,0,"LINESTRING (-87.922064 41.890989, -87.870860 41.988229)",3484.8,4017.1,period-based
947,535,486,0700_0800,13544.402,0.963,15.674,2.084,0,0,"LINESTRING (-87.922112 41.890993, -87.920921 41.887392)",7366.9,6177.5,period-based
948,535,487,0700_0800,7377.561,4.367,48.041,1.135,0,0,"LINESTRING (-87.922070 41.891021, -87.968511 41.928837)",3568.2,3809.4,period-based
949,536,438,0700_0800,7599.852,3.348,33.322,1.520,0,0,"LINESTRING (-87.898285 42.006226, -87.870897 41.988219)",5234.9,2365.0,period-based
950,536,537,0700_0800,4207.896,3.170,55.801,0.842,0,0,"LINESTRING (-87.898263 42.006273, -87.950658 42.024281)",3827.4,380.5,period-based
951,536,615,0700_0800,0.000,1.748,60.000,0.000,0,0,"LINESTRING (-87.898250 42.006232, -87.881579 42.028742)",,,period-based
952,537,399,0700_0800,4534.220,4.333,54.474,0.907,0,0,"LINESTRING (-87.950656 42.024280, -88.017341 42.053091)",3570.0,964.2,period-based
953,537,536,0700_0800,7485.852,5.170,34.214,1.497,0,0,"LINESTRING (-87.950674 42.024231, -87.898279 42.006223)",5234.8,2251.0,period-based
954,537,608,0700_0800,3734.564,2.779,58.146,0.679,0,0,"LINESTRING (-87.950641 42.024248, -87.938733 42.062964)",3022.4,712.2,period-based
955,537,610,0700_0800,8689.200,1.203,31.016,1.580,0,0,"LINESTRING (-87.950662 42.024230, -87.938754 42.026030)",9199.9,-510.7,period-based
956,538,409,0700_0800,5734.658,1.774,47.636,1.147,0,0,"LINESTRING (-88.055433 41.794652, -88.047097 41.814460)",4511.3,1223.3,period-based
957,538,474,0700_0800,2163.873,3.007,59.686,0.433,0,0,"LINESTRING (-88.055480 41.794651, -88.035236 41.753234)",1293.7,870.2,period-based
958,538,699,0700_0800,4178.934,0.719,59.337,0.522,0,0,"LINESTRING (-88.055437 41.794646, -88.048292 41.803650)",4434.2,-255.3,period-based
959,538,704,0700_0800,3684.873,3.397,59.598,0.461,0,0,"LINESTRING (-88.055453 41.794636, -87.991149 41.805441)",3032.4,652.5,period-based
960,539,409,0700_0800,3379.558,2.635,58.179,0.676,0,0,"LINESTRING (-88.005455 41.835202, -88.047133 41.814493)",3176.8,202.8,period-based
961,539,483,0700_0800,6047.419,4.065,45.420,1.209,0,0,"LINESTRING (-88.005438 41.835153, -87.947089 41.845957)",5715.9,331.5,period-based
962,539,694,0700_0800,6633.769,1.686,40.962,1.327,0,0,"LINESTRING (-88.005423 41.835162, -87.993515 41.849568)",6485.4,148.4,period-based
963,539,704,0700_0800,2816.184,2.174,59.108,0.563,0,0,"LINESTRING (-88.005467 41.835168, -87.991177 41.805456)",2259.6,556.6,period-based
964,540,438,0700_0800,475.102,1.507,59.997,0.136,0,0,"LINESTRING (-87.898264 41.980113, -87.870876 41.988216)",405.3,69.8,period-based
965,540,583,0700_0800,6929.795,3.911,11.384,2.310,0,0,"LINESTRING (-87.898245 41.980132, -87.895863 41.990936)",7136.8,-207.0,period-based
966,540,622,0700_0800,1496.754,2.065,59.447,0.499,0,0,"LINESTRING (-87.898267 41.980112, -87.858971 41.985514)",876.5,620.3,period-based
967,541,526,0700_0800,1865.861,0.445,59.282,0.533,0,0,"LINESTRING (-87.525539 41.655983, -87.518394 41.659584)",1996.1,-130.2,period-based
968,541,582,0700_0800,3494.202,4.581,38.157,1.398,0,0,"LINESTRING (-87.525527 41.656017, -87.544579 41.696533)",3069.2,425.0,period-based
969,541,902,0700_0800,2980.674,4.916,46.044,1.192,0,0,"LINESTRING (-87.525565 41.655984, -87.468406 41.620869)",2607.1,373.6,period-based
970,542,527,0700_0800,1565.345,0.617,59.642,0.447,0,0,"LINESTRING (-87.432642 41.603788, -87.433833 41.612791)",1446.8,118.6,period-based
971,542,902,0700_0800,8412.693,2.300,56.507,0.801,0,0,"LINESTRING (-87.432657 41.603809, -87.468381 41.620915)",8262.6,150.1,period-based
972,542,903,0700_0800,5812.354,4.272,59.167,0.554,0,0,"LINESTRING (-87.432669 41.603759, -87.350504 41.601057)",5417.3,395.1,period-based
973,543,527,0700_0800,4069.493,4.666,47.090,1.163,0,0,"LINESTRING (-87.362410 41.611013, -87.433858 41.612814)",3959.1,110.4,period-based
974,543,534,0700_0800,3727.163,3.527,50.298,1.065,0,0,"LINESTRING (-87.362419 41.610962, -87.308833 41.594756)",3911.1,-184.0,period-based
975,543,903,0700_0800,318.399,0.907,59.999,0.091,0,0,"LINESTRING (-87.362428 41.610967, -87.350520 41.601063)",10.4,308.0,period-based
976,544,515,0700_0800,234.270,0.305,60.000,0.067,0,0,"LINESTRING (-87.302845 41.568670, -87.302845 41.573172)",265.5,-31.2,period-based
977,544,903,0700_0800,3093.452,3.355,58.710,0.619,0,0,"LINESTRING (-87.302856 41.568692, -87.350488 41.601105)",2643.1,450.3,period-based
978,544,904,0700_0800,2286.708,2.536,59.609,0.457,0,0,"LINESTRING (-87.302873 41.568644, -87.254050 41.564142)",1974.3,312.4,period-based
979,545,523,0700_0800,3560.021,0.063,57.773,0.712,0,0,"LINESTRING (-87.629150 41.719005, -87.627959 41.719005)",2777.3,782.8,period-based
980,545,524,0700_0800,882.287,3.716,59.991,0.176,0,0,"LINESTRING (-87.629171 41.719047, -87.664895 41.671328)",460.4,421.9,period-based
981,545,577,0700_0800,3493.543,1.995,55.184,0.873,0,0,"LINESTRING (-87.629127 41.719043, -87.642226 41.744254)",3081.2,412.4,period-based
982,545,580,0700_0800,3166.034,1.170,56.664,0.792,0,0,"LINESTRING (-87.629148 41.719005, -87.607714 41.720806)",3220.1,-54.0,period-based
983,546,526,0700_0800,1517.778,2.954,59.683,0.434,0,0,"LINESTRING (-87.461245 41.656032, -87.518404 41.659633)",1403.5,114.3,period-based
984,546,527,0700_0800,654.800,3.247,59.989,0.187,0,0,"LINESTRING (-87.461269 41.655992, -87.433881 41.612774)",485.3,169.5,period-based
985,547,1,0700_0800,3646.565,0.863,60.000,0.074,0,0,"LINESTRING (-87.663699 42.020675, -87.675607 42.011671)",3529.1,117.4,period-based
986,547,548,0700_0800,3322.073,1.640,48.958,1.107,0,0,"LINESTRING (-87.663691 42.020679, -87.687507 42.012576)",3239.5,82.5,period-based
987,547,549,0700_0800,4610.985,2.776,51.486,1.025,0,0,"LINESTRING (-87.663708 42.020646, -87.652991 41.986432)",4535.2,75.8,period-based
988,547,621,0700_0800,3096.534,1.608,59.109,0.563,0,0,"LINESTRING (-87.663658 42.020663, -87.671994 42.043172)",3128.6,-32.1,period-based
989,548,2,0700_0800,5186.254,0.863,59.999,0.105,0,0,"LINESTRING (-87.687515 42.012572, -87.699418 42.003569)",4984.0,202.2,period-based
990,548,547,0700_0800,2520.167,1.438,55.830,0.840,0,0,"LINESTRING (-87.687491 42.012526, -87.663675 42.020629)",2393.5,126.6,period-based
991,548,550,0700_0800,4794.530,2.818,58.083,0.685,0,0,"LINESTRING (-87.687524 42.012545, -87.677998 41.972929)",4772.0,22.5,period-based
992,548,552,0700_0800,2758.721,2.697,54.188,0.920,0,0,"LINESTRING (-87.687507 42.012576, -87.731567 41.999070)",2679.2,79.5,period-based
993,548,618,0700_0800,5183.370,2.020,58.015,0.691,0,0,"LINESTRING (-87.687481 42.012570, -87.711297 42.035079)",5100.6,82.7,period-based
994,549,3,0700_0800,8238.449,0.863,59.993,0.166,0,0,"LINESTRING (-87.652982 41.986461, -87.664887 41.977457)",7826.0,412.4,period-based
995,549,547,0700_0800,3781.715,2.560,55.823,0.840,0,0,"LINESTRING (-87.652941 41.986448, -87.663658 42.020662)",3661.4,120.3,period-based
996,549,550,0700_0800,4096.538,1.681,56.201,0.819,0,0,"LINESTRING (-87.652978 41.986463, -87.677985 41.972958)",4016.3,80.2,period-based
997,549,551,0700_0800,7360.807,3.134,59.546,0.475,0,0,"LINESTRING (-87.652991 41.986433, -87.641083 41.941415)",7290.4,70.4,period-based
998,550,4,0700_0800,8307.318,0.863,59.993,0.168,0,0,"LINESTRING (-87.677989 41.972956, -87.689889 41.963953)",7976.3,331.0,period-based
999,550,548,0700_0800,4265.350,2.784,58.784,0.609,0,0,"LINESTRING (-87.677948 41.972941, -87.687474 42.012557)",4164.9,100.5,period-based
1000,550,549,0700_0800,3951.259,1.666,56.684,0.790,0,0,"LINESTRING (-87.677961 41.972912, -87.652954 41.986417)",3828.4,122.8,period-based
1001,550,551,0700_0800,7848.699,3.528,48.501,1.121,0,0,"LINESTRING (-87.677990 41.972915, -87.641075 41.941402)",7799.8,48.9,period-based
1002,550,552,0700_0800,2755.425,5.030,38.951,1.378,0,0,"LINESTRING (-87.677962 41.972958, -87.731548 41.999068)",2629.1,126.3,period-based
1003,550,553,0700_0800,4053.410,2.344,47.250,1.158,0,0,"LINESTRING (-87.677976 41.972961, -87.713700 41.969359)",3956.8,96.6,period-based
1004,550,560,0700_0800,4212.152,3.444,45.639,1.203,0,0,"LINESTRING (-87.677994 41.972950, -87.701810 41.938736)",4167.9,44.3,period-based
1005,551,5,0700_0800,16419.411,0.864,59.891,0.332,0,0,"LINESTRING (-87.641074 41.941443, -87.652978 41.932440)",15357.1,1062.3,period-based
1006,551,495,0700_0800,2813.177,3.282,59.766,0.402,0,0,"LINESTRING (-87.641063 41.941448, -87.702985 41.929743)",3287.8,-474.6,period-based
1007,551,549,0700_0800,4549.304,3.114,59.933,0.294,0,0,"LINESTRING (-87.641033 41.941429, -87.652941 41.986447)",4335.0,214.3,period-based
1008,551,550,0700_0800,6195.943,3.115,54.941,0.885,0,0,"LINESTRING (-87.641041 41.941442, -87.677956 41.972955)",6123.6,72.3,period-based
1009,551,563,0700_0800,19558.966,2.525,52.761,0.978,0,0,"LINESTRING (-87.641081 41.941410, -87.625601 41.910798)",19594.1,-35.2,period-based
1010,552,6,0700_0800,7099.523,0.863,59.996,0.143,0,0,"LINESTRING (-87.731575 41.999066, -87.743478 41.990061)",6888.7,210.9,period-based
1011,552,435,0700_0800,4174.082,1.455,54.003,0.928,0,0,"LINESTRING (-87.731569 41.999069, -87.754194 41.990066)",4233.2,-59.1,period-based
1012,552,548,0700_0800,2365.553,2.577,56.711,0.789,0,0,"LINESTRING (-87.731551 41.999020, -87.687491 42.012526)",2215.3,150.2,period-based
1013,552,550,0700_0800,2753.298,5.025,38.993,1.377,0,0,"LINESTRING (-87.731570 41.999022, -87.677984 41.972912)",2587.3,166.0,period-based
1014,552,553,0700_0800,7571.392,2.420,54.823,0.891,0,0,"LINESTRING (-87.731581 41.999032, -87.713719 41.969320)",7604.7,-33.3,period-based
1015,552,618,0700_0800,4954.855,3.035,52.418,0.991,0,0,"LINESTRING (-87.731536 41.999032, -87.711292 42.035047)",4844.1,110.8,period-based
1016,552,619,0700_0800,6239.555,3.173,58.371,0.657,0,0,"LINESTRING (-87.731541 41.999064, -87.768456 42.035079)",6193.1,46.4,period-based
1017,553,7,0700_0800,8872.240,0.863,59.991,0.179,0,0,"LINESTRING (-87.713713 41.969354, -87.725617 41.960348)",8530.3,342.0,period-based
1018,553,496,0700_0800,5223.418,1.596,55.240,0.871,0,0,"LINESTRING (-87.713712 41.969355, -87.735146 41.954950)",5097.7,125.7,period-based
1019,553,550,0700_0800,4074.820,2.355,47.037,1.164,0,0,"LINESTRING (-87.713694 41.969307, -87.677970 41.972909)",3899.5,175.3,period-based
1020,553,552,0700_0800,8175.332,2.495,53.174,0.962,0,0,"LINESTRING (-87.713675 41.969346, -87.731537 41.999058)",8145.3,30.0,period-based
1021,553,560,0700_0800,6575.765,2.353,55.115,0.877,0,0,"LINESTRING (-87.713721 41.969324, -87.701813 41.938712)",6547.5,28.3,period-based
1022,554,8,0700_0800,7754.804,0.863,59.995,0.157,0,0,"LINESTRING (-87.787543 41.996365, -87.799447 41.987360)",7431.6,323.2,period-based
1023,554,435,0700_0800,4602.960,2.050,51.537,1.023,0,0,"LINESTRING (-87.787532 41.996318, -87.754189 41.990016)",4757.8,-154.8,period-based
1024,554,437,0700_0800,2090.774,1.049,59.336,0.523,0,0,"LINESTRING (-87.787548 41.996359, -87.797074 41.982854)",2719.9,-629.1,period-based
1025,554,614,0700_0800,3941.286,3.754,48.340,1.126,0,0,"LINESTRING (-87.787510 41.996364, -87.826806 42.029678)",3684.5,256.8,period-based
1026,554,619,0700_0800,2898.147,3.557,47.211,1.159,0,0,"LINESTRING (-87.787504 41.996332, -87.768451 42.035048)",2562.5,335.6,period-based
1027,554,622,0700_0800,2486.957,5.071,44.162,1.243,0,0,"LINESTRING (-87.787531 41.996370, -87.858979 41.985566)",2049.0,438.0,period-based
1028,554,625,0700_0800,5442.242,1.945,56.883,0.777,0,0,"LINESTRING (-87.787546 41.996361, -87.807789 41.973852)",5352.3,89.9,period-based
1029,555,9,0700_0800,6766.840,0.863,59.997,0.137,0,0,"LINESTRING (-87.810168 41.957650, -87.822068 41.948645)",6540.1,226.8,period-based
1030,555,556,0700_0800,4593.929,3.128,58.759,0.613,0,0,"LINESTRING (-87.810156 41.957603, -87.751807 41.947699)",4651.5,-57.6,period-based
1031,555,622,0700_0800,5325.526,4.058,46.360,1.183,0,0,"LINESTRING (-87.810139 41.957652, -87.858962 41.985563)",5100.4,225.1,period-based
1032,555,624,0700_0800,7678.761,2.530,38.219,1.396,0,0,"LINESTRING (-87.810173 41.957645, -87.825653 41.936936)",7611.1,67.6,period-based
1033,555,625,0700_0800,6761.960,1.115,59.439,0.501,0,0,"LINESTRING (-87.810126 41.957625, -87.807744 41.973831)",6802.8,-40.8,period-based
1034,556,10,0700_0800,11329.892,0.863,59.975,0.229,0,0,"LINESTRING (-87.751819 41.947746, -87.763718 41.938742)",10542.2,787.7,period-based
1035,556,437,0700_0800,3879.888,3.763,52.967,0.970,0,0,"LINESTRING (-87.751787 41.947746, -87.797037 41.982860)",3768.0,111.9,period-based
1036,556,496,0700_0800,7359.731,1.318,44.790,1.227,0,0,"LINESTRING (-87.751793 41.947701, -87.735121 41.954904)",7720.9,-361.2,period-based
1037,556,555,0700_0800,6699.487,3.356,54.769,0.893,0,0,"LINESTRING (-87.751799 41.947751, -87.810148 41.957655)",6535.2,164.2,period-based
1038,556,557,0700_0800,8073.285,3.894,44.216,1.242,0,0,"LINESTRING (-87.751829 41.947724, -87.749447 41.905406)",7937.7,135.6,period-based
1039,556,560,0700_0800,5353.352,3.425,46.139,1.190,0,0,"LINESTRING (-87.751808 41.947699, -87.701794 41.938695)",5215.5,137.9,period-based
1040,556,624,0700_0800,1744.861,9.208,25.101,1.745,0,0,"LINESTRING (-87.751807 41.947751, -87.825636 41.936946)",1350.0,394.9,period-based
1041,557,11,0700_0800,8672.412,0.863,59.992,0.175,0,0,"LINESTRING (-87.749437 41.905428, -87.761338 41.896425)",8250.2,422.2,period-based
1042,557,490,0700_0800,4114.229,2.603,56.140,0.823,0,0,"LINESTRING (-87.749444 41.905419, -87.767306 41.872106)",3966.4,147.8,period-based
