global_path_id,o_zone_id,d_zone_id,path_id,link_sequence,from_node_id,to_node_id,incidence
1180,10,2,7,344,3000,1358,1
1180,10,2,7,342,1358,5117,1
1180,10,2,7,373,5117,5,1
1180,10,2,7,374,5,4,1
1180,10,2,7,375,4,3,1
1180,10,2,7,376,3,2,1
1180,10,2,7,377,2,1,1
1180,10,2,7,378,1,5592,1
1180,10,2,7,187,5592,1323,1
1180,10,2,7,357,1323,11161,1
1180,10,2,7,294,11161,5103,1
1180,10,2,7,92,5103,5820,1
1180,10,2,7,205,5820,11147,1
1180,10,2,7,362,11147,1319,1
1180,10,2,7,359,1319,11146,1
1180,10,2,7,278,11146,5017,1
1180,10,2,7,71,5017,11123,1
1181,10,3,0,213,5929,5729,1
1181,10,3,0,195,5729,5175,1
1181,10,3,0,346,5175,6185,1
1181,10,3,0,215,6185,8172,1
1181,10,3,0,350,8172,3000,1
1181,10,3,0,344,3000,1358,1
1181,10,3,0,342,1358,5117,1
1181,10,3,0,373,5117,5,1
1181,10,3,0,374,5,4,1
1181,10,3,0,375,4,3,1
1181,10,3,0,376,3,2,1
1181,10,3,0,377,2,1,1
1181,10,3,0,378,1,5592,1
1181,10,3,0,189,5592,5114,1
1181,10,3,0,107,5114,5589,1
1181,10,3,0,185,5589,5112,1
1181,10,3,0,101,5112,11159,1
1182,10,3,1,213,5929,5729,1
1182,10,3,1,195,5729,5175,1
1182,10,3,1,122,5175,11257,1
1182,10,3,1,321,11257,11184,1
1182,10,3,1,315,11184,5588,1
1182,10,3,1,181,5588,5215,1
1182,10,3,1,145,5215,11183,1
1182,10,3,1,314,11183,5232,1
1182,10,3,1,154,5232,5219,1
1182,10,3,1,153,5219,11173,1
1182,10,3,1,302,11173,5114,1
1182,10,3,1,107,5114,5589,1
1182,10,3,1,185,5589,5112,1
1182,10,3,1,101,5112,11159,1
1183,10,3,2,213,5929,5729,1
1183,10,3,2,196,5729,5728,1
1183,10,3,2,194,5728,7984,1
1183,10,3,2,234,7984,11489,1
1183,10,3,2,333,11489,8172,1
1183,10,3,2,350,8172,3000,1
1183,10,3,2,344,3000,1358,1
1183,10,3,2,342,1358,5117,1
1183,10,3,2,373,5117,5,1
1183,10,3,2,374,5,4,1
1183,10,3,2,375,4,3,1
1183,10,3,2,376,3,2,1
1183,10,3,2,377,2,1,1
1183,10,3,2,378,1,5592,1
1183,10,3,2,189,5592,5114,1
1183,10,3,2,107,5114,5589,1
1183,10,3,2,185,5589,5112,1
1183,10,3,2,101,5112,11159,1
1184,10,3,3,213,5929,5729,1
1184,10,3,3,195,5729,5175,1
1184,10,3,3,346,5175,6185,1
1184,10,3,3,214,6185,1359,1
1184,10,3,3,352,1359,3001,1
1184,10,3,3,348,3001,3000,1
1184,10,3,3,344,3000,1358,1
1184,10,3,3,342,1358,5117,1
1184,10,3,3,373,5117,5,1
1184,10,3,3,374,5,4,1
1184,10,3,3,375,4,3,1
1184,10,3,3,376,3,2,1
1184,10,3,3,377,2,1,1
1184,10,3,3,378,1,5592,1
1184,10,3,3,189,5592,5114,1
1184,10,3,3,107,5114,5589,1
1184,10,3,3,185,5589,5112,1
1184,10,3,3,101,5112,11159,1
1185,10,4,0,213,5929,5729,1
1185,10,4,0,195,5729,5175,1
1185,10,4,0,122,5175,11257,1
1185,10,4,0,321,11257,11184,1
1185,10,4,0,315,11184,5588,1
1185,10,4,0,181,5588,5215,1
1185,10,4,0,145,5215,11183,1
1185,10,4,0,314,11183,5232,1
1185,10,4,0,156,5232,11182,1
1185,10,4,0,310,11182,11181,1
1185,10,4,0,307,11181,5211,1
1185,10,4,0,137,5211,11180,1
1186,10,5,0,213,5929,5729,1
1186,10,5,0,195,5729,5175,1
1186,10,5,0,353,5175,11507,1
1186,10,5,0,335,11507,5216,1
1186,10,5,0,147,5216,5868,1
1186,10,5,0,210,5868,5174,1
1186,10,5,0,119,5174,5587,1
1186,10,5,0,179,5587,11259,1
1186,10,5,0,323,11259,5214,1
1186,10,5,0,141,5214,11261,1
1186,10,5,0,327,11261,5208,1
1186,10,5,0,126,5208,11282,1
1187,10,6,0,213,5929,5729,1
1187,10,6,0,195,5729,5175,1
1187,10,6,0,353,5175,11507,1
1187,10,6,0,335,11507,5216,1
1187,10,6,0,147,5216,5868,1
1187,10,6,0,210,5868,5174,1
1187,10,6,0,119,5174,5587,1
1187,10,6,0,179,5587,11259,1
1187,10,6,0,323,11259,5214,1
1187,10,6,0,141,5214,11261,1
1187,10,6,0,327,11261,5208,1
1187,10,6,0,124,5208,5238,1
1188,10,7,0,213,5929,5729,1
1188,10,7,0,195,5729,5175,1
1188,10,7,0,353,5175,11507,1
1188,10,7,0,335,11507,5216,1
1188,10,7,0,147,5216,5868,1
1188,10,7,0,210,5868,5174,1
1188,10,7,0,119,5174,5587,1
1188,10,7,0,179,5587,11259,1
1188,10,7,0,323,11259,5214,1
1188,10,7,0,142,5214,11281,1
1189,10,8,0,213,5929,5729,1
1189,10,8,0,195,5729,5175,1
1189,10,8,0,353,5175,11507,1
1189,10,8,0,335,11507,5216,1
1189,10,8,0,148,5216,10847,1
1190,10,9,0,213,5929,5729,1
1190,10,9,0,195,5729,5175,1
1190,10,9,0,353,5175,11507,1
1190,10,9,0,335,11507,5216,1
1190,10,9,0,146,5216,5356,1
1191,10,11,0,213,5929,5729,1
1191,10,11,0,195,5729,5175,1
1191,10,11,0,346,5175,6185,1
1191,10,11,0,215,6185,8172,1
1191,10,11,0,350,8172,3000,1
1191,10,11,0,344,3000,1358,1
1191,10,11,0,342,1358,5117,1
1191,10,11,0,112,5117,11255,1
1191,10,11,0,318,11255,5118,1
1191,10,11,0,113,5118,5727,1
1191,10,11,0,191,5727,5119,1
1192,10,11,1,213,5929,5729,1
1192,10,11,1,195,5729,5175,1
1192,10,11,1,346,5175,6185,1
1192,10,11,1,215,6185,8172,1
1192,10,11,1,237,8172,5730,1
1192,10,11,1,199,5730,11763,1
1192,10,11,1,337,11763,7210,1
1192,10,11,1,230,7210,10854,1
1192,10,11,1,253,10854,5118,1
1192,10,11,1,113,5118,5727,1
1192,10,11,1,191,5727,5119,1
1193,10,11,2,213,5929,5729,1
1193,10,11,2,196,5729,5728,1
1193,10,11,2,194,5728,7984,1
1193,10,11,2,234,7984,11489,1
1193,10,11,2,333,11489,8172,1
1193,10,11,2,350,8172,3000,1
1193,10,11,2,344,3000,1358,1
1193,10,11,2,342,1358,5117,1
1193,10,11,2,112,5117,11255,1
1193,10,11,2,318,11255,5118,1
1193,10,11,2,113,5118,5727,1
1193,10,11,2,191,5727,5119,1
1194,10,11,3,213,5929,5729,1
1194,10,11,3,195,5729,5175,1
1194,10,11,3,346,5175,6185,1
1194,10,11,3,214,6185,1359,1
1194,10,11,3,352,1359,3001,1
1194,10,11,3,348,3001,3000,1
1194,10,11,3,344,3000,1358,1
1194,10,11,3,342,1358,5117,1
1194,10,11,3,112,5117,11255,1
1194,10,11,3,318,11255,5118,1
1194,10,11,3,113,5118,5727,1
1194,10,11,3,191,5727,5119,1
1195,10,11,4,213,5929,5729,1
1195,10,11,4,196,5729,5728,1
1195,10,11,4,194,5728,7984,1
1195,10,11,4,233,7984,10849,1
1195,10,11,4,241,10849,4156,1
1195,10,11,4,53,4156,10850,1
1195,10,11,4,245,10850,7210,1
1195,10,11,4,230,7210,10854,1
1195,10,11,4,253,10854,5118,1
1195,10,11,4,113,5118,5727,1
1195,10,11,4,191,5727,5119,1
1196,10,12,0,213,5929,5729,1
1196,10,12,0,195,5729,5175,1
1196,10,12,0,346,5175,6185,1
1196,10,12,0,215,6185,8172,1
1196,10,12,0,350,8172,3000,1
1196,10,12,0,344,3000,1358,1
1196,10,12,0,342,1358,5117,1
1196,10,12,0,111,5117,5106,1
1196,10,12,0,94,5106,4804,1
1196,10,12,0,55,4804,5109,1
1196,10,12,0,99,5109,11151,1
1197,10,12,1,213,5929,5729,1
1197,10,12,1,195,5729,5175,1
1197,10,12,1,346,5175,6185,1
1197,10,12,1,215,6185,8172,1
1197,10,12,1,237,8172,5730,1
1197,10,12,1,199,5730,11763,1
1197,10,12,1,337,11763,7210,1
1197,10,12,1,230,7210,10854,1
1197,10,12,1,253,10854,5118,1
1197,10,12,1,115,5118,11255,1
1197,10,12,1,317,11255,5117,1
1197,10,12,1,111,5117,5106,1
1197,10,12,1,94,5106,4804,1
1197,10,12,1,55,4804,5109,1
1197,10,12,1,99,5109,11151,1
1198,10,12,2,213,5929,5729,1
1198,10,12,2,196,5729,5728,1
1198,10,12,2,194,5728,7984,1
1198,10,12,2,234,7984,11489,1
1198,10,12,2,333,11489,8172,1
1198,10,12,2,350,8172,3000,1
1198,10,12,2,344,3000,1358,1
1198,10,12,2,342,1358,5117,1
1198,10,12,2,111,5117,5106,1
1198,10,12,2,94,5106,4804,1
1198,10,12,2,55,4804,5109,1
1198,10,12,2,99,5109,11151,1
1199,10,12,3,213,5929,5729,1
1199,10,12,3,195,5729,5175,1
1199,10,12,3,346,5175,6185,1
1199,10,12,3,214,6185,1359,1
1199,10,12,3,352,1359,3001,1
1199,10,12,3,348,3001,3000,1
1199,10,12,3,344,3000,1358,1
1199,10,12,3,342,1358,5117,1
1199,10,12,3,111,5117,5106,1
1199,10,12,3,94,5106,4804,1
1199,10,12,3,55,4804,5109,1
1199,10,12,3,99,5109,11151,1
1200,10,13,0,213,5929,5729,1
1200,10,13,0,195,5729,5175,1
1200,10,13,0,346,5175,6185,1
1200,10,13,0,215,6185,8172,1
1200,10,13,0,350,8172,3000,1
1200,10,13,0,344,3000,1358,1
1200,10,13,0,342,1358,5117,1
1200,10,13,0,111,5117,5106,1
1200,10,13,0,94,5106,4804,1
1200,10,13,0,55,4804,5109,1
1200,10,13,0,98,5109,11150,1
1200,10,13,0,286,11150,5027,1
1200,10,13,0,84,5027,11129,1
1200,10,13,0,276,11129,5034,1
1201,10,13,1,213,5929,5729,1
1201,10,13,1,195,5729,5175,1
1201,10,13,1,346,5175,6185,1
1201,10,13,1,215,6185,8172,1
1201,10,13,1,237,8172,5730,1
1201,10,13,1,199,5730,11763,1
1201,10,13,1,337,11763,7210,1
1201,10,13,1,230,7210,10854,1
1201,10,13,1,253,10854,5118,1
1201,10,13,1,115,5118,11255,1
1201,10,13,1,317,11255,5117,1
1201,10,13,1,111,5117,5106,1
1201,10,13,1,94,5106,4804,1
1201,10,13,1,55,4804,5109,1
1201,10,13,1,98,5109,11150,1
1201,10,13,1,286,11150,5027,1
1201,10,13,1,84,5027,11129,1
1201,10,13,1,276,11129,5034,1
1202,10,13,2,213,5929,5729,1
1202,10,13,2,196,5729,5728,1
1202,10,13,2,194,5728,7984,1
1202,10,13,2,234,7984,11489,1
1202,10,13,2,333,11489,8172,1
1202,10,13,2,350,8172,3000,1
1202,10,13,2,344,3000,1358,1
1202,10,13,2,342,1358,5117,1
1202,10,13,2,111,5117,5106,1
1202,10,13,2,94,5106,4804,1
1202,10,13,2,55,4804,5109,1
1202,10,13,2,98,5109,11150,1
1202,10,13,2,286,11150,5027,1
1202,10,13,2,84,5027,11129,1
1202,10,13,2,276,11129,5034,1
1203,10,13,3,213,5929,5729,1
1203,10,13,3,195,5729,5175,1
1203,10,13,3,346,5175,6185,1
1203,10,13,3,214,6185,1359,1
1203,10,13,3,352,1359,3001,1
1203,10,13,3,348,3001,3000,1
1203,10,13,3,344,3000,1358,1
1203,10,13,3,342,1358,5117,1
1203,10,13,3,111,5117,5106,1
1203,10,13,3,94,5106,4804,1
1203,10,13,3,55,4804,5109,1
1203,10,13,3,98,5109,11150,1
1203,10,13,3,286,11150,5027,1
1203,10,13,3,84,5027,11129,1
1203,10,13,3,276,11129,5034,1
1204,10,14,0,213,5929,5729,1
1204,10,14,0,195,5729,5175,1
1204,10,14,0,346,5175,6185,1
1204,10,14,0,215,6185,8172,1
1204,10,14,0,350,8172,3000,1
1204,10,14,0,344,3000,1358,1
1204,10,14,0,342,1358,5117,1
1204,10,14,0,111,5117,5106,1
1204,10,14,0,94,5106,4804,1
1204,10,14,0,55,4804,5109,1
1204,10,14,0,98,5109,11150,1
1204,10,14,0,286,11150,5027,1
1204,10,14,0,83,5027,5010,1
1204,10,14,0,67,5010,4958,1
1204,10,14,0,63,4958,5030,1
1204,10,14,0,89,5030,11128,1
1204,10,14,0,273,11128,5037,1
1205,10,14,1,213,5929,5729,1
1205,10,14,1,195,5729,5175,1
1205,10,14,1,346,5175,6185,1
1205,10,14,1,215,6185,8172,1
1205,10,14,1,237,8172,5730,1
1205,10,14,1,199,5730,11763,1
1205,10,14,1,337,11763,7210,1
1205,10,14,1,230,7210,10854,1
1205,10,14,1,253,10854,5118,1
1205,10,14,1,115,5118,11255,1
1205,10,14,1,317,11255,5117,1
1205,10,14,1,111,5117,5106,1
1205,10,14,1,94,5106,4804,1
1205,10,14,1,55,4804,5109,1
1205,10,14,1,98,5109,11150,1
1205,10,14,1,286,11150,5027,1
1205,10,14,1,83,5027,5010,1
1205,10,14,1,67,5010,4958,1
1205,10,14,1,63,4958,5030,1
1205,10,14,1,89,5030,11128,1
1205,10,14,1,273,11128,5037,1
1206,10,14,2,213,5929,5729,1
1206,10,14,2,196,5729,5728,1
1206,10,14,2,194,5728,7984,1
1206,10,14,2,234,7984,11489,1
1206,10,14,2,333,11489,8172,1
1206,10,14,2,350,8172,3000,1
1206,10,14,2,344,3000,1358,1
1206,10,14,2,342,1358,5117,1
1206,10,14,2,111,5117,5106,1
1206,10,14,2,94,5106,4804,1
1206,10,14,2,55,4804,5109,1
1206,10,14,2,98,5109,11150,1
1206,10,14,2,286,11150,5027,1
1206,10,14,2,83,5027,5010,1
1206,10,14,2,67,5010,4958,1
1206,10,14,2,63,4958,5030,1
1206,10,14,2,89,5030,11128,1
1206,10,14,2,273,11128,5037,1
1207,10,14,3,213,5929,5729,1
1207,10,14,3,195,5729,5175,1
1207,10,14,3,346,5175,6185,1
1207,10,14,3,214,6185,1359,1
1207,10,14,3,352,1359,3001,1
1207,10,14,3,348,3001,3000,1
1207,10,14,3,344,3000,1358,1
1207,10,14,3,342,1358,5117,1
1207,10,14,3,111,5117,5106,1
1207,10,14,3,94,5106,4804,1
1207,10,14,3,55,4804,5109,1
1207,10,14,3,98,5109,11150,1
1207,10,14,3,286,11150,5027,1
1207,10,14,3,83,5027,5010,1
1207,10,14,3,67,5010,4958,1
1207,10,14,3,63,4958,5030,1
1207,10,14,3,89,5030,11128,1
1207,10,14,3,273,11128,5037,1
1208,10,15,0,213,5929,5729,1
1208,10,15,0,195,5729,5175,1
1208,10,15,0,346,5175,6185,1
1208,10,15,0,215,6185,8172,1
1208,10,15,0,350,8172,3000,1
1208,10,15,0,344,3000,1358,1
1208,10,15,0,342,1358,5117,1
1208,10,15,0,111,5117,5106,1
1208,10,15,0,94,5106,4804,1
1208,10,15,0,55,4804,5109,1
1208,10,15,0,98,5109,11150,1
1208,10,15,0,286,11150,5027,1
1208,10,15,0,83,5027,5010,1
1208,10,15,0,67,5010,4958,1
1208,10,15,0,63,4958,5030,1
1208,10,15,0,86,5030,4899,1
1209,10,15,1,213,5929,5729,1
1209,10,15,1,195,5729,5175,1
1209,10,15,1,346,5175,6185,1
1209,10,15,1,215,6185,8172,1
1209,10,15,1,237,8172,5730,1
1209,10,15,1,199,5730,11763,1
1209,10,15,1,337,11763,7210,1
1209,10,15,1,230,7210,10854,1
1209,10,15,1,253,10854,5118,1
1209,10,15,1,115,5118,11255,1
1209,10,15,1,317,11255,5117,1
1209,10,15,1,111,5117,5106,1
1209,10,15,1,94,5106,4804,1
1209,10,15,1,55,4804,5109,1
1209,10,15,1,98,5109,11150,1
1209,10,15,1,286,11150,5027,1
1209,10,15,1,83,5027,5010,1
1209,10,15,1,67,5010,4958,1
1209,10,15,1,63,4958,5030,1
1209,10,15,1,86,5030,4899,1
1210,10,15,2,213,5929,5729,1
1210,10,15,2,196,5729,5728,1
1210,10,15,2,194,5728,7984,1
1210,10,15,2,234,7984,11489,1
1210,10,15,2,333,11489,8172,1
1210,10,15,2,350,8172,3000,1
1210,10,15,2,344,3000,1358,1
1210,10,15,2,342,1358,5117,1
1210,10,15,2,111,5117,5106,1
1210,10,15,2,94,5106,4804,1
1210,10,15,2,55,4804,5109,1
1210,10,15,2,98,5109,11150,1
1210,10,15,2,286,11150,5027,1
1210,10,15,2,83,5027,5010,1
1210,10,15,2,67,5010,4958,1
1210,10,15,2,63,4958,5030,1
1210,10,15,2,86,5030,4899,1
1211,10,15,3,213,5929,5729,1
1211,10,15,3,195,5729,5175,1
1211,10,15,3,346,5175,6185,1
1211,10,15,3,214,6185,1359,1
1211,10,15,3,352,1359,3001,1
1211,10,15,3,348,3001,3000,1
1211,10,15,3,344,3000,1358,1
1211,10,15,3,342,1358,5117,1
1211,10,15,3,111,5117,5106,1
1211,10,15,3,94,5106,4804,1
1211,10,15,3,55,4804,5109,1
1211,10,15,3,98,5109,11150,1
1211,10,15,3,286,11150,5027,1
1211,10,15,3,83,5027,5010,1
1211,10,15,3,67,5010,4958,1
1211,10,15,3,63,4958,5030,1
1211,10,15,3,86,5030,4899,1
1212,10,16,0,213,5929,5729,1
1212,10,16,0,195,5729,5175,1
1212,10,16,0,346,5175,6185,1
1212,10,16,0,215,6185,8172,1
1212,10,16,0,350,8172,3000,1
1212,10,16,0,344,3000,1358,1
1212,10,16,0,342,1358,5117,1
1212,10,16,0,111,5117,5106,1
1212,10,16,0,94,5106,4804,1
1212,10,16,0,55,4804,5109,1
1212,10,16,0,98,5109,11150,1
1212,10,16,0,286,11150,5027,1
1212,10,16,0,83,5027,5010,1
1212,10,16,0,67,5010,4958,1
1212,10,16,0,63,4958,5030,1
1212,10,16,0,88,5030,10872,1
1212,10,16,0,258,10872,5861,1
1212,10,16,0,206,5861,5441,1
1212,10,16,0,172,5441,11126,1
1212,10,16,0,269,11126,11127,1
1212,10,16,0,270,11127,5440,1
1212,10,16,0,170,5440,11827,1
1213,10,16,1,213,5929,5729,1
1213,10,16,1,195,5729,5175,1
1213,10,16,1,346,5175,6185,1
1213,10,16,1,215,6185,8172,1
1213,10,16,1,237,8172,5730,1
1213,10,16,1,199,5730,11763,1
1213,10,16,1,337,11763,7210,1
1213,10,16,1,230,7210,10854,1
1213,10,16,1,253,10854,5118,1
1213,10,16,1,115,5118,11255,1
1213,10,16,1,317,11255,5117,1
1213,10,16,1,111,5117,5106,1
1213,10,16,1,94,5106,4804,1
1213,10,16,1,55,4804,5109,1
1213,10,16,1,98,5109,11150,1
1213,10,16,1,286,11150,5027,1
1213,10,16,1,83,5027,5010,1
1213,10,16,1,67,5010,4958,1
1213,10,16,1,63,4958,5030,1
1213,10,16,1,88,5030,10872,1
1213,10,16,1,258,10872,5861,1
1213,10,16,1,206,5861,5441,1
1213,10,16,1,172,5441,11126,1
1213,10,16,1,269,11126,11127,1
1213,10,16,1,270,11127,5440,1
1213,10,16,1,170,5440,11827,1
1214,10,16,2,213,5929,5729,1
1214,10,16,2,196,5729,5728,1
1214,10,16,2,194,5728,7984,1
1214,10,16,2,234,7984,11489,1
1214,10,16,2,333,11489,8172,1
1214,10,16,2,350,8172,3000,1
1214,10,16,2,344,3000,1358,1
1214,10,16,2,342,1358,5117,1
1214,10,16,2,111,5117,5106,1
1214,10,16,2,94,5106,4804,1
1214,10,16,2,55,4804,5109,1
1214,10,16,2,98,5109,11150,1
1214,10,16,2,286,11150,5027,1
1214,10,16,2,83,5027,5010,1
1214,10,16,2,67,5010,4958,1
1214,10,16,2,63,4958,5030,1
1214,10,16,2,88,5030,10872,1
1214,10,16,2,258,10872,5861,1
1214,10,16,2,206,5861,5441,1
1214,10,16,2,172,5441,11126,1
1214,10,16,2,269,11126,11127,1
1214,10,16,2,270,11127,5440,1
1214,10,16,2,170,5440,11827,1
1215,10,16,3,213,5929,5729,1
1215,10,16,3,195,5729,5175,1
1215,10,16,3,346,5175,6185,1
1215,10,16,3,214,6185,1359,1
1215,10,16,3,352,1359,3001,1
1215,10,16,3,348,3001,3000,1
1215,10,16,3,344,3000,1358,1
1215,10,16,3,342,1358,5117,1
1215,10,16,3,111,5117,5106,1
1215,10,16,3,94,5106,4804,1
1215,10,16,3,55,4804,5109,1
1215,10,16,3,98,5109,11150,1
1215,10,16,3,286,11150,5027,1
1215,10,16,3,83,5027,5010,1
1215,10,16,3,67,5010,4958,1
1215,10,16,3,63,4958,5030,1
1215,10,16,3,88,5030,10872,1
1215,10,16,3,258,10872,5861,1
1215,10,16,3,206,5861,5441,1
1215,10,16,3,172,5441,11126,1
1215,10,16,3,269,11126,11127,1
1215,10,16,3,270,11127,5440,1
1215,10,16,3,170,5440,11827,1
1216,10,17,0,213,5929,5729,1
1216,10,17,0,195,5729,5175,1
1216,10,17,0,346,5175,6185,1
1216,10,17,0,215,6185,8172,1
1216,10,17,0,350,8172,3000,1
1216,10,17,0,344,3000,1358,1
1216,10,17,0,342,1358,5117,1
1216,10,17,0,373,5117,5,1
1216,10,17,0,374,5,4,1
1216,10,17,0,375,4,3,1
1216,10,17,0,376,3,2,1
1216,10,17,0,377,2,1,1
1216,10,17,0,378,1,5592,1
1216,10,17,0,189,5592,5114,1
1216,10,17,0,107,5114,5589,1
1216,10,17,0,185,5589,5112,1
1216,10,17,0,102,5112,11160,1
1216,10,17,0,292,11160,5113,1
1216,10,17,0,105,5113,11148,1
1216,10,17,0,285,11148,5736,1
1216,10,17,0,201,5736,11146,1
1216,10,17,0,278,11146,5017,1
1216,10,17,0,70,5017,5018,1
1216,10,17,0,75,5018,1289,1
1217,10,17,1,213,5929,5729,1
1217,10,17,1,195,5729,5175,1
1217,10,17,1,122,5175,11257,1
1217,10,17,1,321,11257,11184,1
1217,10,17,1,315,11184,5588,1
1217,10,17,1,181,5588,5215,1
1217,10,17,1,145,5215,11183,1
1217,10,17,1,314,11183,5232,1
1217,10,17,1,154,5232,5219,1
1217,10,17,1,153,5219,11173,1
1217,10,17,1,302,11173,5114,1
1217,10,17,1,109,5114,11161,1
1217,10,17,1,294,11161,5103,1
1217,10,17,1,92,5103,5820,1
1217,10,17,1,205,5820,11147,1
1217,10,17,1,362,11147,1319,1
1217,10,17,1,14,1319,11124,1
1217,10,17,1,260,11124,1289,1
1218,10,17,2,213,5929,5729,1
1218,10,17,2,196,5729,5728,1
1218,10,17,2,194,5728,7984,1
1218,10,17,2,234,7984,11489,1
1218,10,17,2,333,11489,8172,1
1218,10,17,2,350,8172,3000,1
1218,10,17,2,344,3000,1358,1
1218,10,17,2,342,1358,5117,1
1218,10,17,2,373,5117,5,1
1218,10,17,2,374,5,4,1
1218,10,17,2,375,4,3,1
1218,10,17,2,376,3,2,1
1218,10,17,2,377,2,1,1
1218,10,17,2,378,1,5592,1
1218,10,17,2,189,5592,5114,1
1218,10,17,2,107,5114,5589,1
1218,10,17,2,185,5589,5112,1
1218,10,17,2,102,5112,11160,1
1218,10,17,2,292,11160,5113,1
1218,10,17,2,105,5113,11148,1
1218,10,17,2,285,11148,5736,1
1218,10,17,2,201,5736,11146,1
1218,10,17,2,278,11146,5017,1
1218,10,17,2,70,5017,5018,1
1218,10,17,2,75,5018,1289,1
1219,10,17,3,213,5929,5729,1
1219,10,17,3,195,5729,5175,1
1219,10,17,3,346,5175,6185,1
1219,10,17,3,214,6185,1359,1
1219,10,17,3,352,1359,3001,1
1219,10,17,3,348,3001,3000,1
1219,10,17,3,344,3000,1358,1
1219,10,17,3,342,1358,5117,1
1219,10,17,3,111,5117,5106,1
1219,10,17,3,94,5106,4804,1
1219,10,17,3,55,4804,5109,1
1219,10,17,3,98,5109,11150,1
1219,10,17,3,286,11150,5027,1
1219,10,17,3,82,5027,5009,1
1219,10,17,3,66,5009,5863,1
1219,10,17,3,209,5863,5524,1
1219,10,17,3,173,5524,5022,1
1219,10,17,3,80,5022,11124,1
1219,10,17,3,260,11124,1289,1
1220,10,17,4,213,5929,5729,1
1220,10,17,4,195,5729,5175,1
1220,10,17,4,346,5175,6185,1
1220,10,17,4,214,6185,1359,1
1220,10,17,4,352,1359,3001,1
1220,10,17,4,348,3001,3000,1
1220,10,17,4,344,3000,1358,1
1220,10,17,4,342,1358,5117,1
1220,10,17,4,111,5117,5106,1
1220,10,17,4,94,5106,4804,1
1220,10,17,4,55,4804,5109,1
1220,10,17,4,98,5109,11150,1
1220,10,17,4,286,11150,5027,1
1220,10,17,4,82,5027,5009,1
1220,10,17,4,66,5009,5863,1
1220,10,17,4,209,5863,5524,1
1220,10,17,4,173,5524,5022,1
1220,10,17,4,78,5022,4952,1
1220,10,17,4,57,4952,1289,1
1221,10,17,5,213,5929,5729,1
1221,10,17,5,195,5729,5175,1
1221,10,17,5,346,5175,6185,1
1221,10,17,5,215,6185,8172,1
1221,10,17,5,350,8172,3000,1
1221,10,17,5,344,3000,1358,1
1221,10,17,5,342,1358,5117,1
1221,10,17,5,111,5117,5106,1
1221,10,17,5,94,5106,4804,1
1221,10,17,5,55,4804,5109,1
1221,10,17,5,98,5109,11150,1
1221,10,17,5,286,11150,5027,1
1221,10,17,5,82,5027,5009,1
1221,10,17,5,66,5009,5863,1
1221,10,17,5,209,5863,5524,1
1221,10,17,5,173,5524,5022,1
1221,10,17,5,78,5022,4952,1
1221,10,17,5,57,4952,1289,1
1222,10,17,6,213,5929,5729,1
1222,10,17,6,195,5729,5175,1
1222,10,17,6,346,5175,6185,1
1222,10,17,6,215,6185,8172,1
1222,10,17,6,350,8172,3000,1
1222,10,17,6,344,3000,1358,1
1222,10,17,6,342,1358,5117,1
1222,10,17,6,373,5117,5,1
1222,10,17,6,374,5,4,1
1222,10,17,6,375,4,3,1
1222,10,17,6,376,3,2,1
1222,10,17,6,377,2,1,1
1222,10,17,6,378,1,5592,1
1222,10,17,6,187,5592,1323,1
1222,10,17,6,357,1323,11161,1
1222,10,17,6,294,11161,5103,1
1222,10,17,6,92,5103,5820,1
1222,10,17,6,205,5820,11147,1
1222,10,17,6,280,11147,5022,1
1222,10,17,6,80,5022,11124,1
1222,10,17,6,260,11124,1289,1
1223,10,17,7,213,5929,5729,1
1223,10,17,7,195,5729,5175,1
1223,10,17,7,346,5175,6185,1
1223,10,17,7,214,6185,1359,1
1223,10,17,7,352,1359,3001,1
1223,10,17,7,348,3001,3000,1
1223,10,17,7,344,3000,1358,1
1223,10,17,7,342,1358,5117,1
1223,10,17,7,373,5117,5,1
1223,10,17,7,374,5,4,1
1223,10,17,7,375,4,3,1
1223,10,17,7,376,3,2,1
1223,10,17,7,377,2,1,1
1223,10,17,7,378,1,5592,1
1223,10,17,7,187,5592,1323,1
1223,10,17,7,357,1323,11161,1
1223,10,17,7,294,11161,5103,1
1223,10,17,7,92,5103,5820,1
1223,10,17,7,205,5820,11147,1
1223,10,17,7,280,11147,5022,1
1223,10,17,7,80,5022,11124,1
1223,10,17,7,260,11124,1289,1
1224,10,17,8,213,5929,5729,1
1224,10,17,8,195,5729,5175,1
1224,10,17,8,346,5175,6185,1
1224,10,17,8,215,6185,8172,1
1224,10,17,8,350,8172,3000,1
1224,10,17,8,344,3000,1358,1
1224,10,17,8,342,1358,5117,1
1224,10,17,8,111,5117,5106,1
1224,10,17,8,94,5106,4804,1
1224,10,17,8,55,4804,5109,1
1224,10,17,8,98,5109,11150,1
1224,10,17,8,286,11150,5027,1
1224,10,17,8,82,5027,5009,1
1224,10,17,8,66,5009,5863,1
1224,10,17,8,209,5863,5524,1
1224,10,17,8,173,5524,5022,1
1224,10,17,8,80,5022,11124,1
1224,10,17,8,260,11124,1289,1
1225,10,18,0,213,5929,5729,1
1225,10,18,0,195,5729,5175,1
1225,10,18,0,346,5175,6185,1
1225,10,18,0,215,6185,8172,1
1225,10,18,0,350,8172,3000,1
1225,10,18,0,344,3000,1358,1
1225,10,18,0,342,1358,5117,1
