global_path_id,o_zone_id,d_zone_id,path_id,propotion
963,8,26,2,0.636697247897076
964,8,27,0,0.0
965,8,27,1,0.0
966,8,27,2,1.0000000000000002
967,8,28,0,0.9999999999999997
968,8,30,0,0.31671018633685
969,8,30,1,0.0
970,8,30,2,0.0
971,8,30,3,0.6832898136631502
972,8,31,0,0.32217846528192545
973,8,31,1,0.0
974,8,31,2,0.0
975,8,31,3,0.48312011000327515
976,8,31,4,0.113955796117865
977,8,31,5,0.0
978,8,31,6,0.08074562859693438
979,8,31,7,0.0
980,8,32,0,0.31545906834776927
981,8,32,1,0.0
982,8,32,2,0.0
983,8,32,3,0.4862182437839244
984,8,32,4,0.12218591522688375
985,8,32,5,0.0011904558203011074
986,8,32,6,0.07494631682112131
987,8,32,7,0.0
988,8,33,0,0.9999999999999997
989,8,34,0,0.0
990,8,34,1,0.0
991,8,34,2,0.0
992,8,34,3,0.0
993,8,34,4,0.0
994,8,34,5,0.0
995,8,34,6,0.3492470124004115
996,8,34,7,0.6507529875995886
997,8,35,0,0.0
998,8,35,1,0.0
999,8,35,2,0.568423166985058
1000,8,35,3,0.0
1001,8,35,4,0.0
1002,8,35,5,0.3492724673217279
1003,8,35,6,0.0
1004,8,35,7,0.08230436569321406
1005,8,36,0,0.3369244851872297
1006,8,36,1,0.0
1007,8,36,2,0.6630755148127704
1008,8,37,0,0.20278054774883833
1009,8,37,1,0.7972194522511624
1010,8,38,0,0.9999999999999999
1011,8,39,0,0.9999999999999998
1012,8,40,0,0.3367001876911941
1013,8,40,1,0.0
1014,8,40,2,0.6632998123088064
1015,8,41,0,0.226464888047402
1016,8,41,1,0.0
1017,8,41,2,0.0
1018,8,41,3,0.4668221589966227
1019,8,41,4,0.1008534535327186
1020,8,41,5,0.0
1021,8,41,6,0.12173067993112688
1022,8,41,7,0.0841288194921299
1023,8,41,8,0.0
1024,9,1,0,0.22601837532688207
1025,9,1,1,0.0
1026,9,1,2,0.0
1027,9,1,3,0.46795835497197047
1028,9,1,4,0.0994123819924654
1029,9,1,5,0.0
1030,9,1,6,0.12219676983915198
1031,9,1,7,0.08441411786953011
1032,9,1,8,0.0
1033,9,2,0,0.3206167190282312
1034,9,2,1,0.0
1035,9,2,2,0.0
1036,9,2,3,0.48415344250646464
1037,9,2,4,0.11579437273778123
1038,9,2,5,0.0
1039,9,2,6,0.07943546572752284
1040,9,2,7,0.0
1041,9,3,0,0.3823259070787542
1042,9,3,1,0.0
1043,9,3,2,0.0
1044,9,3,3,0.6176740929212461
1045,9,4,0,1.0000000000000004
1046,9,4,1,0.0
1047,9,5,0,1.0000000000000002
1048,9,6,0,1.0000000000000002
1049,9,7,0,1.0
1050,9,8,0,1.0
1051,9,10,0,1.0
1052,9,11,0,0.0
1053,9,11,1,1.0000000000000004
1054,9,11,2,0.0
1055,9,11,3,0.0
1056,9,12,0,0.3465633131031092
1057,9,12,1,0.0
1058,9,12,2,0.6534366868968912
1059,9,13,0,0.33851230015483746
1060,9,13,1,0.0
1061,9,13,2,0.6614876998451624
1062,9,14,0,0.3329268759068218
1063,9,14,1,0.0
1064,9,14,2,0.6670731240931779
1065,9,15,0,0.334736338514579
1066,9,15,1,0.0
1067,9,15,2,0.6652636614854213
1068,9,16,0,0.32947060790858734
1069,9,16,1,0.0
1070,9,16,2,0.6705293920914126
1071,9,16,3,0.0
1072,9,17,0,0.0
1073,9,17,1,0.0
1074,9,17,2,0.0
1075,9,17,3,0.0
1076,9,17,4,0.38271177523522604
1077,9,17,5,0.09788125350587894
1078,9,17,6,0.2518737261510973
1079,9,17,7,0.07528922879509378
1080,9,17,8,0.08279748458218016
1081,9,17,9,0.10944653173052372
1082,9,18,0,0.0
1083,9,18,1,0.0
1084,9,18,2,0.7039423459199173
1085,9,18,3,0.0
1086,9,18,4,0.29605765408008233
1087,9,19,0,0.7063771837703477
1088,9,19,1,0.29362281622965253
1089,9,20,0,1.0000000000000002
1090,9,21,0,1.0000000000000002
1091,9,22,0,0.9999999999999998
1092,9,23,0,0.9999999999999998
1093,9,24,0,0.0
1094,9,24,1,1.0000000000000002
1095,9,24,2,0.0
1096,9,24,3,0.0
1097,9,24,4,0.0
1098,9,25,0,0.3611209444982758
1099,9,25,1,0.0
1100,9,25,2,0.6388790555017243
1101,9,26,0,0.36131301764728335
1102,9,26,1,0.0
1103,9,26,2,0.6386869823527165
1104,9,27,0,0.0
1105,9,27,1,0.0
1106,9,27,2,1.0
1107,9,28,0,0.9999999999999998
1108,9,30,0,0.31601277019329377
1109,9,30,1,0.0
1110,9,30,2,0.0
1111,9,30,3,0.6839872298067061
1112,9,31,0,0.3210358391988369
1113,9,31,1,0.0
1114,9,31,2,0.0
1115,9,31,3,0.4838685916383139
1116,9,31,4,0.11529433962284029
1117,9,31,5,0.0
1118,9,31,6,0.07980122954000914
1119,9,31,7,0.0
1120,9,32,0,0.31452167501052936
1121,9,32,1,0.0
1122,9,32,2,0.0
1123,9,32,3,0.4861540484430692
1124,9,32,4,0.12328224401163275
1125,9,32,5,0.0018565689183419546
1126,9,32,6,0.07418546361642689
1127,9,32,7,0.0
1128,9,33,0,1.0000000000000004
1129,9,34,0,0.0
1130,9,34,1,0.0
1131,9,34,2,0.0
1132,9,34,3,0.0
1133,9,34,4,0.0
1134,9,34,5,0.0
1135,9,34,6,0.35041636558384454
1136,9,34,7,0.6495836344161555
1137,9,35,0,0.0
1138,9,35,1,0.0
1139,9,35,2,0.5682322682989465
1140,9,35,3,0.0
1141,9,35,4,0.0
1142,9,35,5,0.34777109419947916
1143,9,35,6,0.0
1144,9,35,7,0.08399663750157445
1145,9,36,0,0.3362334673307038
1146,9,36,1,0.0
1147,9,36,2,0.6637665326692959
1148,9,37,0,0.20501276640587113
1149,9,37,1,0.7949872335941293
1150,9,38,0,1.0000000000000002
1151,9,39,0,0.9999999999999999
1152,9,40,0,0.3360174032748575
1153,9,40,1,0.0
1154,9,40,2,0.6639825967251424
1155,9,41,0,0.22676744318102518
1156,9,41,1,0.0
1157,9,41,2,0.0
1158,9,41,3,0.4660494167836505
1159,9,41,4,0.10182926313035352
1160,9,41,5,0.0
1161,9,41,6,0.12141597601157576
1162,9,41,7,0.08393790089339506
1163,9,41,8,0.0
1164,10,1,0,0.2614842973413665
1165,10,1,1,0.0
1166,10,1,2,0.11619326049152892
1167,10,1,3,0.0929223016255389
1168,10,1,4,0.0
1169,10,1,5,0.15367174511377116
1170,10,1,6,0.06906664378512939
1171,10,1,7,0.3066617516426652
1172,10,1,8,0.0
1173,10,2,0,0.4057177387629781
1174,10,2,1,0.0
1175,10,2,2,0.09992665440135196
1176,10,2,3,0.10787613919097506
1177,10,2,4,0.0
1178,10,2,5,0.062222164642283966
1179,10,2,6,0.3242573030024108
1180,10,2,7,0.0
1181,10,3,0,0.5065892969655614
1182,10,3,1,0.0
1183,10,3,2,0.0
1184,10,3,3,0.4934107030344388
1185,10,4,0,0.9999999999999998
1186,10,5,0,1.0
1187,10,6,0,1.0000000000000002
1188,10,7,0,1.0
1189,10,8,0,1.0
1190,10,9,0,1.0
1191,10,11,0,0.0
1192,10,11,1,0.11338019237011612
1193,10,11,2,0.0
1194,10,11,3,0.0
1195,10,11,4,0.8866198076298838
1196,10,12,0,0.4907946163920954
1197,10,12,1,0.0
1198,10,12,2,0.006025522163293684
1199,10,12,3,0.5031798614446109
1200,10,13,0,0.4553348519555455
1201,10,13,1,0.0
1202,10,13,2,0.02335249711160972
1203,10,13,3,0.5213126509328448
1204,10,14,0,0.43253958482517674
1205,10,14,1,0.0
1206,10,14,2,0.03477053337817039
1207,10,14,3,0.5326898817966529
1208,10,15,0,0.4399055644014799
1209,10,15,1,0.0
1210,10,15,2,0.031084774319127283
1211,10,15,3,0.5290096612793931
1212,10,16,0,0.4185067077622444
1213,10,16,1,0.0
1214,10,16,2,0.04177613662836666
1215,10,16,3,0.539717155609389
1216,10,17,0,0.0
1217,10,17,1,0.0
1218,10,17,2,0.0
1219,10,17,3,0.3419320693670632
1220,10,17,4,0.1148540260597523
1221,10,17,5,0.28783121394891525
1222,10,17,6,0.0714557393720519
1223,10,17,7,0.07652779698370706
1224,10,17,8,0.10739915426851018
1225,10,18,0,0.0
1226,10,18,1,0.0
1227,10,18,2,0.0
1228,10,18,3,0.0
1229,10,18,4,0.613237085233409
1230,10,18,5,0.386762914766591
1231,10,19,0,0.0
1232,10,19,1,1.0000000000000002
1233,10,20,0,0.9999999999999998
1234,10,21,0,1.0000000000000002
1235,10,22,0,0.9999999999999998
1236,10,23,0,1.0
1237,10,24,0,0.0
1238,10,24,1,0.09878952507162506
1239,10,24,2,0.0
1240,10,24,3,0.0
1241,10,24,4,0.0
1242,10,24,5,0.901210474928375
1243,10,25,0,0.5275720369921579
1244,10,25,1,0.0
1245,10,25,2,0.0
1246,10,25,3,0.4724279630078423
1247,10,26,0,0.5279828116679561
1248,10,26,1,0.0
1249,10,26,2,0.0
1250,10,26,3,0.47201718833204365
1251,10,27,0,0.0
1252,10,27,1,0.0
1253,10,27,2,0.9999999999999999
1254,10,28,0,1.0
1255,10,30,0,0.005485554841130444
1256,10,30,1,0.9945144451588698
1257,10,31,0,0.4066899367263093
1258,10,31,1,0.0
1259,10,31,2,0.09957719424224173
1260,10,31,3,0.10729811860930256
1261,10,31,4,0.0
1262,10,31,5,0.06250270438296042
1263,10,31,6,0.323932046039186
1264,10,31,7,0.0
1265,10,32,0,0.3911189016119737
1266,10,32,1,0.0
1267,10,32,2,0.10498372136932232
1268,10,32,3,0.11648692896128103
1269,10,32,4,0.0
1270,10,32,5,0.05827968479890761
1271,10,32,6,0.32913076325851554
1272,10,32,7,0.0
1273,10,33,0,0.9984707663897235
1274,10,33,1,0.0015292336102770419
1275,10,34,0,0.0
1276,10,34,1,0.0
1277,10,34,2,0.0
1278,10,34,3,0.0
1279,10,34,4,0.0
1280,10,34,5,0.3907956006350824
1281,10,34,6,0.6092043993649175
1282,10,35,0,0.0
1283,10,35,1,0.0
1284,10,35,2,0.0813550846284426
1285,10,35,3,0.0
1286,10,35,4,0.3988199613655845
1287,10,35,5,0.4388309019751178
1288,10,35,6,0.006007913630452466
1289,10,35,7,0.07498613840040255
1290,10,36,0,0.446021020007934
1291,10,36,1,0.0
1292,10,36,2,0.028026171873984998
1293,10,36,3,0.5259528081180811
1294,10,37,0,1.0000000000000002
1295,10,38,0,1.0000000000000002
1296,10,39,0,1.0
1297,10,40,0,0.44513148344918285
1298,10,40,1,0.0
1299,10,40,2,0.0284696433011451
1300,10,40,3,0.526398873249672
1301,10,41,0,0.25946075082149456
1302,10,41,1,0.0
1303,10,41,2,0.11583376753185931
1304,10,41,3,0.09567164568564787
1305,10,41,4,0.0
1306,10,41,5,0.15341901509277991
1307,10,41,6,0.06745748975554251
1308,10,41,7,0.30815733111267585
1309,10,41,8,0.0
1310,11,1,0,0.6304417029928656
1311,11,1,1,0.09492255657995638
1312,11,1,2,0.1532616510240164
1313,11,1,3,0.12137408940316168
1314,11,2,0,0.6921105900074775
1315,11,2,1,0.08145274540501729
1316,11,2,2,0.22643666458750528
1317,11,3,0,1.0
1318,11,4,0,1.0000000000000002
1319,11,4,1,0.0
1320,11,4,2,0.0
1321,11,5,0,0.0
1322,11,5,1,0.0
1323,11,5,2,0.9999999999999998
1324,11,6,0,0.0
1325,11,6,1,0.0
1326,11,6,2,1.0
1327,11,7,0,0.9999999999999998
1328,11,7,1,0.0
1329,11,7,2,0.0
1330,11,7,3,0.0
1331,11,8,0,0.7798291818728607
1332,11,8,1,0.22017081812713954
1333,11,8,2,0.0
1334,11,9,0,0.7815984674047125
1335,11,9,1,0.21840153259528705
1336,11,9,2,0.0
1337,11,10,0,0.08131689814264373
1338,11,10,1,0.0
1339,11,10,2,0.9186831018573562
1340,11,12,0,0.0
1341,11,12,1,1.0000000000000004
1342,11,13,0,0.0
1343,11,13,1,0.9999999999999997
1344,11,14,0,0.0
1345,11,14,1,1.0
1346,11,15,0,0.0
1347,11,15,1,1.0000000000000002
1348,11,16,0,0.0
1349,11,16,1,0.9999999999999996
1350,11,17,0,0.0
1351,11,17,1,0.017570389725646215
1352,11,17,2,0.4987627967260859
1353,11,17,3,0.3077793603461071
1354,11,17,4,0.1758874532021608
1355,11,18,0,0.0
1356,11,18,1,1.0
1357,11,18,2,0.0
1358,11,19,0,0.0
1359,11,19,1,0.0
1360,11,19,2,0.0
1361,11,19,3,0.9999999999999997
1362,11,20,0,1.0000000000000007
1363,11,20,1,0.0
1364,11,20,2,0.0
1365,11,20,3,0.0
1366,11,21,0,0.8606150583776699
1367,11,21,1,0.13938494162232962
1368,11,21,2,0.0
1369,11,22,0,0.7540495807837974
1370,11,22,1,0.24595041921620286
1371,11,22,2,0.0
1372,11,23,0,0.12532260190352962
1373,11,23,1,0.8746773980964705
1374,11,24,0,1.0
1375,11,25,0,0.9999999999999998
1376,11,26,0,0.9999999999999996
1377,11,27,0,0.9101345049697676
1378,11,27,1,0.08986549503023229
1379,11,28,0,0.0
1380,11,28,1,0.0
1381,11,28,2,0.9999999999999998
1382,11,30,0,0.9999999999999996
1383,11,31,0,0.6924384634588403
1384,11,31,1,0.08132546285498184
1385,11,31,2,0.2262360736861776
1386,11,32,0,0.6873003190428933
1387,11,32,1,0.08340910068171926
1388,11,32,2,0.2292905802753877
1389,11,33,0,1.0
1390,11,33,1,0.0
1391,11,33,2,0.0
1392,11,34,0,0.0
1393,11,34,1,1.0000000000000002
1394,11,34,2,0.0
1395,11,35,0,0.0
1396,11,35,1,0.0
1397,11,35,2,0.8019084994401684
1398,11,35,3,0.0
1399,11,35,4,0.1980915005598315
1400,11,36,0,0.0
1401,11,36,1,1.0000000000000004
1402,11,37,0,0.0723195938641873
1403,11,37,1,0.9276804061358124
1404,11,37,2,0.0
1405,11,38,0,1.0000000000000002
1406,11,38,1,0.0
1407,11,38,2,0.0
1408,11,38,3,0.0
1409,11,39,0,0.7329134726619475
1410,11,39,1,0.2670865273380534
1411,11,39,2,0.0
1412,11,40,0,0.0
1413,11,40,1,0.9999999999999997
1414,11,41,0,0.6292184764200865
1415,11,41,1,0.09506049091037432
1416,11,41,2,0.1541816971367843
1417,11,41,3,0.12153933553275506
1418,12,1,0,1.0000000000000002
1419,12,2,0,0.9999999999999998
1420,12,3,0,0.1742152195340237
1421,12,3,1,0.0
1422,12,3,2,0.8257847804659766
1423,12,4,0,0.1633871281013972
1424,12,4,1,0.0
1425,12,4,2,0.8366128718986031
1426,12,5,0,0.17486397344625138
1427,12,5,1,0.0
1428,12,5,2,0.8251360265537485
1429,12,6,0,0.1918537087073562
1430,12,6,1,0.0
1431,12,6,2,0.8081462912926437
1432,12,7,0,0.6067028452604382
1433,12,7,1,0.392891609114065
1434,12,7,2,0.0
1435,12,7,3,0.0
1436,12,7,4,0.0
1437,12,7,5,0.0
1438,12,7,6,0.00040554562549670363
1439,12,7,7,0.0
1440,12,8,0,0.528257353330276
1441,12,8,1,0.0
1442,12,8,2,0.326836736329906
1443,12,8,3,0.11521311816791069
1444,12,8,4,0.01194243437883129
1445,12,8,5,0.01775035779307607
1446,12,9,0,0.5363232338432747
1447,12,9,1,0.0
1448,12,9,2,0.3218091742282508
1449,12,9,3,0.11278550177806615
1450,12,9,4,0.011693547335403268
1451,12,9,5,0.017388542815005206
1452,12,10,0,0.34412519431773086
1453,12,10,1,0.0
1454,12,10,2,0.0
1455,12,10,3,0.5983558763113078
1456,12,10,4,0.0518933339844947
1457,12,10,5,0.005625595386466564
1458,12,10,6,0.0
1459,12,11,0,0.34062791327877623
1460,12,11,1,0.6593720867212236
1461,12,13,0,1.0000000000000002
1462,12,14,0,1.0000000000000004
1463,12,15,0,1.0
1464,12,16,0,1.0
1465,12,17,0,0.1276613154714329
1466,12,17,1,0.8723386845285674
1467,12,18,0,1.0000000000000002
1468,12,19,0,0.03542479442233102
1469,12,19,1,0.0
1470,12,19,2,0.9645752055776692
1471,12,20,0,0.5483324376312972
1472,12,20,1,0.417323630563128
1473,12,20,2,0.0
1474,12,20,3,0.0
1475,12,20,4,0.0
1476,12,20,5,0.0
1477,12,20,6,0.0
1478,12,20,7,0.0
1479,12,20,8,0.03434393180557437
1480,12,20,9,0.0
1481,12,20,10,0.0
1482,12,20,11,0.0
1483,12,21,0,0.9265498610373681
1484,12,21,1,0.0
1485,12,21,2,0.0
1486,12,21,3,0.044986795638722314
1487,12,21,4,0.002671564907657128
1488,12,21,5,0.02579177841625198
1489,12,22,0,0.889304095645996
1490,12,22,1,0.0
1491,12,22,2,0.0
1492,12,22,3,0.08537603403398972
1493,12,22,4,0.004350747525360288
1494,12,22,5,0.02096912279465358
1495,12,23,0,0.0
1496,12,23,1,0.0
1497,12,23,2,0.0
1498,12,23,3,0.0
1499,12,23,4,0.4433129966208891
1500,12,23,5,0.5566870033791113
1501,12,24,0,1.0000000000000002
1502,12,25,0,1.0000000000000004
1503,12,25,1,0.0
1504,12,25,2,0.0
1505,12,26,0,0.8053484174286711
1506,12,26,1,0.194651582571329
1507,12,26,2,0.0
1508,12,27,0,0.22740367008583806
1509,12,27,1,0.0
1510,12,27,2,0.7725963299141618
1511,12,28,0,1.0000000000000002
1512,12,28,1,0.0
1513,12,28,2,0.0
1514,12,30,0,0.3429832344320259
1515,12,30,1,0.6570167655679741
1516,12,31,0,0.4770324280100691
1517,12,31,1,0.5229675719899308
1518,12,32,0,1.0000000000000002
1519,12,33,0,0.19601072461868957
1520,12,33,1,0.0
1521,12,33,2,0.8039892753813104
1522,12,34,0,0.4600434371062092
1523,12,34,1,0.5399565628937909
1524,12,35,0,0.9999999999999998
1525,12,36,0,1.0
1526,12,37,0,0.0373647130069787
1527,12,37,1,0.0
1528,12,37,2,0.9626352869930213
1529,12,38,0,0.11898027653830444
1530,12,38,1,0.0
1531,12,38,2,0.8810197234616955
1532,12,39,0,0.8809565459649312
1533,12,39,1,0.0
1534,12,39,2,0.0
1535,12,39,3,0.07546744972917324
1536,12,39,4,0.00422674693230495
1537,12,39,5,0.03934925737359035
1538,12,40,0,1.0
1539,12,41,0,1.0
1540,13,1,0,0.9999999999999998
1541,13,2,0,1.0000000000000002
1542,13,3,0,0.09975376497930401
1543,13,3,1,0.0
1544,13,3,2,0.9002462350206957
1545,13,4,0,0.11048573343512909
1546,13,4,1,0.0
1547,13,4,2,0.8895142665648708
1548,13,5,0,0.12915617951886904
1549,13,5,1,0.0
1550,13,5,2,0.870843820481131
1551,13,6,0,0.150421229677056
1552,13,6,1,0.0
1553,13,6,2,0.8495787703229439
1554,13,7,0,0.0
1555,13,7,1,0.07791482045172504
1556,13,7,2,0.9220851795482747
1557,13,7,3,0.0
1558,13,7,4,0.0
1559,13,7,5,0.0
1560,13,8,0,0.8896495915759003
1561,13,8,1,0.0
1562,13,8,2,0.0
1563,13,8,3,0.07415138482648308
1564,13,8,4,0.004470115725600549
1565,13,8,5,0.031728907872016
1566,13,9,0,0.8917263294278202
1567,13,9,1,0.0
1568,13,9,2,0.0
1569,13,9,3,0.07282150052577532
1570,13,9,4,0.004284627479674499
1571,13,9,5,0.031167542566730034
1572,13,10,0,0.8713981858013495
1573,13,10,1,0.0
1574,13,10,2,0.02515517132763887
1575,13,10,3,0.03514869243421922
1576,13,10,4,0.05526853629340041
1577,13,10,5,0.013029414143391743
1578,13,10,6,0.0
1579,13,11,0,0.347132647503483
1580,13,11,1,0.0
1581,13,11,2,0.652867352496517
1582,13,12,0,0.9999999999999998
1583,13,14,0,1.0000000000000002
1584,13,15,0,1.0
1585,13,16,0,1.0000000000000002
1586,13,17,0,0.12850757432011362
1587,13,17,1,0.8714924256798865
1588,13,18,0,1.0
1589,13,19,0,0.03977384334859736
1590,13,19,1,0.0
1591,13,19,2,0.9602261566514027
1592,13,20,0,0.19063618352513093
1593,13,20,1,0.573662849548735
1594,13,20,2,0.20256749375631514
1595,13,20,3,0.0
1596,13,20,4,0.0
1597,13,20,5,0.033133473169818885
1598,13,20,6,0.0
1599,13,20,7,0.0
1600,13,20,8,0.0
1601,13,21,0,0.8765465969499007
1602,13,21,1,0.037584975087994216
1603,13,21,2,0.0
1604,13,21,3,0.0693542929348137
1605,13,21,4,0.006109557568554455
1606,13,21,5,0.010404577458737088
1607,13,21,6,0.0
1608,13,22,0,0.8715112240436745
1609,13,22,1,0.0
1610,13,22,2,0.0
1611,13,22,3,0.0809547281759273
1612,13,22,4,0.013631773447549147
1613,13,22,5,0.03390227433284903
1614,13,23,0,0.7224732045470122
1615,13,23,1,0.0
1616,13,23,2,0.0
1617,13,23,3,0.0
1618,13,23,4,0.08555148819008201
1619,13,23,5,0.19197530726290574
1620,13,24,0,0.9999999999999996
1621,13,25,0,0.0
1622,13,25,1,0.0
1623,13,25,2,0.5815252373947258
1624,13,25,3,0.0
1625,13,25,4,0.41847476260527444
1626,13,26,0,0.2507617979431625
1627,13,26,1,0.7492382020568376
1628,13,27,0,0.17398522176901146
1629,13,27,1,0.0
1630,13,27,2,0.8260147782309885
1631,13,28,0,0.9999999999999998
1632,13,28,1,0.0
1633,13,28,2,0.0
1634,13,28,3,0.0
1635,13,30,0,0.3487018311507802
1636,13,30,1,0.0
1637,13,30,2,0.6512981688492198
1638,13,31,0,0.4535367448225059
1639,13,31,1,0.5464632551774943
1640,13,32,0,0.9999999999999998
1641,13,33,0,0.1521586411545629
1642,13,33,1,0.0
1643,13,33,2,0.8478413588454371
1644,13,34,0,0.4214079273578361
1645,13,34,1,0.5785920726421638
1646,13,35,0,1.0000000000000002
1647,13,36,0,0.9999999999999997
1648,13,37,0,0.042629005506407434
1649,13,37,1,0.0
1650,13,37,2,0.9573709944935929
1651,13,38,0,0.07618120399725987
1652,13,38,1,0.0
1653,13,38,2,0.9238187960027402
1654,13,39,0,0.8435093990352737
1655,13,39,1,0.0
1656,13,39,2,0.0
1657,13,39,3,0.12226185953313659
1658,13,39,4,0.012986395569094263
1659,13,39,5,0.02124234586249567
1660,13,39,6,0.0
1661,13,40,0,1.0000000000000002
1662,13,41,0,0.9999999999999999
1663,14,1,0,0.9999999999999999
1664,14,2,0,1.0
1665,14,3,0,0.17295364064912222
1666,14,3,1,0.0
1667,14,3,2,0.827046359350878
1668,14,4,0,0.16260563242736412
1669,14,4,1,0.0
1670,14,4,2,0.8373943675726363
1671,14,5,0,0.17420954274080883
1672,14,5,1,0.0
1673,14,5,2,0.8257904572591911
1674,14,6,0,0.1912519080707777
1675,14,6,1,0.0
1676,14,6,2,0.8087480919292224
1677,14,7,0,0.0
1678,14,7,1,0.07082560429064007
1679,14,7,2,0.9291743957093601
1680,14,7,3,0.0
1681,14,7,4,0.0
1682,14,7,5,0.0
1683,14,8,0,0.8957663960756022
1684,14,8,1,0.0
1685,14,8,2,0.0
1686,14,8,3,0.06615473683082923
1687,14,8,4,0.01020910437835487
1688,14,8,5,0.027869762715213738
1689,14,8,6,0.0
1690,14,9,0,0.8974994029397619
1691,14,9,1,0.0
1692,14,9,2,0.0
1693,14,9,3,0.06506660185816796
1694,14,9,4,0.010016805130441061
1695,14,9,5,0.027417190071629186
1696,14,9,6,0.0
1697,14,10,0,0.8819980780737701
1698,14,10,1,0.0
1699,14,10,2,0.021769180618113733
1700,14,10,3,0.030874211121183614
1701,14,10,4,0.05261137499935959
1702,14,10,5,0.012747155187573201
1703,14,10,6,0.0
1704,14,10,7,0.0
1705,14,11,0,0.35082878474357104
1706,14,11,1,0.0
1707,14,11,2,0.6491712152564291
1708,14,12,0,0.9999999999999997
1709,14,13,0,1.0000000000000002
1710,14,15,0,1.0
1711,14,16,0,1.0000000000000002
1712,14,17,0,0.9999999999999999
1713,14,18,0,0.9999999999999999
1714,14,19,0,0.035455479694246665
1715,14,19,1,0.0
1716,14,19,2,0.9645445203057532
1717,14,20,0,0.17196874807613924
1718,14,20,1,0.5928601206831193
1719,14,20,2,0.20491078153858183
1720,14,20,3,0.0
1721,14,20,4,0.0
1722,14,20,5,0.03026034970215943
1723,14,20,6,0.0
1724,14,20,7,0.0
1725,14,20,8,0.0
1726,14,21,0,0.881984644530604
1727,14,21,1,0.04461567881343673
1728,14,21,2,0.0
1729,14,21,3,0.059369950844299586
1730,14,21,4,0.005085413199552588
1731,14,21,5,0.008944312612107163
1732,14,21,6,0.0
1733,14,22,0,0.8823155516310465
1734,14,22,1,0.0
1735,14,22,2,0.0
1736,14,22,3,0.076087025625033
1737,14,22,4,0.011909005377542612
1738,14,22,5,0.02968841736637791
1739,14,22,6,0.0
1740,14,23,0,0.7090388076302108
1741,14,23,1,0.0
1742,14,23,2,0.0
1743,14,23,3,0.0
1744,14,23,4,0.0907554155200666
1745,14,23,5,0.2002057768497227
1746,14,24,0,1.0000000000000002
1747,14,24,1,0.0
1748,14,25,0,0.0
1749,14,25,1,0.0
1750,14,25,2,0.6466020395558534
1751,14,25,3,0.0
1752,14,25,4,0.35339796044414673
1753,14,26,0,0.21124919175791235
1754,14,26,1,0.7887508082420877
1755,14,27,0,0.22645784836000565
1756,14,27,1,0.0
1757,14,27,2,0.7735421516399941
1758,14,28,0,1.0
1759,14,28,1,0.0
1760,14,28,2,0.0
1761,14,28,3,0.0
1762,14,30,0,0.35144012321208984
1763,14,30,1,0.0
1764,14,30,2,0.64855987678791
1765,14,31,0,0.47449319707164805
1766,14,31,1,0.5255068029283522
1767,14,32,0,0.9999999999999999
1768,14,33,0,0.1953391632373359
1769,14,33,1,0.0
1770,14,33,2,0.8046608367626641
1771,14,34,0,0.45608670206992963
1772,14,34,1,0.5439132979300701
1773,14,35,0,1.0
1774,14,36,0,1.0
1775,14,37,0,0.03740262717743541
1776,14,37,1,0.0
1777,14,37,2,0.9625973728225644
1778,14,38,0,0.11849033324981312
1779,14,38,1,0.0
1780,14,38,2,0.8815096667501866
1781,14,39,0,0.8568030370659901
1782,14,39,1,0.0
1783,14,39,2,0.0
1784,14,39,3,0.11410257687440768
1785,14,39,4,0.01089652360502338
1786,14,39,5,0.01819786245457864
1787,14,39,6,0.0
1788,14,40,0,1.0
1789,14,41,0,1.0000000000000002
1790,15,1,0,1.0000000000000002
1791,15,2,0,1.0000000000000002
1792,15,3,0,0.14979528584101254
1793,15,3,1,0.0
1794,15,3,2,0.8502047141589874
1795,15,4,0,0.14553504475218476
1796,15,4,1,0.0
1797,15,4,2,0.8544649552478151
1798,15,5,0,0.15932423215636685
1799,15,5,1,0.0
1800,15,5,2,0.8406757678436333
1801,15,6,0,0.17771238712790752
1802,15,6,1,0.0
1803,15,6,2,0.8222876128720927
1804,15,7,0,0.0
1805,15,7,1,0.07319591386234148
1806,15,7,2,0.9268040861376585
1807,15,7,3,0.0
1808,15,7,4,0.0
1809,15,7,5,0.0
1810,15,8,0,0.8928724712342917
1811,15,8,1,0.0
1812,15,8,2,0.0
1813,15,8,3,0.06797203182295997
1814,15,8,4,0.010530333227690558
1815,15,8,5,0.028625163715057668
1816,15,8,6,0.0
1817,15,9,0,0.8947009054294766
1818,15,9,1,0.0
1819,15,9,2,0.0
1820,15,9,3,0.06682379222231674
1821,15,9,4,0.010327367003154954
1822,15,9,5,0.028147935345051875
1823,15,9,6,0.0
1824,15,10,0,0.8783001863373923
1825,15,10,1,0.0
1826,15,10,2,0.022369168667651592
1827,15,10,3,0.03173553307910184
1828,15,10,4,0.054489221835917055
1829,15,10,5,0.013105890079937288
1830,15,10,6,0.0
1831,15,10,7,0.0
1832,15,11,0,0.349760701279545
1833,15,11,1,0.0
1834,15,11,2,0.6502392987204549
1835,15,12,0,1.0000000000000002
1836,15,13,0,1.0
1837,15,14,0,1.0
1838,15,16,0,1.0
1839,15,17,0,1.0
1840,15,18,0,1.0
1841,15,19,0,0.0368808509484923
1842,15,19,1,0.0
1843,15,19,2,0.9631191490515079
1844,15,20,0,0.17817737913879583
1845,15,20,1,0.5859967837503879
