agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,geometry
531,4,30,0,p,AM,0.7346168793089949,0,9.423299545014482,2.94286,11180;5211;11181;11182;5232;11183;5215;5588;11184;11257;5175;6185;8172;5730;1360,304;138;308;309;157;313;143;182;316;320;346;215;237;366,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
532,4,30,1,p,AM,0,0,11.827379699981927,3.54068,11180;5211;5210;11172;1353;11173;1354;5592;1;2;3;4;5;5117;11255;5118;10854;7210;10850;1360,304;136;134;297;33;301;34;367;368;369;370;371;372;112;318;114;254;229;243,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
533,4,30,2,p,AM,0.5527441206910052,0,11.562679006357936,3.58528,11180;5211;5210;11172;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;10854;7210;10850;1360,304;136;134;298;100;186;108;367;368;369;370;371;372;112;318;114;254;229;243,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
534,4,30,3,p,AM,0,0,12.000999132634488,4.43522,11180;5211;5209;5208;11261;5214;11259;5587;5174;5868;5216;11507;5175;6185;1359;3001;8172;11489;1360,304;135;129;125;328;140;324;177;120;211;149;354;346;214;352;349;239;331,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
535,4,30,4,p,AM,0,0,9.893623387127581,3.2904899999999997,11180;5211;11181;11182;5232;11183;5215;5588;11184;11257;5175;6185;1359;3001;8172;11489;1360,304;138;308;309;157;313;143;182;316;320;346;214;352;349;239;331,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
536,4,30,5,p,AM,0,0,9.447570062125635,3.0307299999999997,11180;5211;11181;11182;5232;11183;5215;5588;11184;11257;5175;6185;8172;11489;1360,304;138;308;309;157;313;143;182;316;320;346;215;239;331,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
537,4,31,0,p,AM,4.016987999999999,0,7.832523690345241,2.8409000000000004,11180;5211;5210;11172;5112;11160;5113;11148;5736;11146;1314,304;136;134;298;102;292;105;285;201;277,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
538,4,31,1,p,AM,0,0,10.104057213767337,3.76376,11180;5211;11181;11182;5232;5219;11173;5114;11161;5103;5820;11147;1319;11146;1314,304;138;308;309;154;153;302;109;294;92;205;362;359;277,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
539,4,32,0,p,AM,2.6788249999999993,0,9.005653404264274,3.5512,11180;5211;5210;11172;5112;11160;5113;11148;5736;11146;5017;5018;1285,304;136;134;298;102;292;105;285;201;278;70;74,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
540,4,32,1,p,AM,0,0,11.27718692768637,4.474060000000001,11180;5211;11181;11182;5232;5219;11173;5114;11161;5103;5820;11147;1319;11146;5017;5018;1285,304;138;308;309;154;153;302;109;294;92;205;362;359;278;70;74,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
541,4,33,0,p,AM,1.1634460000000002,0,2.1892945194030116,0.9020999999999999,11180;5211;5209;1351,304;135;127,"LINESTRING ( ,  ,  ,  )"
542,4,34,0,p,AM,6.6006160000000005,0,7.3906094571663985,2.68623,11180;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319,304;136;134;298;102;292;105;285;201;360,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
543,4,34,1,p,AM,0,0,8.96997149043477,3.3668299999999998,11180;5211;11181;11182;5232;5219;11173;5114;11161;5103;5820;11147;1319,304;138;308;309;154;153;302;109;294;92;205;362,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
544,4,35,0,p,AM,0.3988289491890908,0,10.086631363726731,3.6786600000000003,11180;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11147;5022;4952;1290,304;136;134;298;102;292;105;285;201;360;361;280;78;58,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
545,4,35,1,p,AM,0,0,11.579934606844178,4.464330000000001,11180;5211;11181;11182;5232;5219;11173;5114;11161;5103;5820;11147;1319;11124;5022;4952;1290,304;138;308;309;154;153;302;109;294;92;205;362;14;263;78;58,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
546,4,35,2,p,AM,0.5613190508109094,0,10.000572573575807,3.7837300000000003,11180;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11124;5022;4952;1290,304;136;134;298;102;292;105;285;201;360;14;263;78;58,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
547,4,35,3,p,AM,0,0,10.48565340416127,4.0692,11180;5211;5210;11172;5112;11160;5113;11148;5736;11146;5017;5018;1289;4952;1290,304;136;134;298;102;292;105;285;201;278;70;75;3;58,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
548,4,36,0,p,AM,0.1330321714520617,0,12.377343526410469,4.55719,11180;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11147;5022;5524;5863;5009;5240;5010;4958;1299,304;136;134;298;102;292;105;285;201;360;361;280;79;174;208;65;161;67;61,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
549,4,36,1,p,AM,0,0,13.839722693446136,5.227130000000002,11180;5211;11181;11182;5232;5219;11173;5114;11161;5103;5820;11147;1319;11124;5022;5524;5863;5009;5027;11129;1299,304;138;308;309;154;153;302;109;294;92;205;362;14;263;79;174;208;64;84;274,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
550,4,36,2,p,AM,0.9391397552040539,0,12.260360660177762,4.546530000000001,11180;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11124;5022;5524;5863;5009;5027;11129;1299,304;136;134;298;102;292;105;285;201;360;14;263;79;174;208;64;84;274,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
551,4,36,3,p,AM,0.45488507334388484,0,12.346419450328687,4.44146,11180;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11147;5022;5524;5863;5009;5027;11129;1299,304;136;134;298;102;292;105;285;201;360;361;280;79;174;208;64;84;274,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
552,4,37,0,p,AM,3.060203,0,1.8434303576541886,0.7994,11180;5211;5210;1349,304;136;132,"LINESTRING ( ,  ,  ,  )"
553,4,38,0,p,AM,2.670464,0,4.475034998357831,1.8755,11180;5211;5209;5208;11261;1397,304;135;129;125;326,"LINESTRING ( ,  ,  ,  ,  ,  )"
554,4,39,0,p,AM,1.0596159999999997,0,6.497213920365933,2.1085000000000003,11180;5211;11181;11182;5232;11183;5215;5588;11184;11257;1404,304;138;308;309;157;313;143;182;316;319,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
555,4,39,1,p,AM,0,0,9.983251776981282,3.6766300000000003,11180;5211;5209;5208;11261;5214;11259;5587;5174;5868;5216;11507;5175;11257;1404,304;135;129;125;328;140;324;177;120;211;149;354;122;319,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
556,4,39,2,p,AM,0,0,14.478258794256597,4.22583,11180;5211;5210;11172;5112;5589;5114;5592;1;2;3;4;5;5117;1358;3000;3001;1359;6185;5175;11257;1404,304;136;134;298;100;186;108;367;368;369;370;371;372;343;341;347;351;45;345;122;319,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
557,4,39,3,p,AM,0,0,10.390805523988279,3.6717299999999997,11180;5211;5209;1352;6256;1356;6255;1357;5174;5868;5216;11507;5175;11257;1404,304;135;128;28;222;38;218;42;120;211;149;354;122;319,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
558,4,40,0,p,AM,0.19818162215976,0,11.884722687091381,4.2877600000000005,11180;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11147;5022;5524;5863;5009;5240;1296,304;136;134;298;102;292;105;285;201;360;361;280;79;174;208;65;159,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
559,4,40,1,p,AM,0,0,13.37802593020883,5.073430000000002,11180;5211;11181;11182;5232;5219;11173;5114;11161;5103;5820;11147;1319;11124;5022;5524;5863;5009;5240;1296,304;138;308;309;154;153;302;109;294;92;205;362;14;263;79;174;208;65;159,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
560,4,40,2,p,AM,0.27294037784024017,0,11.798663896940457,4.39283,11180;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11124;5022;5524;5863;5009;5240;1296,304;136;134;298;102;292;105;285;201;360;14;263;79;174;208;65;159,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
561,4,41,0,p,AM,12.904963999999998,0,9.896868287637586,4.2572,11180;5211;5210;11172;5112;11160;5113;11148;5736;11146;5017;5018;5436;5578,304;136;134;298;102;292;105;285;201;278;70;77;165,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
562,4,41,1,p,AM,0,0,12.168401811059683,5.180060000000002,11180;5211;11181;11182;5232;5219;11173;5114;11161;5103;5820;11147;1319;11146;5017;5018;5436;5578,304;138;308;309;154;153;302;109;294;92;205;362;359;278;70;77;165,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
563,5,1,0,p,AM,21.03850200000001,0,10.841589137199172,4.7171,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;5017;5018;5436;5577,330;123;130;136;134;298;102;292;105;285;201;278;70;77;164,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
564,5,1,1,p,AM,0,0,13.258605442374531,5.587560000000001,11282;5208;11261;5214;6256;5232;5219;11173;5114;11161;5103;5820;11147;1319;11146;5017;5018;5436;5577,330;125;328;139;224;154;153;302;109;294;92;205;362;359;278;70;77;164,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
565,5,2,0,p,AM,15.770745999999997,0,9.26976894585667,3.7874000000000003,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;5017;11123,330;123;130;136;134;298;102;292;105;285;201;278;71,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
566,5,2,1,p,AM,0,0,11.686785251032031,4.65786,11282;5208;11261;5214;6256;5232;5219;11173;5114;11161;5103;5820;11147;1319;11146;5017;11123,330;125;328;139;224;154;153;302;109;294;92;205;362;359;278;71,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
567,5,3,0,p,AM,31.801628,0,5.040140004129456,2.2803,11282;5208;5209;5211;5210;11172;5112;11159,330;123;130;136;134;298;101,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
568,5,3,1,p,AM,0,0,7.254355658061453,3.2888,11282;5208;11261;5214;6256;5232;5219;11173;5114;5589;5112;11159,330;125;328;139;224;154;153;302;107;185;101,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
569,5,4,0,p,AM,1.5282989999999999,0,2.6244577310244894,1.3161999999999998,11282;5208;5209;5211;11180,330;123;130;137,"LINESTRING ( ,  ,  ,  ,  )"
570,5,6,0,p,AM,14.567617000000004,0,1.5980655975742128,0.9073,11282;5208;5238,330;124,"LINESTRING ( ,  ,  )"
571,5,7,0,p,AM,10.242856000000002,0,2.649763000296759,1.2098,11282;5208;11261;5214;11281,330;125;328;142,"LINESTRING ( ,  ,  ,  ,  )"
572,5,8,0,p,AM,1.6258499999999998,0,6.554478129205711,2.3147,11282;5208;11261;5214;11259;5587;5174;5868;5216;10847,330;125;328;140;324;177;120;211;148,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
573,5,9,0,p,AM,69.87903600000001,0,6.833989703519681,2.3799,11282;5208;11261;5214;11259;5587;5174;5868;5216;5356,330;125;328;140;324;177;120;211;146,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
574,5,10,0,p,AM,4.584898,0,8.370887431719856,2.9239299999999995,11282;5208;11261;5214;11259;5587;5174;5868;5216;11507;5175;5729;5929,330;125;328;140;324;177;120;211;149;354;121;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
575,5,10,1,p,AM,0,0,9.234588830455522,3.2725999999999997,11282;5208;5209;5211;11181;11182;5232;11183;5215;5588;11184;11257;5175;5729;5929,330;123;130;138;308;309;157;313;143;182;316;320;121;197,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
576,5,11,0,p,AM,24.447756781098175,0,12.3733178380893,4.10558,11282;5208;5209;5211;5210;11172;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119,330;123;130;136;134;298;100;186;108;367;368;369;370;371;372;112;318;113;191,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
577,5,11,1,p,AM,68.81100921890183,0,11.206558041229174,3.6974599999999995,11282;5208;11261;5214;11259;5587;5174;5868;5216;11507;5175;6185;8172;5730;11763;7210;10854;5118;5727;5119,330;125;328;140;324;177;120;211;149;354;346;215;237;199;337;230;253;113;191,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
578,5,11,2,p,AM,0,0,11.786133844888651,3.9914799999999993,11282;5208;11261;5214;11259;5587;5174;5868;5216;11507;5175;6185;1359;3001;3000;1358;5117;11255;5118;5727;5119,330;125;328;140;324;177;120;211;149;354;346;214;352;348;344;342;112;318;113;191,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
579,5,11,3,p,AM,0,0,11.99852422020401,4.182119999999999,11282;5208;11261;5214;11259;5587;5174;5868;5216;11507;5175;6185;1359;3001;8172;11489;1360;10850;7210;10854;5118;5727;5119,330;125;328;140;324;177;120;211;149;354;346;214;352;349;239;331;46;245;230;253;113;191,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
580,5,11,4,p,AM,0,0,12.070259439964843,4.04613,11282;5208;5209;5211;11181;11182;5232;11183;5215;5588;11184;11257;5175;6185;8172;5730;11763;7210;10854;5118;5727;5119,330;123;130;138;308;309;157;313;143;182;316;320;346;215;237;199;337;230;253;113;191,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
581,5,12,0,p,AM,0,0,14.777598749402927,5.1665600000000005,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11147;5022;5524;5863;5009;5027;11150;5109;11151,330;123;130;136;134;298;102;292;105;285;201;360;361;280;79;174;208;64;85;287;99,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
582,5,12,1,p,AM,0,0,15.219114590352019,5.29366,11282;5208;11261;5214;11259;5587;5174;5868;5216;11507;5175;6185;8172;5730;11763;7210;10854;5118;11255;5117;5106;4804;5109;11151,330;125;328;140;324;177;120;211;149;354;346;215;237;199;337;230;253;115;317;111;94;55;99,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
583,5,12,2,p,AM,0,0,14.691539959252001,5.27163,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11124;5022;5524;5863;5009;5027;11150;5109;11151,330;123;130;136;134;298;102;292;105;285;201;360;14;263;79;174;208;64;85;287;99,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
584,5,12,3,p,AM,0,0,14.684175997024063,5.07318,11282;5208;5209;5211;5210;11172;5112;5589;5114;5592;1;2;3;4;5;5117;5106;4804;5109;11151,330;123;130;136;134;298;100;186;108;367;368;369;370;371;372;111;94;55;99,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
585,5,12,4,p,AM,1.3670237020410203,0,14.096992003823415,4.95908,11282;5208;11261;5214;11259;5587;5174;5868;5216;11507;5175;6185;1359;3001;3000;1358;5117;5106;4804;5109;11151,330;125;328;140;324;177;120;211;149;354;346;214;352;348;344;342;111;94;55;99,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
586,5,12,5,p,AM,0,0,14.999084752541739,5.095280000000001,11282;5208;5209;5211;11181;11182;5232;5219;11173;1354;5592;1;2;3;4;5;5117;5106;4804;5109;11151,330;123;130;138;308;309;154;153;301;34;367;368;369;370;371;372;111;94;55;99,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
587,5,12,6,p,AM,0,0,14.944818908082937,5.13128,11282;5208;5209;5211;11181;11182;5232;5219;11173;5114;5592;1;2;3;4;5;5117;5106;4804;5109;11151,330;123;130;138;308;309;154;153;302;108;367;368;369;370;371;372;111;94;55;99,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
588,5,12,7,p,AM,1.1302822979589802,0,13.906900280333998,4.820449999999999,11282;5208;11261;5214;11259;5587;5174;5868;5216;11507;5175;6185;8172;3000;1358;5117;5106;4804;5109;11151,330;125;328;140;324;177;120;211;149;354;346;215;350;344;342;111;94;55;99,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
589,5,13,0,p,AM,20.038048147835255,0,13.162486510929126,5.0665000000000004,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11147;5022;5524;5863;5009;5027;11129;5034,330;123;130;136;134;298;102;292;105;285;201;360;361;280;79;174;208;64;84;276,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
590,5,13,1,p,AM,0,0,14.801272535799836,5.7997700000000005,11282;5208;11261;5214;6256;5232;5219;11173;5114;11161;5103;5820;11147;1319;11124;5022;5524;5863;5009;5027;11129;5034,330;125;328;139;224;154;153;302;109;294;92;205;362;14;263;79;174;208;64;84;276,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
591,5,13,2,p,AM,27.274192852164738,0,13.0764277207782,5.17157,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11124;5022;5524;5863;5009;5027;11129;5034,330;123;130;136;134;298;102;292;105;285;201;360;14;263;79;174;208;64;84;276,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
592,5,14,0,p,AM,24.730506100178566,0,14.560311869782668,5.693530000000001,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11147;5022;5524;5863;5009;5240;5010;4958;5030;11128;5037,330;123;130;136;134;298;102;292;105;285;201;360;361;280;79;174;208;65;161;67;63;89;273,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
593,5,14,1,p,AM,0,0,16.201904845111287,6.835770000000001,11282;5208;11261;5214;6256;5232;5219;11173;5114;11161;5103;5820;11147;1319;11124;5022;4952;5440;11127;11126;5441;5861;10872;5030;11128;5037,330;125;328;139;224;154;153;302;109;294;92;205;362;14;263;78;60;169;271;268;171;207;257;89;273,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
594,5,14,2,p,AM,33.31234389982143,0,14.474253079631742,5.7986,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11124;5022;5524;5863;5009;5240;5010;4958;5030;11128;5037,330;123;130;136;134;298;102;292;105;285;201;360;14;263;79;174;208;65;161;67;63;89;273,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
595,5,15,0,p,AM,9.248852076763946,0,14.02372498924378,5.48718,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11147;5022;5524;5863;5009;5240;5010;4958;5030;4899,330;123;130;136;134;298;102;292;105;285;201;360;361;280;79;174;208;65;161;67;63;86,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
596,5,15,1,p,AM,0,0,15.665317964572399,6.6294200000000005,11282;5208;11261;5214;6256;5232;5219;11173;5114;11161;5103;5820;11147;1319;11124;5022;4952;5440;11127;11126;5441;5861;10872;5030;4899,330;125;328;139;224;154;153;302;109;294;92;205;362;14;263;78;60;169;271;268;171;207;257;86,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
597,5,15,2,p,AM,12.505023923236054,0,13.937666199092854,5.592250000000001,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11124;5022;5524;5863;5009;5240;5010;4958;5030;4899,330;123;130;136;134;298;102;292;105;285;201;360;14;263;79;174;208;65;161;67;63;86,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
598,5,16,0,p,AM,8.548481236516297,0,11.985212833562626,4.71926,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11147;5022;4952;5440;11827,330;123;130;136;134;298;102;292;105;285;201;360;361;280;78;60;170,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
599,5,16,1,p,AM,0,0,13.623998858433335,5.45253,11282;5208;11261;5214;6256;5232;5219;11173;5114;11161;5103;5820;11147;1319;11124;5022;4952;5440;11827,330;125;328;139;224;154;153;302;109;294;92;205;362;14;263;78;60;170,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
600,5,16,2,p,AM,4.064167370876441,0,11.882788606909456,5.24758,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;5017;5018;5436;11125;5440;11827,330;123;130;136;134;298;102;292;105;285;201;278;70;77;166;267;170,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
601,5,16,3,p,AM,14.53904839260726,0,11.899154043411702,4.824330000000001,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;1319;11124;5022;4952;5440;11827,330;123;130;136;134;298;102;292;105;285;201;360;14;263;78;60;170,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
602,5,17,0,p,AM,21.17604599999999,0,10.444257268672335,4.2853,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;5017;5018;1289,330;123;130;136;134;298;102;292;105;285;201;278;70;75,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
603,5,17,1,p,AM,0,0,12.521486712720028,4.7371300000000005,11282;5208;11261;5214;6256;5232;5219;11173;5114;11161;5103;5820;11147;1319;11124;1289,330;125;328;139;224;154;153;302;109;294;92;205;362;14;260,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
604,5,18,0,p,AM,20.617405,0,12.306250549095564,5.247000000000001,11282;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;5017;5018;5436;11125;1286,330;123;130;136;134;298;102;292;105;285;201;278;70;77;166;264,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
605,5,18,1,p,AM,0,0,14.723266854270923,6.11746,11282;5208;11261;5214;6256;5232;5219;11173;5114;11161;5103;5820;11147;1319;11146;5017;5018;5436;11125;1286,330;125;328;139;224;154;153;302;109;294;92;205;362;359;278;70;77;166;264,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
606,5,19,0,p,AM,26.845388000000003,0,2.017380480634227,0.9180999999999999,11282;5208;5209;1352,330;123;128,"LINESTRING ( ,  ,  ,  )"
607,5,19,1,p,AM,0,0,2.2322760040505707,0.8675999999999999,11282;5208;11261;1352,330;125;325,"LINESTRING ( ,  ,  ,  )"
608,5,20,0,p,AM,19.995679999999993,0,3.228099691033026,1.2786,11282;5208;11261;5214;11259;1356,330;125;328;140;322,"LINESTRING ( ,  ,  ,  ,  ,  )"
609,5,20,1,p,AM,0,0,3.5173804811113056,1.4430999999999998,11282;5208;5209;1352;6256;1356,330;123;128;28;222,"LINESTRING ( ,  ,  ,  ,  ,  )"
610,5,21,0,p,AM,53.55030100000001,0,11.699193391066272,2.1362,11282;5208;11261;5214;11259;5587;5174;5868;6253,330;125;328;140;324;177;120;212,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
611,5,22,0,p,AM,27.183239,0,7.3874270342908215,2.5159000000000002,11282;5208;11261;5214;11259;5587;5174;5868;5216;11507;3689,330;125;328;140;324;177;120;211;149;334,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
