agent_id,o_zone_id,d_zone_id,link_sequence,from_node_id,to_node_id,propotion
12667,12,26,173,5524,5022,0.194651582571329
12668,12,26,54,4804,5106,0.8053484174286711
12669,12,26,187,5592,1323,0.8053484174286711
12670,12,26,66,5009,5863,0.194651582571329
12671,12,26,202,5736,11148,0.0
12672,12,26,204,5820,5103,0.194651582571329
12673,12,26,80,5022,11124,0.0
12674,12,26,209,5863,5524,0.194651582571329
12675,12,26,82,5027,5009,0.194651582571329
12676,12,26,81,5022,11147,0.194651582571329
12677,12,26,93,5103,11161,0.194651582571329
12678,12,26,95,5106,5117,0.8053484174286711
12679,12,26,97,5109,4804,0.8053484174286711
12680,12,26,98,5109,11150,0.194651582571329
12681,12,26,358,11161,1323,0.194651582571329
12682,12,26,359,1319,11146,0.0
12683,12,26,106,5113,11160,0.0
12684,12,26,364,11160,1322,0.0
12685,12,26,373,5117,5,0.8053484174286711
12686,12,26,374,5,4,0.8053484174286711
12687,12,26,375,4,3,0.8053484174286711
12688,12,26,376,3,2,0.8053484174286711
12689,12,26,377,2,1,0.8053484174286711
12690,12,26,378,1,5592,0.8053484174286711
12691,12,27,261,11124,1319,0.7725963299141618
12692,12,27,279,11146,5736,0.9999999999999999
12693,12,27,281,11147,5820,0.0
12694,12,27,284,11148,5113,0.9999999999999999
12695,12,27,286,11150,5027,0.9999999999999999
12696,12,27,288,11151,5109,0.9999999999999999
12697,12,27,291,11160,5112,0.9999999999999999
12698,12,27,295,11161,5114,0.0
12699,12,27,296,11172,1346,0.9999999999999999
12700,12,27,173,5524,5022,0.9999999999999999
12701,12,27,185,5589,5112,0.0
12702,12,27,66,5009,5863,0.9999999999999999
12703,12,27,202,5736,11148,0.9999999999999999
12704,12,27,204,5820,5103,0.0
12705,12,27,80,5022,11124,0.7725963299141618
12706,12,27,209,5863,5524,0.9999999999999999
12707,12,27,82,5027,5009,0.9999999999999999
12708,12,27,81,5022,11147,0.22740367008583806
12709,12,27,93,5103,11161,0.0
12710,12,27,98,5109,11150,0.9999999999999999
12711,12,27,359,1319,11146,0.9999999999999999
12712,12,27,103,5112,11172,0.9999999999999999
12713,12,27,362,11147,1319,0.22740367008583806
12714,12,27,106,5113,11160,0.9999999999999999
12715,12,27,107,5114,5589,0.0
12716,12,28,143,5215,5588,0.0
12717,12,28,152,5219,5232,0.0
12718,12,28,281,11147,5820,0.0
12719,12,28,157,5232,11183,0.0
12720,12,28,286,11150,5027,0.0
12721,12,28,288,11151,5109,1.0000000000000002
12722,12,28,295,11161,5114,0.0
12723,12,28,173,5524,5022,0.0
12724,12,28,303,11173,5219,0.0
12725,12,28,54,4804,5106,1.0000000000000002
12726,12,28,182,5588,11184,0.0
12727,12,28,313,11183,5215,0.0
12728,12,28,316,11184,11257,0.0
12729,12,28,318,11255,5118,0.0
12730,12,28,320,11257,5175,0.0
12731,12,28,66,5009,5863,0.0
12732,12,28,198,5730,8172,0.0
12733,12,28,204,5820,5103,0.0
12734,12,28,336,11763,5730,0.0
12735,12,28,209,5863,5524,0.0
12736,12,28,82,5027,5009,0.0
12737,12,28,81,5022,11147,0.0
12738,12,28,341,1358,3000,1.0000000000000002
12739,12,28,214,6185,1359,0.0
12740,12,28,343,5117,1358,1.0000000000000002
12741,12,28,346,5175,6185,0.0
12742,12,28,347,3000,3001,1.0000000000000002
12743,12,28,93,5103,11161,0.0
12744,12,28,350,8172,3000,0.0
12745,12,28,351,3001,1359,1.0000000000000002
12746,12,28,95,5106,5117,1.0000000000000002
12747,12,28,97,5109,4804,1.0000000000000002
12748,12,28,98,5109,11150,0.0
12749,12,28,231,7210,11763,0.0
12750,12,28,110,5114,11173,0.0
12751,12,28,112,5117,11255,0.0
12752,12,28,114,5118,10854,0.0
12753,12,28,254,10854,7210,0.0
12754,12,30,97,5109,4804,1.0
12755,12,30,226,6270,10853,0.3429832344320259
12756,12,30,227,6273,6270,0.3429832344320259
12757,12,30,288,11151,5109,1.0
12758,12,30,229,7210,10850,1.0
12759,12,30,318,11255,5118,0.6570167655679741
12760,12,30,112,5117,11255,0.6570167655679741
12761,12,30,114,5118,10854,1.0
12762,12,30,339,11910,5118,0.3429832344320259
12763,12,30,243,10850,1360,1.0
12764,12,30,54,4804,5106,1.0
12765,12,30,246,10851,6273,0.3429832344320259
12766,12,30,249,10852,10851,0.3429832344320259
12767,12,30,252,10853,11910,0.3429832344320259
12768,12,30,254,10854,7210,1.0
12769,12,30,95,5106,5117,0.6570167655679741
12770,12,30,96,5106,10852,0.3429832344320259
12771,12,31,98,5109,11150,1.0
12772,12,31,66,5009,5863,1.0
12773,12,31,261,11124,1319,0.5229675719899308
12774,12,31,359,1319,11146,1.0
12775,12,31,362,11147,1319,0.4770324280100691
12776,12,31,173,5524,5022,1.0
12777,12,31,80,5022,11124,0.5229675719899308
12778,12,31,209,5863,5524,1.0
12779,12,31,82,5027,5009,1.0
12780,12,31,81,5022,11147,0.4770324280100691
12781,12,31,277,11146,1314,1.0
12782,12,31,286,11150,5027,1.0
12783,12,31,288,11151,5109,1.0
12784,12,32,98,5109,11150,1.0000000000000002
12785,12,32,66,5009,5863,1.0000000000000002
12786,12,32,262,11124,5017,1.0000000000000002
12787,12,32,70,5017,5018,1.0000000000000002
12788,12,32,74,5018,1285,1.0000000000000002
12789,12,32,173,5524,5022,1.0000000000000002
12790,12,32,80,5022,11124,1.0000000000000002
12791,12,32,209,5863,5524,1.0000000000000002
12792,12,32,82,5027,5009,1.0000000000000002
12793,12,32,286,11150,5027,1.0000000000000002
12794,12,32,288,11151,5109,1.0000000000000002
12795,12,33,133,5210,5211,1.0
12796,12,33,261,11124,1319,0.8039892753813104
12797,12,33,135,5211,5209,1.0
12798,12,33,279,11146,5736,1.0
12799,12,33,152,5219,5232,0.0
12800,12,33,281,11147,5820,0.0
12801,12,33,284,11148,5113,1.0
12802,12,33,156,5232,11182,0.0
12803,12,33,286,11150,5027,1.0
12804,12,33,288,11151,5109,1.0
12805,12,33,291,11160,5112,1.0
12806,12,33,295,11161,5114,0.0
12807,12,33,299,11172,5210,1.0
12808,12,33,173,5524,5022,1.0
12809,12,33,303,11173,5219,0.0
12810,12,33,307,11181,5211,0.0
12811,12,33,310,11182,11181,0.0
12812,12,33,66,5009,5863,1.0
12813,12,33,202,5736,11148,1.0
12814,12,33,204,5820,5103,0.0
12815,12,33,80,5022,11124,0.8039892753813104
12816,12,33,209,5863,5524,1.0
12817,12,33,82,5027,5009,1.0
12818,12,33,81,5022,11147,0.19601072461868957
12819,12,33,93,5103,11161,0.0
12820,12,33,98,5109,11150,1.0
12821,12,33,359,1319,11146,1.0
12822,12,33,103,5112,11172,1.0
12823,12,33,362,11147,1319,0.19601072461868957
12824,12,33,106,5113,11160,1.0
12825,12,33,110,5114,11173,0.0
12826,12,33,127,5209,1351,1.0
12827,12,34,98,5109,11150,1.0
12828,12,34,66,5009,5863,1.0
12829,12,34,261,11124,1319,0.5399565628937909
12830,12,34,362,11147,1319,0.4600434371062092
12831,12,34,173,5524,5022,1.0
12832,12,34,80,5022,11124,0.5399565628937909
12833,12,34,209,5863,5524,1.0
12834,12,34,82,5027,5009,1.0
12835,12,34,81,5022,11147,0.4600434371062092
12836,12,34,286,11150,5027,1.0
12837,12,34,288,11151,5109,1.0
12838,12,35,98,5109,11150,0.9999999999999998
12839,12,35,66,5009,5863,0.9999999999999998
12840,12,35,173,5524,5022,0.9999999999999998
12841,12,35,78,5022,4952,0.9999999999999998
12842,12,35,209,5863,5524,0.9999999999999998
12843,12,35,82,5027,5009,0.9999999999999998
12844,12,35,58,4952,1290,0.9999999999999998
12845,12,35,286,11150,5027,0.9999999999999998
12846,12,35,288,11151,5109,0.9999999999999998
12847,12,36,98,5109,11150,1.0
12848,12,36,274,11129,1299,1.0
12849,12,36,84,5027,11129,1.0
12850,12,36,286,11150,5027,1.0
12851,12,36,288,11151,5109,1.0
12852,12,37,132,5210,1349,1.0
12853,12,37,261,11124,1319,0.9626352869930213
12854,12,37,150,5219,1349,0.0
12855,12,37,279,11146,5736,1.0
12856,12,37,281,11147,5820,0.0
12857,12,37,284,11148,5113,1.0
12858,12,37,286,11150,5027,1.0
12859,12,37,288,11151,5109,1.0
12860,12,37,291,11160,5112,1.0
12861,12,37,295,11161,5114,0.0
12862,12,37,299,11172,5210,1.0
12863,12,37,173,5524,5022,1.0
12864,12,37,303,11173,5219,0.0
12865,12,37,66,5009,5863,1.0
12866,12,37,202,5736,11148,1.0
12867,12,37,204,5820,5103,0.0
12868,12,37,80,5022,11124,0.9626352869930213
12869,12,37,209,5863,5524,1.0
12870,12,37,82,5027,5009,1.0
12871,12,37,81,5022,11147,0.0373647130069787
12872,12,37,93,5103,11161,0.0
12873,12,37,98,5109,11150,1.0
12874,12,37,359,1319,11146,1.0
12875,12,37,103,5112,11172,1.0
12876,12,37,362,11147,1319,0.0373647130069787
12877,12,37,106,5113,11160,1.0
12878,12,37,110,5114,11173,0.0
12879,12,38,129,5209,5208,1.0
12880,12,38,133,5210,5211,1.0
12881,12,38,261,11124,1319,0.8810197234616955
12882,12,38,135,5211,5209,1.0
12883,12,38,141,5214,11261,0.0
12884,12,38,279,11146,5736,1.0
12885,12,38,152,5219,5232,0.0
12886,12,38,281,11147,5820,0.0
12887,12,38,155,5232,6256,0.0
12888,12,38,284,11148,5113,1.0
12889,12,38,286,11150,5027,1.0
12890,12,38,288,11151,5109,1.0
12891,12,38,291,11160,5112,1.0
12892,12,38,295,11161,5114,0.0
12893,12,38,299,11172,5210,1.0
12894,12,38,173,5524,5022,1.0
12895,12,38,303,11173,5219,0.0
12896,12,38,66,5009,5863,1.0
12897,12,38,326,11261,1397,1.0
12898,12,38,202,5736,11148,1.0
12899,12,38,204,5820,5103,0.0
12900,12,38,80,5022,11124,0.8810197234616955
12901,12,38,209,5863,5524,1.0
12902,12,38,82,5027,5009,1.0
12903,12,38,81,5022,11147,0.11898027653830444
12904,12,38,93,5103,11161,0.0
12905,12,38,223,6256,5214,0.0
12906,12,38,98,5109,11150,1.0
12907,12,38,359,1319,11146,1.0
12908,12,38,103,5112,11172,1.0
12909,12,38,362,11147,1319,0.11898027653830444
12910,12,38,106,5113,11160,1.0
12911,12,38,110,5114,11173,0.0
12912,12,38,125,5208,11261,1.0
12913,12,39,143,5215,5588,0.0
12914,12,39,152,5219,5232,0.0
12915,12,39,281,11147,5820,0.0
12916,12,39,157,5232,11183,0.0
12917,12,39,286,11150,5027,0.0
12918,12,39,288,11151,5109,0.9999999999999998
12919,12,39,295,11161,5114,0.0
12920,12,39,173,5524,5022,0.0
12921,12,39,45,1359,6185,0.00422674693230495
12922,12,39,303,11173,5219,0.0
12923,12,39,54,4804,5106,0.9999999999999998
12924,12,39,182,5588,11184,0.0
12925,12,39,313,11183,5215,0.0
12926,12,39,316,11184,11257,0.0
12927,12,39,318,11255,5118,0.03934925737359035
12928,12,39,319,11257,1404,0.9999999999999998
12929,12,39,193,5728,5729,0.0
12930,12,39,66,5009,5863,0.0
12931,12,39,195,5729,5175,0.0
12932,12,39,198,5730,8172,0.1148167071027636
12933,12,39,204,5820,5103,0.0
12934,12,39,332,11489,7984,0.0
12935,12,39,336,11763,5730,0.1148167071027636
12936,12,39,209,5863,5524,0.0
12937,12,39,82,5027,5009,0.0
12938,12,39,81,5022,11147,0.0
12939,12,39,339,11910,5118,0.07546744972917324
12940,12,39,341,1358,3000,0.8851832928972362
12941,12,39,343,5117,1358,0.8851832928972362
12942,12,39,345,6185,5175,0.9999999999999998
12943,12,39,347,3000,3001,0.8851832928972362
12944,12,39,349,3001,8172,0.8809565459649312
12945,12,39,93,5103,11161,0.0
12946,12,39,95,5106,5117,0.9245325502708266
12947,12,39,96,5106,10852,0.07546744972917324
12948,12,39,97,5109,4804,0.9999999999999998
12949,12,39,98,5109,11150,0.0
12950,12,39,227,6273,6270,0.07546744972917324
12951,12,39,226,6270,10853,0.07546744972917324
12952,12,39,351,3001,1359,0.00422674693230495
12953,12,39,231,7210,11763,0.1148167071027636
12954,12,39,232,7984,5728,0.0
12955,12,39,238,8172,6185,0.9957732530676948
12956,12,39,110,5114,11173,0.0
12957,12,39,112,5117,11255,0.03934925737359035
12958,12,39,239,8172,11489,0.0
12959,12,39,114,5118,10854,0.1148167071027636
12960,12,39,246,10851,6273,0.07546744972917324
12961,12,39,249,10852,10851,0.07546744972917324
12962,12,39,122,5175,11257,0.9999999999999998
12963,12,39,252,10853,11910,0.07546744972917324
12964,12,39,254,10854,7210,0.1148167071027636
12965,12,40,65,5009,5240,1.0
12966,12,40,98,5109,11150,1.0
12967,12,40,82,5027,5009,1.0
12968,12,40,286,11150,5027,1.0
12969,12,40,159,5240,1296,1.0
12970,12,40,288,11151,5109,1.0
12971,12,41,98,5109,11150,1.0
12972,12,41,67,5010,4958,1.0
12973,12,41,258,10872,5861,1.0
12974,12,41,165,5436,5578,1.0
12975,12,41,168,5440,11125,1.0
12976,12,41,266,11125,5436,1.0
12977,12,41,172,5441,11126,1.0
12978,12,41,269,11126,11127,1.0
12979,12,41,206,5861,5441,1.0
12980,12,41,270,11127,5440,1.0
12981,12,41,83,5027,5010,1.0
12982,12,41,88,5030,10872,1.0
12983,12,41,286,11150,5027,1.0
12984,12,41,63,4958,5030,1.0
12985,12,41,288,11151,5109,1.0
12986,13,1,258,10872,5861,0.9999999999999998
12987,13,1,67,5010,4958,0.9999999999999998
12988,13,1,164,5436,5577,0.9999999999999998
12989,13,1,168,5440,11125,0.9999999999999998
12990,13,1,266,11125,5436,0.9999999999999998
12991,13,1,172,5441,11126,0.9999999999999998
12992,13,1,269,11126,11127,0.9999999999999998
12993,13,1,206,5861,5441,0.9999999999999998
12994,13,1,270,11127,5440,0.9999999999999998
12995,13,1,275,11129,5027,0.9999999999999998
12996,13,1,83,5027,5010,0.9999999999999998
12997,13,1,88,5030,10872,0.9999999999999998
12998,13,1,90,5034,11129,0.9999999999999998
12999,13,1,63,4958,5030,0.9999999999999998
13000,13,2,66,5009,5863,1.0000000000000002
13001,13,2,262,11124,5017,1.0000000000000002
13002,13,2,71,5017,11123,1.0000000000000002
13003,13,2,173,5524,5022,1.0000000000000002
13004,13,2,80,5022,11124,1.0000000000000002
13005,13,2,209,5863,5524,1.0000000000000002
13006,13,2,82,5027,5009,1.0000000000000002
13007,13,2,275,11129,5027,1.0000000000000002
13008,13,2,90,5034,11129,1.0000000000000002
13009,13,3,261,11124,1319,0.9002462350206957
13010,13,3,275,11129,5027,0.9999999999999997
13011,13,3,279,11146,5736,0.9999999999999997
13012,13,3,281,11147,5820,0.0
13013,13,3,284,11148,5113,0.9999999999999997
13014,13,3,291,11160,5112,0.9999999999999997
13015,13,3,295,11161,5114,0.0
13016,13,3,173,5524,5022,0.9999999999999997
13017,13,3,185,5589,5112,0.0
13018,13,3,66,5009,5863,0.9999999999999997
13019,13,3,202,5736,11148,0.9999999999999997
13020,13,3,204,5820,5103,0.0
13021,13,3,80,5022,11124,0.9002462350206957
13022,13,3,209,5863,5524,0.9999999999999997
13023,13,3,82,5027,5009,0.9999999999999997
13024,13,3,81,5022,11147,0.09975376497930401
13025,13,3,90,5034,11129,0.9999999999999997
13026,13,3,93,5103,11161,0.0
13027,13,3,101,5112,11159,0.9999999999999997
13028,13,3,359,1319,11146,0.9999999999999997
13029,13,3,362,11147,1319,0.09975376497930401
13030,13,3,106,5113,11160,0.9999999999999997
13031,13,3,107,5114,5589,0.0
13032,13,4,133,5210,5211,0.9999999999999999
13033,13,4,261,11124,1319,0.8895142665648708
13034,13,4,137,5211,11180,0.9999999999999999
13035,13,4,275,11129,5027,0.9999999999999999
13036,13,4,279,11146,5736,0.9999999999999999
13037,13,4,152,5219,5232,0.0
13038,13,4,281,11147,5820,0.0
13039,13,4,284,11148,5113,0.9999999999999999
13040,13,4,156,5232,11182,0.0
13041,13,4,291,11160,5112,0.9999999999999999
13042,13,4,295,11161,5114,0.0
13043,13,4,299,11172,5210,0.9999999999999999
13044,13,4,173,5524,5022,0.9999999999999999
13045,13,4,303,11173,5219,0.0
13046,13,4,307,11181,5211,0.0
13047,13,4,310,11182,11181,0.0
13048,13,4,66,5009,5863,0.9999999999999999
13049,13,4,202,5736,11148,0.9999999999999999
13050,13,4,204,5820,5103,0.0
13051,13,4,80,5022,11124,0.8895142665648708
13052,13,4,209,5863,5524,0.9999999999999999
13053,13,4,82,5027,5009,0.9999999999999999
13054,13,4,81,5022,11147,0.11048573343512909
13055,13,4,90,5034,11129,0.9999999999999999
13056,13,4,93,5103,11161,0.0
13057,13,4,359,1319,11146,0.9999999999999999
13058,13,4,103,5112,11172,0.9999999999999999
13059,13,4,362,11147,1319,0.11048573343512909
13060,13,4,106,5113,11160,0.9999999999999999
13061,13,4,110,5114,11173,0.0
13062,13,5,129,5209,5208,1.0
13063,13,5,133,5210,5211,1.0
13064,13,5,261,11124,1319,0.870843820481131
13065,13,5,135,5211,5209,1.0
13066,13,5,141,5214,11261,0.0
13067,13,5,275,11129,5027,1.0
13068,13,5,279,11146,5736,1.0
13069,13,5,152,5219,5232,0.0
13070,13,5,281,11147,5820,0.0
13071,13,5,155,5232,6256,0.0
13072,13,5,284,11148,5113,1.0
13073,13,5,291,11160,5112,1.0
13074,13,5,295,11161,5114,0.0
13075,13,5,299,11172,5210,1.0
13076,13,5,173,5524,5022,1.0
13077,13,5,303,11173,5219,0.0
13078,13,5,66,5009,5863,1.0
13079,13,5,327,11261,5208,0.0
13080,13,5,202,5736,11148,1.0
13081,13,5,204,5820,5103,0.0
13082,13,5,80,5022,11124,0.870843820481131
13083,13,5,209,5863,5524,1.0
13084,13,5,82,5027,5009,1.0
13085,13,5,81,5022,11147,0.12915617951886904
13086,13,5,90,5034,11129,1.0
13087,13,5,93,5103,11161,0.0
13088,13,5,223,6256,5214,0.0
13089,13,5,359,1319,11146,1.0
13090,13,5,103,5112,11172,1.0
13091,13,5,362,11147,1319,0.12915617951886904
13092,13,5,106,5113,11160,1.0
13093,13,5,110,5114,11173,0.0
13094,13,5,126,5208,11282,1.0
13095,13,6,129,5209,5208,1.0
13096,13,6,133,5210,5211,1.0
13097,13,6,261,11124,1319,0.8495787703229439
13098,13,6,135,5211,5209,1.0
13099,13,6,141,5214,11261,0.0
13100,13,6,275,11129,5027,1.0
13101,13,6,279,11146,5736,1.0
13102,13,6,152,5219,5232,0.0
13103,13,6,281,11147,5820,0.0
13104,13,6,155,5232,6256,0.0
13105,13,6,284,11148,5113,1.0
13106,13,6,291,11160,5112,1.0
13107,13,6,295,11161,5114,0.0
13108,13,6,299,11172,5210,1.0
13109,13,6,173,5524,5022,1.0
13110,13,6,303,11173,5219,0.0
13111,13,6,66,5009,5863,1.0
13112,13,6,327,11261,5208,0.0
13113,13,6,202,5736,11148,1.0
13114,13,6,204,5820,5103,0.0
13115,13,6,80,5022,11124,0.8495787703229439
13116,13,6,209,5863,5524,1.0
13117,13,6,82,5027,5009,1.0
13118,13,6,81,5022,11147,0.150421229677056
13119,13,6,90,5034,11129,1.0
13120,13,6,93,5103,11161,0.0
13121,13,6,223,6256,5214,0.0
13122,13,6,359,1319,11146,1.0
13123,13,6,103,5112,11172,1.0
13124,13,6,362,11147,1319,0.150421229677056
13125,13,6,106,5113,11160,1.0
13126,13,6,110,5114,11173,0.0
13127,13,6,124,5208,5238,1.0
13128,13,7,129,5209,5208,0.9220851795482747
13129,13,7,132,5210,1349,0.0
13130,13,7,133,5210,5211,0.9220851795482747
13131,13,7,261,11124,1319,0.9220851795482747
13132,13,7,135,5211,5209,0.9220851795482747
13133,13,7,142,5214,11281,0.9999999999999998
13134,13,7,275,11129,5027,0.9999999999999998
13135,13,7,279,11146,5736,0.9220851795482747
13136,13,7,152,5219,5232,0.07791482045172504
13137,13,7,281,11147,5820,0.07791482045172504
13138,13,7,25,1349,11181,0.0
13139,13,7,155,5232,6256,0.07791482045172504
13140,13,7,284,11148,5113,0.9220851795482747
13141,13,7,291,11160,5112,0.9220851795482747
13142,13,7,295,11161,5114,0.07791482045172504
13143,13,7,299,11172,5210,0.9220851795482747
13144,13,7,173,5524,5022,0.9999999999999998
13145,13,7,303,11173,5219,0.07791482045172504
13146,13,7,308,11181,11182,0.0
13147,13,7,309,11182,5232,0.0
13148,13,7,186,5589,5114,0.0
13149,13,7,66,5009,5863,0.9999999999999998
13150,13,7,328,11261,5214,0.9220851795482747
13151,13,7,202,5736,11148,0.9220851795482747
13152,13,7,204,5820,5103,0.07791482045172504
13153,13,7,80,5022,11124,0.9220851795482747
13154,13,7,209,5863,5524,0.9999999999999998
13155,13,7,82,5027,5009,0.9999999999999998
13156,13,7,81,5022,11147,0.07791482045172504
13157,13,7,90,5034,11129,0.9999999999999998
13158,13,7,93,5103,11161,0.07791482045172504
13159,13,7,223,6256,5214,0.07791482045172504
13160,13,7,100,5112,5589,0.0
13161,13,7,359,1319,11146,0.9220851795482747
13162,13,7,103,5112,11172,0.9220851795482747
13163,13,7,362,11147,1319,0.0
13164,13,7,106,5113,11160,0.9220851795482747
13165,13,7,110,5114,11173,0.07791482045172504
13166,13,7,125,5208,11261,0.9220851795482747
13167,13,8,140,5214,11259,0.0
13168,13,8,275,11129,5027,0.9999999999999999
13169,13,8,148,5216,10847,0.9999999999999999
13170,13,8,152,5219,5232,0.0
13171,13,8,281,11147,5820,0.0
13172,13,8,155,5232,6256,0.0
13173,13,8,287,11150,5109,0.9999999999999999
13174,13,8,295,11161,5114,0.0
13175,13,8,173,5524,5022,0.0
13176,13,8,45,1359,6185,0.004470115725600549
13177,13,8,303,11173,5219,0.0
13178,13,8,177,5587,5174,0.0
13179,13,8,54,4804,5106,0.9999999999999999
13180,13,8,318,11255,5118,0.031728907872016
13181,13,8,193,5728,5729,0.0
13182,13,8,66,5009,5863,0.0
13183,13,8,195,5729,5175,0.0
13184,13,8,324,11259,5587,0.0
13185,13,8,198,5730,8172,0.10588029269849908
13186,13,8,204,5820,5103,0.0
13187,13,8,332,11489,7984,0.0
13188,13,8,335,11507,5216,0.9999999999999999
13189,13,8,336,11763,5730,0.10588029269849908
13190,13,8,209,5863,5524,0.0
13191,13,8,82,5027,5009,0.0
13192,13,8,81,5022,11147,0.0
13193,13,8,211,5868,5216,0.0
13194,13,8,85,5027,11150,0.9999999999999999
13195,13,8,341,1358,3000,0.8941197073015008
13196,13,8,343,5117,1358,0.8941197073015008
13197,13,8,339,11910,5118,0.07415138482648308
13198,13,8,345,6185,5175,0.9999999999999999
13199,13,8,90,5034,11129,0.9999999999999999
13200,13,8,347,3000,3001,0.8941197073015008
13201,13,8,349,3001,8172,0.8896495915759003
13202,13,8,93,5103,11161,0.0
13203,13,8,95,5106,5117,0.9258486151735168
13204,13,8,223,6256,5214,0.0
13205,13,8,97,5109,4804,0.9999999999999999
13206,13,8,353,5175,11507,0.9999999999999999
13207,13,8,96,5106,10852,0.07415138482648308
13208,13,8,227,6273,6270,0.07415138482648308
13209,13,8,226,6270,10853,0.07415138482648308
13210,13,8,351,3001,1359,0.004470115725600549
13211,13,8,231,7210,11763,0.10588029269849908
13212,13,8,232,7984,5728,0.0
13213,13,8,238,8172,6185,0.9955298842743994
13214,13,8,110,5114,11173,0.0
13215,13,8,112,5117,11255,0.031728907872016
13216,13,8,239,8172,11489,0.0
13217,13,8,114,5118,10854,0.10588029269849908
13218,13,8,246,10851,6273,0.07415138482648308
13219,13,8,120,5174,5868,0.0
13220,13,8,249,10852,10851,0.07415138482648308
13221,13,8,252,10853,11910,0.07415138482648308
13222,13,8,254,10854,7210,0.10588029269849908
13223,13,9,140,5214,11259,0.0
13224,13,9,146,5216,5356,1.0
13225,13,9,275,11129,5027,1.0
13226,13,9,152,5219,5232,0.0
13227,13,9,281,11147,5820,0.0
13228,13,9,155,5232,6256,0.0
13229,13,9,287,11150,5109,1.0
13230,13,9,295,11161,5114,0.0
13231,13,9,173,5524,5022,0.0
13232,13,9,45,1359,6185,0.004284627479674499
13233,13,9,303,11173,5219,0.0
13234,13,9,177,5587,5174,0.0
13235,13,9,54,4804,5106,1.0
13236,13,9,318,11255,5118,0.031167542566730034
13237,13,9,193,5728,5729,0.0
13238,13,9,66,5009,5863,0.0
13239,13,9,195,5729,5175,0.0
13240,13,9,324,11259,5587,0.0
13241,13,9,198,5730,8172,0.10398904309250535
13242,13,9,204,5820,5103,0.0
13243,13,9,332,11489,7984,0.0
13244,13,9,335,11507,5216,1.0
13245,13,9,336,11763,5730,0.10398904309250535
13246,13,9,209,5863,5524,0.0
13247,13,9,82,5027,5009,0.0
13248,13,9,81,5022,11147,0.0
13249,13,9,211,5868,5216,0.0
13250,13,9,85,5027,11150,1.0
13251,13,9,341,1358,3000,0.8960109569074947
13252,13,9,343,5117,1358,0.8960109569074947
13253,13,9,339,11910,5118,0.07282150052577532
13254,13,9,345,6185,5175,1.0
13255,13,9,90,5034,11129,1.0
13256,13,9,347,3000,3001,0.8960109569074947
13257,13,9,349,3001,8172,0.8917263294278202
13258,13,9,93,5103,11161,0.0
13259,13,9,95,5106,5117,0.9271784994742247
13260,13,9,223,6256,5214,0.0
13261,13,9,97,5109,4804,1.0
13262,13,9,353,5175,11507,1.0
13263,13,9,96,5106,10852,0.07282150052577532
13264,13,9,227,6273,6270,0.07282150052577532
13265,13,9,226,6270,10853,0.07282150052577532
13266,13,9,351,3001,1359,0.004284627479674499
13267,13,9,231,7210,11763,0.10398904309250535
13268,13,9,232,7984,5728,0.0
13269,13,9,238,8172,6185,0.9957153725203255
13270,13,9,110,5114,11173,0.0
13271,13,9,112,5117,11255,0.031167542566730034
13272,13,9,239,8172,11489,0.0
13273,13,9,114,5118,10854,0.10398904309250535
13274,13,9,246,10851,6273,0.07282150052577532
13275,13,9,120,5174,5868,0.0
13276,13,9,249,10852,10851,0.07282150052577532
13277,13,9,252,10853,11910,0.07282150052577532
13278,13,9,254,10854,7210,0.10398904309250535
13279,13,10,143,5215,5588,0.0
13280,13,10,275,11129,5027,0.9999999999999999
13281,13,10,152,5219,5232,0.0
13282,13,10,281,11147,5820,0.0
13283,13,10,157,5232,11183,0.0
13284,13,10,287,11150,5109,0.9999999999999999
13285,13,10,295,11161,5114,0.0
13286,13,10,173,5524,5022,0.0
13287,13,10,45,1359,6185,0.013029414143391743
13288,13,10,303,11173,5219,0.0
13289,13,10,54,4804,5106,0.9999999999999999
13290,13,10,182,5588,11184,0.0
13291,13,10,313,11183,5215,0.0
13292,13,10,316,11184,11257,0.0
13293,13,10,318,11255,5118,0.02515517132763887
13294,13,10,320,11257,5175,0.0
13295,13,10,193,5728,5729,0.06030386376185809
13296,13,10,66,5009,5863,0.0
13297,13,10,197,5729,5929,0.9999999999999999
13298,13,10,198,5730,8172,0.1155724000552585
13299,13,10,204,5820,5103,0.0
13300,13,10,332,11489,7984,0.06030386376185809
13301,13,10,336,11763,5730,0.1155724000552585
13302,13,10,209,5863,5524,0.0
13303,13,10,82,5027,5009,0.0
13304,13,10,81,5022,11147,0.0
13305,13,10,339,11910,5118,0.09041722872761962
13306,13,10,85,5027,11150,0.9999999999999999
13307,13,10,341,1358,3000,0.8844275999447413
13308,13,10,343,5117,1358,0.8844275999447413
13309,13,10,345,6185,5175,0.9396961362381417
13310,13,10,90,5034,11129,0.9999999999999999
13311,13,10,347,3000,3001,0.8844275999447413
13312,13,10,349,3001,8172,0.8713981858013495
13313,13,10,93,5103,11161,0.0
13314,13,10,95,5106,5117,0.9095827712723802
13315,13,10,96,5106,10852,0.09041722872761962
13316,13,10,97,5109,4804,0.9999999999999999
13317,13,10,249,10852,10851,0.09041722872761962
13318,13,10,227,6273,6270,0.09041722872761962
13319,13,10,226,6270,10853,0.09041722872761962
13320,13,10,351,3001,1359,0.013029414143391743
13321,13,10,231,7210,11763,0.1155724000552585
