agent_id,o_zone_id,d_zone_id,link_sequence,from_node_id,to_node_id,propotion
808,4,6,5,3,1,0.38841895293963824
809,4,6,8,4,3,0.38841895293963824
810,4,6,9,4,5,0.6115810470603618
811,4,6,12,5,6,0.6115810470603618
812,4,6,13,5,9,0.0
813,4,6,19,8,6,0.0
814,4,6,24,9,8,0.0
815,4,7,1,1,2,0.0
816,4,7,4,2,6,0.0
817,4,7,5,3,1,0.0
818,4,7,7,3,12,0.6000000000000001
819,4,7,8,4,3,0.6000000000000001
820,4,7,9,4,5,0.0
821,4,7,12,5,6,0.0
822,4,7,13,5,9,0.0
823,4,7,16,6,8,0.0
824,4,7,20,8,7,0.0
825,4,7,22,8,16,0.0
826,4,7,24,9,8,0.0
827,4,7,25,9,10,0.0
828,4,7,28,10,15,0.0
829,4,7,37,12,13,0.6000000000000001
830,4,7,39,13,24,0.6000000000000001
831,4,7,45,15,19,0.0
832,4,7,50,16,18,0.0
833,4,7,54,18,7,0.6000000000000001
834,4,7,59,19,20,0.0
835,4,7,60,20,18,0.6000000000000001
836,4,7,64,21,20,0.6000000000000001
837,4,7,75,24,21,0.6000000000000001
838,4,8,1,1,2,1.0
839,4,8,4,2,6,1.0
840,4,8,5,3,1,1.0
841,4,8,7,3,12,0.0
842,4,8,8,4,3,1.0
843,4,8,9,4,5,0.0
844,4,8,12,5,6,0.0
845,4,8,13,5,9,0.0
846,4,8,16,6,8,1.0
847,4,8,17,7,8,0.0
848,4,8,24,9,8,0.0
849,4,8,25,9,10,0.0
850,4,8,28,10,15,0.0
851,4,8,37,12,13,0.0
852,4,8,39,13,24,0.0
853,4,8,45,15,19,0.0
854,4,8,47,16,8,0.0
855,4,8,54,18,7,0.0
856,4,8,55,18,16,0.0
857,4,8,59,19,20,0.0
858,4,8,60,20,18,0.0
859,4,8,64,21,20,0.0
860,4,8,75,24,21,0.0
861,4,9,34,11,14,0.0
862,4,9,37,12,13,0.8999999999999997
863,4,9,7,3,12,0.8999999999999997
864,4,9,8,4,3,0.8999999999999997
865,4,9,9,4,5,0.0
866,4,9,39,13,24,0.8999999999999997
867,4,9,75,24,21,0.8999999999999997
868,4,9,10,4,11,0.0
869,4,9,13,5,9,0.0
870,4,9,41,14,15,0.0
871,4,9,43,15,10,0.0
872,4,9,48,16,10,0.8999999999999997
873,4,9,55,18,16,0.8999999999999997
874,4,9,26,10,9,0.8999999999999997
875,4,9,60,20,18,0.8999999999999997
876,4,9,64,21,20,0.8999999999999997
877,4,10,34,11,14,0.0
878,4,10,36,12,11,0.8000000000000002
879,4,10,37,12,13,0.0
880,4,10,7,3,12,0.8000000000000002
881,4,10,8,4,3,0.8000000000000002
882,4,10,9,4,5,0.0
883,4,10,39,13,24,0.0
884,4,10,75,24,21,0.0
885,4,10,10,4,11,0.0
886,4,10,13,5,9,0.0
887,4,10,41,14,15,0.0
888,4,10,43,15,10,0.0
889,4,10,48,16,10,0.0
890,4,10,55,18,16,0.0
891,4,10,25,9,10,0.0
892,4,10,60,20,18,0.0
893,4,10,64,21,20,0.0
894,4,10,32,11,10,0.8000000000000002
895,4,11,10,4,11,0.0
896,4,11,36,12,11,0.75
897,4,11,7,3,12,0.75
898,4,11,8,4,3,0.75
899,4,12,2,1,3,0.0
900,4,12,3,2,1,0.0
901,4,12,7,3,12,1.0
902,4,12,8,4,3,1.0
903,4,12,9,4,5,0.0
904,4,12,12,5,6,0.0
905,4,12,14,6,2,0.0
906,4,13,37,12,13,0.9
907,4,13,7,3,12,0.9
908,4,13,8,4,3,0.9
909,4,14,34,11,14,0.0
910,4,14,36,12,11,0.45
911,4,14,37,12,13,0.0
912,4,14,7,3,12,0.45
913,4,14,8,4,3,0.45
914,4,14,39,13,24,0.0
915,4,14,10,4,11,0.0
916,4,14,71,23,14,0.0
917,4,14,44,15,14,0.45
918,4,14,76,24,23,0.0
919,4,14,50,16,18,0.45
920,4,14,52,17,16,0.45
921,4,14,56,18,20,0.45
922,4,14,57,19,15,0.45
923,4,14,61,20,19,0.45
924,4,14,30,10,17,0.45
925,4,14,32,11,10,0.45
926,4,15,7,3,12,0.45
927,4,15,8,4,3,0.45
928,4,15,9,4,5,0.0
929,4,15,10,4,11,0.0
930,4,15,13,5,9,0.0
931,4,15,25,9,10,0.0
932,4,15,28,10,15,0.0
933,4,15,30,10,17,0.45
934,4,15,32,11,10,0.45
935,4,15,34,11,14,0.0
936,4,15,36,12,11,0.45
937,4,15,37,12,13,0.0
938,4,15,39,13,24,0.0
939,4,15,41,14,15,0.0
940,4,15,50,16,18,0.45
941,4,15,52,17,16,0.45
942,4,15,56,18,20,0.45
943,4,15,57,19,15,0.45
944,4,15,61,20,19,0.45
945,4,15,67,22,15,0.0
946,4,15,72,23,22,0.0
947,4,15,76,24,23,0.0
948,4,16,7,3,12,0.6000000000000001
949,4,16,8,4,3,0.6000000000000001
950,4,16,9,4,5,0.0
951,4,16,12,5,6,0.0
952,4,16,13,5,9,0.0
953,4,16,16,6,8,0.0
954,4,16,22,8,16,0.0
955,4,16,25,9,10,0.0
956,4,16,28,10,15,0.0
957,4,16,30,10,17,0.6000000000000001
958,4,16,32,11,10,0.6000000000000001
959,4,16,36,12,11,0.6000000000000001
960,4,16,37,12,13,0.0
961,4,16,39,13,24,0.0
962,4,16,45,15,19,0.0
963,4,16,52,17,16,0.6000000000000001
964,4,16,55,18,16,0.0
965,4,16,59,19,20,0.0
966,4,16,60,20,18,0.0
967,4,16,64,21,20,0.0
968,4,16,75,24,21,0.0
969,4,17,36,12,11,0.3
970,4,17,7,3,12,0.3
971,4,17,8,4,3,0.3
972,4,17,9,4,5,0.0
973,4,17,12,5,6,0.0
974,4,17,13,5,9,0.0
975,4,17,45,15,19,0.0
976,4,17,16,6,8,0.0
977,4,17,49,16,17,0.0
978,4,17,22,8,16,0.0
979,4,17,25,9,10,0.0
980,4,17,58,19,17,0.0
981,4,17,28,10,15,0.0
982,4,17,30,10,17,0.3
983,4,17,32,11,10,0.3
984,4,18,1,1,2,0.0
985,4,18,4,2,6,0.0
986,4,18,5,3,1,0.0
987,4,18,7,3,12,0.6000000000000001
988,4,18,8,4,3,0.6000000000000001
989,4,18,9,4,5,0.0
990,4,18,12,5,6,0.0
991,4,18,13,5,9,0.0
992,4,18,16,6,8,0.0
993,4,18,18,7,18,0.0
994,4,18,20,8,7,0.0
995,4,18,22,8,16,0.0
996,4,18,25,9,10,0.0
997,4,18,28,10,15,0.0
998,4,18,30,10,17,0.6000000000000001
999,4,18,32,11,10,0.6000000000000001
1000,4,18,36,12,11,0.6000000000000001
1001,4,18,37,12,13,0.0
1002,4,18,39,13,24,0.0
1003,4,18,45,15,19,0.0
1004,4,18,50,16,18,0.6000000000000001
1005,4,18,52,17,16,0.6000000000000001
1006,4,18,59,19,20,0.0
1007,4,18,60,20,18,0.0
1008,4,18,64,21,20,0.0
1009,4,18,75,24,21,0.0
1010,4,19,7,3,12,0.3000000000000001
1011,4,19,8,4,3,0.3000000000000001
1012,4,19,9,4,5,0.0
1013,4,19,12,5,6,0.0
1014,4,19,13,5,9,0.0
1015,4,19,16,6,8,0.0
1016,4,19,22,8,16,0.0
1017,4,19,25,9,10,0.0
1018,4,19,28,10,15,0.0
1019,4,19,30,10,17,0.3000000000000001
1020,4,19,32,11,10,0.3000000000000001
1021,4,19,36,12,11,0.3000000000000001
1022,4,19,45,15,19,0.0
1023,4,19,49,16,17,0.0
1024,4,19,50,16,18,0.3000000000000001
1025,4,19,52,17,16,0.3000000000000001
1026,4,19,53,17,19,0.0
1027,4,19,56,18,20,0.3000000000000001
1028,4,19,61,20,19,0.3000000000000001
1029,4,20,7,3,12,0.39999999999999997
1030,4,20,8,4,3,0.39999999999999997
1031,4,20,9,4,5,0.0
1032,4,20,12,5,6,0.0
1033,4,20,13,5,9,0.0
1034,4,20,16,6,8,0.0
1035,4,20,18,7,18,0.0
1036,4,20,20,8,7,0.0
1037,4,20,25,9,10,0.0
1038,4,20,28,10,15,0.0
1039,4,20,30,10,17,0.39999999999999997
1040,4,20,32,11,10,0.39999999999999997
1041,4,20,36,12,11,0.39999999999999997
1042,4,20,37,12,13,0.0
1043,4,20,39,13,24,0.0
1044,4,20,45,15,19,0.0
1045,4,20,50,16,18,0.39999999999999997
1046,4,20,52,17,16,0.39999999999999997
1047,4,20,56,18,20,0.39999999999999997
1048,4,20,59,19,20,0.0
1049,4,20,64,21,20,0.0
1050,4,20,75,24,21,0.0
1051,4,21,36,12,11,0.0
1052,4,21,37,12,13,0.0
1053,4,21,39,13,24,0.0
1054,4,21,7,3,12,0.0
1055,4,21,8,4,3,0.0
1056,4,21,75,24,21,0.0
1057,4,21,50,16,18,0.0
1058,4,21,52,17,16,0.0
1059,4,21,62,20,21,0.0
1060,4,21,56,18,20,0.0
1061,4,21,30,10,17,0.0
1062,4,21,32,11,10,0.0
1063,4,22,7,3,12,0.35000000000000003
1064,4,22,8,4,3,0.35000000000000003
1065,4,22,9,4,5,0.0
1066,4,22,10,4,11,0.0
1067,4,22,13,5,9,0.0
1068,4,22,25,9,10,0.0
1069,4,22,28,10,15,0.0
1070,4,22,30,10,17,0.35000000000000003
1071,4,22,32,11,10,0.35000000000000003
1072,4,22,34,11,14,0.0
1073,4,22,36,12,11,0.35000000000000003
1074,4,22,37,12,13,0.0
1075,4,22,39,13,24,0.0
1076,4,22,41,14,15,0.0
1077,4,22,46,15,22,0.0
1078,4,22,50,16,18,0.35000000000000003
1079,4,22,52,17,16,0.35000000000000003
1080,4,22,56,18,20,0.35000000000000003
1081,4,22,63,20,22,0.35000000000000003
1082,4,22,72,23,22,0.0
1083,4,22,76,24,23,0.0
1084,4,23,34,11,14,0.0
1085,4,23,37,12,13,0.2
1086,4,23,7,3,12,0.2
1087,4,23,8,4,3,0.2
1088,4,23,39,13,24,0.2
1089,4,23,10,4,11,0.0
1090,4,23,42,14,23,0.0
1091,4,23,76,24,23,0.2
1092,4,24,39,13,24,0.25
1093,4,24,37,12,13,0.25
1094,4,24,7,3,12,0.25
1095,4,24,8,4,3,0.25
1096,5,6,1,1,2,0.0
1097,5,6,4,2,6,0.0
1098,5,6,5,3,1,0.0
1099,5,6,8,4,3,0.0
1100,5,6,11,5,4,0.0
1101,5,6,12,5,6,1.0000000000000002
1102,5,6,13,5,9,0.0
1103,5,6,19,8,6,0.0
1104,5,6,24,9,8,0.0
1105,5,7,7,3,12,0.0
1106,5,7,8,4,3,0.0
1107,5,7,11,5,4,0.0
1108,5,7,12,5,6,0.65
1109,5,7,13,5,9,0.0
1110,5,7,16,6,8,0.65
1111,5,7,20,8,7,0.0
1112,5,7,22,8,16,0.65
1113,5,7,24,9,8,0.0
1114,5,7,25,9,10,0.0
1115,5,7,28,10,15,0.0
1116,5,7,37,12,13,0.0
1117,5,7,39,13,24,0.0
1118,5,7,45,15,19,0.0
1119,5,7,50,16,18,0.65
1120,5,7,54,18,7,0.65
1121,5,7,59,19,20,0.0
1122,5,7,60,20,18,0.0
1123,5,7,64,21,20,0.0
1124,5,7,75,24,21,0.0
1125,5,8,1,1,2,0.0
1126,5,8,4,2,6,0.0
1127,5,8,5,3,1,0.0
1128,5,8,7,3,12,0.0
1129,5,8,8,4,3,0.0
1130,5,8,11,5,4,0.0
1131,5,8,12,5,6,0.9999999999999997
1132,5,8,13,5,9,0.0
1133,5,8,16,6,8,0.9999999999999997
1134,5,8,17,7,8,0.0
1135,5,8,24,9,8,0.0
1136,5,8,25,9,10,0.0
1137,5,8,28,10,15,0.0
1138,5,8,37,12,13,0.0
1139,5,8,39,13,24,0.0
1140,5,8,45,15,19,0.0
1141,5,8,47,16,8,0.0
1142,5,8,54,18,7,0.0
1143,5,8,55,18,16,0.0
1144,5,8,59,19,20,0.0
1145,5,8,60,20,18,0.0
1146,5,8,64,21,20,0.0
1147,5,8,75,24,21,0.0
1148,5,9,34,11,14,0.0
1149,5,9,37,12,13,0.8500000000000001
1150,5,9,7,3,12,0.8500000000000001
1151,5,9,8,4,3,0.8500000000000001
1152,5,9,39,13,24,0.8500000000000001
1153,5,9,10,4,11,0.0
1154,5,9,11,5,4,0.8500000000000001
1155,5,9,75,24,21,0.8500000000000001
1156,5,9,13,5,9,0.0
1157,5,9,41,14,15,0.0
1158,5,9,43,15,10,0.0
1159,5,9,48,16,10,0.8500000000000001
1160,5,9,55,18,16,0.8500000000000001
1161,5,9,26,10,9,0.8500000000000001
1162,5,9,60,20,18,0.8500000000000001
1163,5,9,64,21,20,0.8500000000000001
1164,5,10,34,11,14,0.0
1165,5,10,36,12,11,0.7499999999999998
1166,5,10,37,12,13,0.0
1167,5,10,7,3,12,0.7499999999999998
1168,5,10,8,4,3,0.7499999999999998
1169,5,10,39,13,24,0.0
1170,5,10,10,4,11,0.0
1171,5,10,11,5,4,0.7499999999999998
1172,5,10,75,24,21,0.0
1173,5,10,13,5,9,0.0
1174,5,10,41,14,15,0.0
1175,5,10,43,15,10,0.0
1176,5,10,48,16,10,0.0
1177,5,10,55,18,16,0.0
1178,5,10,25,9,10,0.0
1179,5,10,60,20,18,0.0
1180,5,10,64,21,20,0.0
1181,5,10,32,11,10,0.7499999999999998
1182,5,11,36,12,11,0.75
1183,5,11,7,3,12,0.75
1184,5,11,8,4,3,0.75
1185,5,11,10,4,11,0.0
1186,5,11,11,5,4,0.75
1187,5,12,2,1,3,0.0
1188,5,12,3,2,1,0.0
1189,5,12,7,3,12,0.9999999999999997
1190,5,12,8,4,3,0.9999999999999997
1191,5,12,11,5,4,0.9999999999999997
1192,5,12,12,5,6,0.0
1193,5,12,14,6,2,0.0
1194,5,13,11,5,4,0.8999999999999997
1195,5,13,37,12,13,0.8999999999999997
1196,5,13,7,3,12,0.8999999999999997
1197,5,13,8,4,3,0.8999999999999997
1198,5,14,7,3,12,0.4
1199,5,14,8,4,3,0.4
1200,5,14,10,4,11,0.0
1201,5,14,11,5,4,0.4
1202,5,14,13,5,9,0.0
1203,5,14,18,7,18,0.0
1204,5,14,20,8,7,0.0
1205,5,14,24,9,8,0.0
1206,5,14,25,9,10,0.0
1207,5,14,28,10,15,0.0
1208,5,14,34,11,14,0.0
1209,5,14,37,12,13,0.4
1210,5,14,39,13,24,0.4
1211,5,14,44,15,14,0.0
1212,5,14,46,15,22,0.0
1213,5,14,56,18,20,0.0
1214,5,14,57,19,15,0.0
1215,5,14,61,20,19,0.0
1216,5,14,70,22,23,0.0
1217,5,14,71,23,14,0.4
1218,5,14,76,24,23,0.4
1219,5,15,7,3,12,0.45000000000000007
1220,5,15,8,4,3,0.45000000000000007
1221,5,15,10,4,11,0.0
1222,5,15,11,5,4,0.45000000000000007
1223,5,15,13,5,9,0.0
1224,5,15,18,7,18,0.0
1225,5,15,20,8,7,0.0
1226,5,15,24,9,8,0.0
1227,5,15,25,9,10,0.0
1228,5,15,28,10,15,0.0
1229,5,15,34,11,14,0.0
1230,5,15,37,12,13,0.45000000000000007
1231,5,15,39,13,24,0.45000000000000007
1232,5,15,41,14,15,0.0
1233,5,15,56,18,20,0.0
1234,5,15,57,19,15,0.0
1235,5,15,61,20,19,0.0
1236,5,15,67,22,15,0.45000000000000007
1237,5,15,72,23,22,0.45000000000000007
1238,5,15,76,24,23,0.45000000000000007
1239,5,16,7,3,12,0.6
1240,5,16,8,4,3,0.6
1241,5,16,11,5,4,0.6
1242,5,16,12,5,6,0.0
1243,5,16,13,5,9,0.0
1244,5,16,16,6,8,0.0
1245,5,16,22,8,16,0.0
1246,5,16,25,9,10,0.0
1247,5,16,28,10,15,0.0
1248,5,16,30,10,17,0.6
1249,5,16,32,11,10,0.6
1250,5,16,36,12,11,0.6
1251,5,16,37,12,13,0.0
1252,5,16,39,13,24,0.0
1253,5,16,45,15,19,0.0
1254,5,16,52,17,16,0.6
1255,5,16,55,18,16,0.0
1256,5,16,59,19,20,0.0
1257,5,16,60,20,18,0.0
1258,5,16,64,21,20,0.0
1259,5,16,75,24,21,0.0
1260,5,17,36,12,11,0.3000000000000001
1261,5,17,7,3,12,0.3000000000000001
1262,5,17,8,4,3,0.3000000000000001
1263,5,17,11,5,4,0.3000000000000001
1264,5,17,12,5,6,0.0
1265,5,17,13,5,9,0.0
1266,5,17,45,15,19,0.0
1267,5,17,16,6,8,0.0
1268,5,17,49,16,17,0.0
1269,5,17,22,8,16,0.0
1270,5,17,25,9,10,0.0
1271,5,17,58,19,17,0.0
1272,5,17,28,10,15,0.0
1273,5,17,30,10,17,0.3000000000000001
1274,5,17,32,11,10,0.3000000000000001
1275,5,19,12,5,6,0.3000000000000001
1276,5,19,13,5,9,0.0
1277,5,19,45,15,19,0.0
1278,5,19,16,6,8,0.3000000000000001
1279,5,19,49,16,17,0.3000000000000001
1280,5,19,18,7,18,0.0
1281,5,19,20,8,7,0.0
1282,5,19,53,17,19,0.3000000000000001
1283,5,19,22,8,16,0.3000000000000001
1284,5,19,56,18,20,0.0
1285,5,19,24,9,8,0.0
1286,5,19,25,9,10,0.0
1287,5,19,28,10,15,0.0
1288,5,19,61,20,19,0.0
1289,5,20,37,12,13,0.4000000000000001
1290,5,20,7,3,12,0.4000000000000001
1291,5,20,8,4,3,0.4000000000000001
1292,5,20,39,13,24,0.4000000000000001
1293,5,20,11,5,4,0.4000000000000001
1294,5,20,12,5,6,0.0
1295,5,20,13,5,9,0.0
1296,5,20,45,15,19,0.0
1297,5,20,75,24,21,0.4000000000000001
1298,5,20,16,6,8,0.0
1299,5,20,18,7,18,0.0
1300,5,20,20,8,7,0.0
1301,5,20,24,9,8,0.0
1302,5,20,56,18,20,0.0
1303,5,20,25,9,10,0.0
1304,5,20,59,19,20,0.0
1305,5,20,28,10,15,0.0
1306,5,20,64,21,20,0.4000000000000001
1307,5,21,69,22,21,0.0
1308,5,21,37,12,13,0.35
1309,5,21,7,3,12,0.35
1310,5,21,8,4,3,0.35
1311,5,21,39,13,24,0.35
1312,5,21,11,5,4,0.35
1313,5,21,75,24,21,0.35
1314,5,21,13,5,9,0.0
1315,5,21,46,15,22,0.0
1316,5,21,18,7,18,0.0
1317,5,21,20,8,7,0.0
1318,5,21,56,18,20,0.0
1319,5,21,24,9,8,0.0
1320,5,21,25,9,10,0.0
1321,5,21,28,10,15,0.0
1322,5,21,62,20,21,0.0
1323,5,22,37,12,13,0.35
1324,5,22,7,3,12,0.35
1325,5,22,8,4,3,0.35
1326,5,22,39,13,24,0.35
1327,5,22,72,23,22,0.35
1328,5,22,11,5,4,0.35
1329,5,22,76,24,23,0.35
1330,5,22,13,5,9,0.0
1331,5,22,46,15,22,0.0
1332,5,22,18,7,18,0.0
1333,5,22,20,8,7,0.0
1334,5,22,56,18,20,0.0
1335,5,22,24,9,8,0.0
1336,5,22,25,9,10,0.0
1337,5,22,28,10,15,0.0
1338,5,22,63,20,22,0.0
1339,5,23,34,11,14,0.0
1340,5,23,37,12,13,0.25
1341,5,23,70,22,23,0.0
1342,5,23,7,3,12,0.25
1343,5,23,8,4,3,0.25
1344,5,23,39,13,24,0.25
1345,5,23,10,4,11,0.0
1346,5,23,11,5,4,0.25
1347,5,23,42,14,23,0.0
1348,5,23,13,5,9,0.0
1349,5,23,46,15,22,0.0
1350,5,23,76,24,23,0.25
1351,5,23,25,9,10,0.0
1352,5,23,28,10,15,0.0
1353,6,7,2,1,3,0.0
1354,6,7,3,2,1,0.0
1355,6,7,6,3,4,0.0
1356,6,7,7,3,12,0.0
1357,6,7,8,4,3,0.0
1358,6,7,9,4,5,0.0
1359,6,7,11,5,4,0.0
1360,6,7,13,5,9,0.0
1361,6,7,14,6,2,0.0
1362,6,7,15,6,5,0.0
1363,6,7,16,6,8,0.7
1364,6,7,20,8,7,0.5419509499767412
1365,6,7,22,8,16,0.15804905002325875
1366,6,7,25,9,10,0.0
1367,6,7,28,10,15,0.0
1368,6,7,30,10,17,0.0
1369,6,7,32,11,10,0.0
1370,6,7,36,12,11,0.0
1371,6,7,37,12,13,0.0
1372,6,7,39,13,24,0.0
1373,6,7,45,15,19,0.0
1374,6,7,50,16,18,0.15804905002325875
1375,6,7,52,17,16,0.0
1376,6,7,54,18,7,0.15804905002325875
1377,6,7,59,19,20,0.0
1378,6,7,60,20,18,0.0
1379,6,7,64,21,20,0.0
1380,6,7,75,24,21,0.0
1381,6,8,2,1,3,0.0
1382,6,8,3,2,1,0.0
1383,6,8,6,3,4,0.0
1384,6,8,7,3,12,0.0
1385,6,8,8,4,3,0.0
1386,6,8,9,4,5,0.0
1387,6,8,11,5,4,0.0
1388,6,8,13,5,9,0.0
1389,6,8,14,6,2,0.0
1390,6,8,15,6,5,0.0
1391,6,8,16,6,8,0.95
1392,6,8,17,7,8,0.0
1393,6,8,24,9,8,0.0
1394,6,8,25,9,10,0.0
1395,6,8,28,10,15,0.0
1396,6,8,37,12,13,0.0
1397,6,8,39,13,24,0.0
1398,6,8,45,15,19,0.0
1399,6,8,47,16,8,0.0
1400,6,8,54,18,7,0.0
1401,6,8,55,18,16,0.0
1402,6,8,59,19,20,0.0
1403,6,8,60,20,18,0.0
1404,6,8,64,21,20,0.0
1405,6,8,75,24,21,0.0
1406,6,9,2,1,3,0.0
1407,6,9,3,2,1,0.0
1408,6,9,37,12,13,0.8
1409,6,9,6,3,4,0.0
1410,6,9,7,3,12,0.8
1411,6,9,8,4,3,0.8
1412,6,9,9,4,5,0.0
1413,6,9,39,13,24,0.8
1414,6,9,11,5,4,0.8
1415,6,9,75,24,21,0.8
1416,6,9,13,5,9,0.0
1417,6,9,14,6,2,0.0
1418,6,9,15,6,5,0.8
1419,6,9,48,16,10,0.8
1420,6,9,55,18,16,0.8
1421,6,9,26,10,9,0.8
1422,6,9,60,20,18,0.8
1423,6,9,64,21,20,0.8
1424,6,10,2,1,3,0.0
1425,6,10,3,2,1,0.0
1426,6,10,6,3,4,0.0
1427,6,10,7,3,12,0.0
1428,6,10,8,4,3,0.0
1429,6,10,9,4,5,0.0
1430,6,10,10,4,11,0.0
1431,6,10,11,5,4,0.0
1432,6,10,13,5,9,0.0
1433,6,10,14,6,2,0.0
1434,6,10,15,6,5,0.0
1435,6,10,16,6,8,0.7000000000000001
1436,6,10,22,8,16,0.7000000000000001
1437,6,10,25,9,10,0.0
1438,6,10,32,11,10,0.0
1439,6,10,36,12,11,0.0
1440,6,10,37,12,13,0.0
1441,6,10,39,13,24,0.0
1442,6,10,48,16,10,0.7000000000000001
1443,6,10,55,18,16,0.0
1444,6,10,60,20,18,0.0
1445,6,10,64,21,20,0.0
1446,6,10,75,24,21,0.0
1447,6,11,2,1,3,0.7000000000000002
1448,6,11,3,2,1,0.7000000000000002
1449,6,11,36,12,11,0.1408381728667546
1450,6,11,6,3,4,0.5591618271332456
1451,6,11,7,3,12,0.1408381728667546
1452,6,11,10,4,11,0.5591618271332456
1453,6,11,11,5,4,0.0
1454,6,11,14,6,2,0.7000000000000002
1455,6,11,15,6,5,0.0
1456,6,12,2,1,3,0.0
1457,6,12,3,2,1,0.0
1458,6,12,7,3,12,0.9999999999999998
1459,6,12,8,4,3,0.9999999999999998
1460,6,12,11,5,4,0.9999999999999998
1461,6,12,14,6,2,0.0
1462,6,12,15,6,5,0.9999999999999998
1463,6,13,2,1,3,0.0
1464,6,13,3,2,1,0.0
1465,6,13,37,12,13,0.9000000000000001
1466,6,13,7,3,12,0.9000000000000001
1467,6,13,8,4,3,0.9000000000000001
1468,6,13,11,5,4,0.9000000000000001
1469,6,13,14,6,2,0.0
1470,6,13,15,6,5,0.9000000000000001
1471,6,14,2,1,3,0.0
1472,6,14,3,2,1,0.0
1473,6,14,6,3,4,0.0
1474,6,14,7,3,12,0.30000000000000004
1475,6,14,8,4,3,0.30000000000000004
1476,6,14,10,4,11,0.0
1477,6,14,11,5,4,0.30000000000000004
1478,6,14,14,6,2,0.0
1479,6,14,15,6,5,0.30000000000000004
1480,6,14,30,10,17,0.0
1481,6,14,32,11,10,0.0
1482,6,14,34,11,14,0.0
1483,6,14,36,12,11,0.0
1484,6,14,37,12,13,0.30000000000000004
1485,6,14,39,13,24,0.30000000000000004
1486,6,14,44,15,14,0.0
1487,6,14,50,16,18,0.0
1488,6,14,52,17,16,0.0
1489,6,14,56,18,20,0.0
1490,6,14,57,19,15,0.0
1491,6,14,61,20,19,0.0
1492,6,14,71,23,14,0.30000000000000004
1493,6,14,76,24,23,0.30000000000000004
1494,6,15,2,1,3,0.0
1495,6,15,3,2,1,0.0
1496,6,15,6,3,4,0.0
1497,6,15,7,3,12,0.3500000000000001
1498,6,15,8,4,3,0.3500000000000001
1499,6,15,9,4,5,0.0
1500,6,15,11,5,4,0.3500000000000001
1501,6,15,13,5,9,0.0
1502,6,15,14,6,2,0.0
1503,6,15,15,6,5,0.3500000000000001
1504,6,15,16,6,8,0.0
1505,6,15,22,8,16,0.0
1506,6,15,25,9,10,0.0
1507,6,15,28,10,15,0.0
1508,6,15,30,10,17,0.0
1509,6,15,32,11,10,0.0
1510,6,15,36,12,11,0.0
1511,6,15,37,12,13,0.3500000000000001
1512,6,15,39,13,24,0.3500000000000001
1513,6,15,49,16,17,0.0
1514,6,15,50,16,18,0.0
1515,6,15,52,17,16,0.0
1516,6,15,53,17,19,0.0
1517,6,15,56,18,20,0.0
1518,6,15,57,19,15,0.0
1519,6,15,61,20,19,0.0
1520,6,15,67,22,15,0.3500000000000001
1521,6,15,72,23,22,0.3500000000000001
1522,6,15,76,24,23,0.3500000000000001
1523,6,16,2,1,3,0.0
1524,6,16,3,2,1,0.0
1525,6,16,6,3,4,0.0
1526,6,16,7,3,12,0.0
1527,6,16,8,4,3,0.0
1528,6,16,9,4,5,0.0
1529,6,16,11,5,4,0.0
1530,6,16,13,5,9,0.0
1531,6,16,14,6,2,0.0
1532,6,16,15,6,5,0.0
1533,6,16,16,6,8,0.6500000000000001
1534,6,16,18,7,18,0.08286199160413273
1535,6,16,20,8,7,0.08286199160413273
1536,6,16,22,8,16,0.5671380083958674
1537,6,16,25,9,10,0.0
1538,6,16,28,10,15,0.0
1539,6,16,30,10,17,0.0
1540,6,16,32,11,10,0.0
1541,6,16,36,12,11,0.0
1542,6,16,37,12,13,0.0
1543,6,16,39,13,24,0.0
1544,6,16,45,15,19,0.0
1545,6,16,52,17,16,0.0
1546,6,16,55,18,16,0.08286199160413273
1547,6,16,59,19,20,0.0
1548,6,16,60,20,18,0.0
1549,6,16,64,21,20,0.0
1550,6,16,75,24,21,0.0
1551,6,17,2,1,3,0.0
1552,6,17,3,2,1,0.0
1553,6,17,36,12,11,0.0
1554,6,17,6,3,4,0.0
1555,6,17,7,3,12,0.0
1556,6,17,9,4,5,0.0
1557,6,17,13,5,9,0.0
1558,6,17,14,6,2,0.0
1559,6,17,45,15,19,0.0
1560,6,17,16,6,8,0.3
1561,6,17,49,16,17,0.3
1562,6,17,15,6,5,0.0
1563,6,17,22,8,16,0.3
1564,6,17,25,9,10,0.0
1565,6,17,58,19,17,0.0
1566,6,17,28,10,15,0.0
1567,6,17,30,10,17,0.0
1568,6,17,32,11,10,0.0
1569,6,18,2,1,3,0.0
1570,6,18,3,2,1,0.0
1571,6,18,6,3,4,0.0
1572,6,18,7,3,12,0.0
1573,6,18,8,4,3,0.0
1574,6,18,9,4,5,0.0
1575,6,18,11,5,4,0.0
1576,6,18,13,5,9,0.0
1577,6,18,14,6,2,0.0
1578,6,18,15,6,5,0.0
1579,6,18,16,6,8,0.7
1580,6,18,18,7,18,0.0
1581,6,18,20,8,7,0.0
1582,6,18,22,8,16,0.7
1583,6,18,25,9,10,0.0
1584,6,18,28,10,15,0.0
1585,6,18,30,10,17,0.0
1586,6,18,32,11,10,0.0
1587,6,18,36,12,11,0.0
1588,6,18,37,12,13,0.0
1589,6,18,39,13,24,0.0
1590,6,18,45,15,19,0.0
1591,6,18,50,16,18,0.7
